Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
500.35208,0.0,0.0,0,0,24.166350913607847,0.0,500.35208,0.0,0.2,0.25
500.35208,0.0,0.0,0,0,24.20786294343281,0.0,500.35208,0.0,0.20159903,0.25
500.36313,0.0,0.0,0,0,24.249374973257776,0.0,500.36313,0.0,0.20319806,0.25
500.34757,0.0,0.0,0,0,24.290887003082744,0.0,500.34757,0.0,0.2047971,0.25
500.34556,0.0,0.0,0,0,24.33239903290771,0.0,500.34556,0.0,0.20639609,0.25
500.35872,0.0,0.0,0,0,24.373911062732674,0.0,500.35872,0.0,0.20799506,0.25
500.35215,0.0,0.0,0,0,24.41542309255764,0.0,500.35215,0.0,0.20959406,0.25
500.34538,0.0,0.0,0,0,24.456935122382603,0.0,500.34538,0.0,0.21119302,0.25
500.35208,0.0,0.0,0,0,24.498447152207568,0.0,500.35208,0.0,0.21279196,0.25
500.35208,0.0,0.0,0,0,24.539959182032533,0.0,500.35208,0.0,0.2143909,0.25
500.35208,0.0,0.0,0,0,24.5814712118575,0.0,500.35208,0.0,0.21598984,0.25
500.35208,0.0,0.0,0,0,24.622983241682466,0.0,500.35208,0.0,0.21758876,0.25
540.10153,0.0,0.0,0,0,24.66449527150743,0.0,540.10153,0.0,0.21918767,0.25
876.0286,0.0,0.0,0,0,24.687908628511504,0.0,876.0286,0.0,0.22091371,0.25
1261.426,0.0,0.0,0,0,24.711321985515582,0.0,1261.426,0.0,0.22371424,0.25
1700.2248,0.0,0.0,0,0,24.734735342519656,0.0,1700.2248,0.0,0.22774747,0.25
1700.218,0.0,0.0,0,0,24.758148699523733,0.0,1700.218,0.0,0.23318422,0.25
1700.2157,0.0,0.0,0,0,24.781562056527807,0.0,1700.2157,0.0,0.2386209,0.25
1700.2144,0.0,0.0,0,0,24.804975413531885,0.0,1700.2144,0.0,0.24405754,0.25
1938.498,0.0,0.0,0,0,24.82838877053596,0.0,1938.498,0.0,0.24949414,0.25
2050.1853,0.0,0.0,0,0,24.851802127540033,0.0,2050.1853,0.0,0.25569287,0.25
2050.1853,0.0,0.0,0,0,24.87521548454411,0.0,2050.1853,0.0,0.26224881,0.25
2050.1853,0.0,0.0,0,0,24.898628841548184,0.0,2050.1853,0.0,0.26880469,0.25
2050.1853,0.0,0.0,0,0,24.922042198552262,0.0,2050.1853,0.0,0.27536053,0.25
2050.1853,0.0,0.0,0,0,24.945455555556336,0.0,2050.1853,0.0,0.28191633,0.25
2050.1853,0.0,0.0,0,0,24.948861807655422,0.0,2050.1853,0.0,0.28847208,0.25
2050.1853,0.0,0.0,0,0,24.952268059754505,0.0,2050.1853,0.0,0.29502778,0.25
2050.1853,0.0,0.0,0,0,24.955674311853592,0.0,2050.1853,0.0,0.30158344,0.25
2050.2008,0.0,0.0,0,0,24.959080563952675,0.0,2050.2008,0.0,0.30813905,0.25
2050.1698,0.0,0.0,0,0,24.96248681605176,0.0,2050.1698,0.0,0.31469467,0.25
2050.1853,0.0,0.0,0,0,24.965893068150848,0.0,2050.1853,0.0,0.32125014,0.25
2050.1853,0.0,0.0,0,0,24.96929932024993,0.0,2050.1853,0.0,0.32780562,0.25
2050.1853,0.0,0.0,0,0,24.972705572349017,0.0,2050.1853,0.0,0.33436105,0.25
2050.1853,0.0,0.0,0,0,24.9761118244481,0.0,2050.1853,0.0,0.34091644,0.25
2050.1853,0.0,0.0,0,0,24.979518076547187,0.0,2050.1853,0.0,0.34747178,0.25
2077.0358,0.0,0.0,0,0,24.98292432864627,0.0,2077.0358,0.0,0.35402707,0.25
2433.6263,0.0,0.0,0,0,24.986330580745356,0.0,2433.6263,0.0,0.3606682,0.25
2750.1509,0.0,0.0,0,0,24.969452082971625,0.0,2750.1509,0.0,0.36844988,0.25
2750.1452,0.0,0.0,0,0,24.952573585197893,0.0,2750.1452,0.0,0.37724393,0.25
2750.1481,0.0,0.0,0,0,24.93569508742416,0.0,2750.1481,0.0,0.38603791,0.25
2750.1657,0.0,0.0,0,0,24.91881658965043,0.0,2750.1657,0.0,0.39483183,0.25
3030.1785,0.0,0.0,0,0,24.901938091876698,0.0,3030.1785,0.0,0.40362575,0.25
3153.0878,0.0,0.0,0,0,24.88505959410297,0.0,3153.0878,0.0,0.41331525,0.25
3641.2209,0.0,0.0,0,0,24.868181096329238,0.0,3641.2209,0.0,0.42339782,0.25
4621.4711,0.0,0.0,0,0,24.851302598555506,0.0,4621.4711,0.0,0.43504167,0.25
7453.3332,0.0,0.0,0,0,24.834424100781774,0.0,7453.3332,0.0,0.44982085,0.25
10000.0,0.0,0.0,0,0,24.817545603008043,0.0,10000.0,0.0,0.4736579,0.25
10000.0,0.0,0.0,0,0,24.80066710523431,0.0,10000.0,0.0,0.50564054,0.25
10000.0,0.0,0.0,0,0,24.78378860746058,0.0,10000.0,0.0,0.53762295,0.25
10000.0,0.0,698.64073,0,0,24.748001132907774,0.0,9301.3593,0.0,0.56960514,0.25
10000.0,0.0,1397.2815,0,0,24.712213658354973,0.0,8602.7185,0.0,0.59935245,0.25
10000.0,0.0,2095.9222,0,0,24.67642618380217,0.0,7904.0778,0.0,0.62686488,0.25
10000.0,0.0,2794.5629,0,0,24.640638709249366,0.0,7205.4371,0.0,0.65214245,0.25
10000.0,0.0,3493.2037,0,0,24.60485123469656,0.0,6506.7963,0.0,0.67518518,0.25
10000.0,0.0,4191.8444,0,0,24.56906376014376,0.0,5808.1556,0.0,0.69599308,0.25
10000.0,0.0,4890.4851,0,0,24.533276285590958,0.0,5109.5149,0.0,0.71456617,0.25
10000.0,0.0,5589.1259,0,0,24.497488811038153,0.0,4410.8741,0.0,0.73090447,0.25
10000.0,0.0,6287.7666,0,0,24.461701336485348,0.0,3712.2334,0.0,0.74500798,0.25
10000.0,0.0,6986.4073,0,0,24.425913861932546,0.0,3013.5927,0.0,0.75687673,0.25
10000.0,0.0,7685.0481,0,0,24.390126387379745,0.0,2314.9519,0.0,0.76651073,0.25
10000.0,0.0,8383.6888,0,0,24.35433891282694,0.0,1616.3112,0.0,0.77390999,0.25
10000.0,0.0,8683.1062,0,0,24.302559512844052,0.0,1316.8938,0.0,0.77907454,0.25
10000.0,0.0,8982.5237,0,0,24.250780112861165,0.0,1017.4763,0.0,0.78328134,0.25
10000.0,0.0,9281.9412,0,0,24.19900071287828,0.0,718.05884,-8.6798625e-12,0.78653039,0.25
10000.0,0.0,9581.3586,0,0,24.147221312895393,0.0,418.64138,-3.471945e-11,0.7888217,0.25
10000.0,0.0,9880.7761,0,0,24.095441912912506,0.0,119.22392,-1.5623753e-10,0.79015529,0.25
10000.0,0.0,10180.194,0,0,24.04366251292962,0.0,0.0,180.19353,0.79053115,0.25
10000.0,0.0,10479.611,0,0,23.991883112946734,0.0,0.0,479.61099,0.78990026,0.25
10000.0,0.0,10779.028,0,0,23.940103712963847,0.0,0.0,779.02845,0.7882302,0.25
10000.0,0.0,11078.446,0,0,23.88832431298096,1.9850239,0.0,1076.4609,0.78552095,0.25
10000.0,0.0,11377.863,0,0,23.83654491299807,32.001004,0.0,1345.8624,0.78177943,0.25
