Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
1114.9249,0.0,0.0,0,0,24.166350913607847,0.0,1114.9249,0.0,0.2,0.25
1114.9249,0.0,0.0,0,0,24.20786294343281,0.0,1114.9249,0.0,0.2035648,0.25
1114.9249,0.0,0.0,0,0,24.249374973257776,0.0,1114.9249,0.0,0.20712958,0.25
1114.9249,0.0,0.0,0,0,24.290887003082744,0.0,1114.9249,0.0,0.21069433,0.25
1114.9249,0.0,0.0,0,0,24.33239903290771,0.0,1114.9249,0.0,0.21425906,0.25
1114.9249,0.0,0.0,0,0,24.373911062732674,0.0,1114.9249,0.0,0.21782376,0.25
1114.9249,0.0,0.0,0,0,24.41542309255764,0.0,1114.9249,0.0,0.22138844,0.25
1114.9249,0.0,0.0,0,0,24.456935122382603,0.0,1114.9249,0.0,0.22495309,0.25
1114.9249,0.0,0.0,0,0,24.498447152207568,0.0,1114.9249,0.0,0.22851772,0.25
1114.9249,0.0,0.0,0,0,24.539959182032533,0.0,1114.9249,0.0,0.23208233,0.25
1114.9249,0.0,0.0,0,0,24.5814712118575,0.0,1114.9249,0.0,0.2356469,0.25
1114.9249,0.0,0.0,0,0,24.622983241682466,0.0,1114.9249,0.0,0.23921146,0.25
1114.9249,0.0,0.0,0,0,24.66449527150743,0.0,1114.9249,0.0,0.24277599,0.25
1114.9249,0.0,0.0,0,0,24.687908628511504,0.0,1114.9249,0.0,0.24634049,0.25
1114.9249,0.0,0.0,0,0,24.711321985515582,0.0,1114.9249,0.0,0.24990497,0.25
1114.9249,0.0,0.0,0,0,24.734735342519656,0.0,1114.9249,0.0,0.25346943,0.25
1114.9249,0.0,0.0,0,0,24.758148699523733,0.0,1114.9249,0.0,0.25703386,0.25
1114.9249,0.0,0.0,0,0,24.781562056527807,0.0,1114.9249,0.0,0.26059826,0.25
1114.9249,0.0,0.0,0,0,24.804975413531885,0.0,1114.9249,0.0,0.26416265,0.25
1114.9249,0.0,0.0,0,0,24.82838877053596,0.0,1114.9249,0.0,0.267727,0.25
1114.9249,0.0,0.0,0,0,24.851802127540033,0.0,1114.9249,0.0,0.27129133,0.25
1114.9249,0.0,0.0,0,0,24.87521548454411,0.0,1114.9249,0.0,0.27485564,0.25
1114.9249,0.0,0.0,0,0,24.898628841548184,0.0,1114.9249,0.0,0.27841992,0.25
1114.9249,0.0,0.0,0,0,24.922042198552262,0.0,1114.9249,0.0,0.28198418,0.25
1114.9249,0.0,0.0,0,0,24.945455555556336,0.0,1114.9249,0.0,0.28554841,0.25
1114.9249,0.0,0.0,0,0,24.948861807655422,0.0,1114.9249,0.0,0.28911262,0.25
1114.9249,0.0,0.0,0,0,24.952268059754505,0.0,1114.9249,0.0,0.2926768,0.25
1114.9249,0.0,0.0,0,0,24.955674311853592,0.0,1114.9249,0.0,0.29624096,0.25
1114.9249,0.0,0.0,0,0,24.959080563952675,0.0,1114.9249,0.0,0.29980509,0.25
1114.9249,0.0,0.0,0,0,24.96248681605176,0.0,1114.9249,0.0,0.3033692,0.25
