Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
0.71113408,0.0,0.0,0,0,24.166350913607847,0.0,0.71113408,0.0,0.2,0.25
37.061574,0.0,0.0,0,0,24.20786294343281,0.0,37.061574,0.0,0.20000089,0.25
37.061574,0.0,0.0,0,0,24.249374973257776,0.0,37.061574,0.0,0.20011804,0.25
37.061574,0.0,0.0,0,0,24.290887003082744,0.0,37.061574,0.0,0.2002352,0.25
37.061574,0.0,0.0,0,0,24.33239903290771,0.0,37.061574,0.0,0.20035235,0.25
37.061574,0.0,0.0,0,0,24.373911062732674,0.0,37.061574,0.0,0.2004695,0.25
37.061574,0.0,0.0,0,0,24.41542309255764,0.0,37.061574,0.0,0.20058666,0.25
37.061574,0.0,0.0,0,0,24.456935122382603,0.0,37.061574,-8.6798625e-12,0.20070381,0.25
37.061574,0.0,0.0,0,0,24.498447152207568,0.0,37.061574,0.0,0.20082096,0.25
37.061574,0.0,0.0,0,0,24.539959182032533,0.0,37.061574,0.0,0.20093811,0.25
37.061574,0.0,0.0,0,0,24.5814712118575,0.0,37.061574,0.0,0.20105526,0.25
37.061574,0.0,0.0,0,0,24.622983241682466,0.0,37.061574,0.0,0.20117241,0.25
37.061574,0.0,0.0,0,0,24.66449527150743,0.0,37.061574,0.0,0.20128956,0.25
37.061574,0.0,0.0,0,0,24.687908628511504,0.0,37.061574,0.0,0.2014067,0.25
37.061574,0.0,0.0,0,0,24.711321985515582,0.0,37.061574,0.0,0.20152385,0.25
37.061574,0.0,0.0,0,0,24.734735342519656,0.0,37.061574,0.0,0.201641,0.25
37.061574,0.0,0.0,0,0,24.758148699523733,0.0,37.061574,0.0,0.20175814,0.25
37.061574,0.0,0.0,0,0,24.781562056527807,0.0,37.061574,0.0,0.20187528,0.25
37.061574,0.0,0.0,0,0,24.804975413531885,0.0,37.061574,-8.6798625e-12,0.20199243,0.25
37.061574,0.0,0.0,0,0,24.82838877053596,0.0,37.061574,-8.6798625e-12,0.20210957,0.25
37.061574,0.0,0.0,0,0,24.851802127540033,0.0,37.061574,0.0,0.20222671,0.25
37.061574,0.0,0.0,0,0,24.87521548454411,0.0,37.061574,0.0,0.20234385,0.25
37.061574,0.0,0.0,0,0,24.898628841548184,0.0,37.061574,0.0,0.20246099,0.25
37.061574,0.0,0.0,0,0,24.922042198552262,0.0,37.061574,0.0,0.20257813,0.25
37.061574,0.0,0.0,0,0,24.945455555556336,0.0,37.061574,-8.6798625e-12,0.20269527,0.25
37.061574,0.0,0.0,0,0,24.948861807655422,0.0,37.061574,-8.6798625e-12,0.2028124,0.25
37.061574,0.0,0.0,0,0,24.952268059754505,0.0,37.061574,0.0,0.20292954,0.25
37.061574,0.0,0.0,0,0,24.955674311853592,0.0,37.061574,0.0,0.20304668,0.25
37.061574,0.0,0.0,0,0,24.959080563952675,0.0,37.061574,0.0,0.20316381,0.25
37.061574,0.0,0.0,0,0,24.96248681605176,0.0,37.061574,0.0,0.20328095,0.25
37.061574,0.0,0.0,0,0,24.965893068150848,0.0,37.061574,0.0,0.20339808,0.25
37.061574,0.0,0.0,0,0,24.96929932024993,0.0,37.061574,0.0,0.20351521,0.25
37.061574,0.0,0.0,0,0,24.972705572349017,0.0,37.061574,0.0,0.20363234,0.25
37.061574,0.0,0.0,0,0,24.9761118244481,0.0,37.061574,0.0,0.20374947,0.25
37.061574,0.0,0.0,0,0,24.979518076547187,0.0,37.061574,0.0,0.2038666,0.25
37.061574,0.0,0.0,0,0,24.98292432864627,0.0,37.061574,0.0,0.20398373,0.25
37.061574,0.0,0.0,0,0,24.986330580745356,0.0,37.061574,0.0,0.20410086,0.25
37.061574,0.0,0.0,0,0,24.969452082971625,0.0,37.061574,0.0,0.20421799,0.25
37.061574,0.0,0.0,0,0,24.952573585197893,0.0,37.061574,0.0,0.20433512,0.25
37.061574,0.0,0.0,0,0,24.93569508742416,0.0,37.061574,0.0,0.20445224,0.25
37.061574,0.0,0.0,0,0,24.91881658965043,0.0,37.061574,0.0,0.20456937,0.25
37.061574,0.0,0.0,0,0,24.901938091876698,0.0,37.061574,0.0,0.20468649,0.25
37.061574,0.0,0.0,0,0,24.88505959410297,0.0,37.061574,0.0,0.20480361,0.25
37.061574,0.0,0.0,0,0,24.868181096329238,0.0,37.061574,0.0,0.20492074,0.25
37.061574,0.0,0.0,0,0,24.851302598555506,0.0,37.061574,0.0,0.20503786,0.25
37.061574,0.0,0.0,0,0,24.834424100781774,0.0,37.061574,0.0,0.20515498,0.25
37.061574,0.0,0.0,0,0,24.817545603008043,0.0,37.061574,0.0,0.2052721,0.25
37.061574,0.0,0.0,0,0,24.80066710523431,0.0,37.061574,0.0,0.20538922,0.25
37.061574,0.0,0.0,0,0,24.78378860746058,0.0,37.061574,0.0,0.20550634,0.25
37.061574,0.0,10.71875,0,0,24.748001132907774,0.0,26.342824,-8.6798625e-12,0.20562346,0.25
37.061574,0.0,21.4375,0,0,24.712213658354973,0.0,15.624074,0.0,0.20570629,0.25
37.061574,0.0,32.15625,0,0,24.67642618380217,0.0,4.9053243,0.0,0.20575483,0.25
37.061574,0.0,42.875,0,0,24.640638709249366,0.0,0.0,5.8134257,0.2057691,0.25
37.061574,0.0,53.59375,0,0,24.60485123469656,0.0,0.0,16.532176,0.20574749,0.25
37.061574,0.0,64.3125,0,0,24.56906376014376,0.0,0.0,27.250926,0.20568868,0.25
37.061574,0.0,75.03125,0,0,24.533276285590958,0.0,0.0,37.969676,0.20559267,0.25
37.061574,0.0,85.75,0,0,24.497488811038153,0.0,0.0,48.688426,0.20545947,0.25
37.061574,0.0,96.46875,0,0,24.461701336485348,0.0,0.0,59.407176,0.20528906,0.25
37.061574,0.0,107.1875,0,0,24.425913861932546,0.0,0.0,70.125926,0.20508145,0.25
37.061574,0.0,117.90625,0,0,24.390126387379745,0.0,0.0,80.844676,0.20483664,0.25
37.061574,0.0,128.625,0,0,24.35433891282694,0.0,0.0,91.563426,0.20455463,0.25
37.061574,0.0,133.21875,0,0,24.302559512844052,0.0,0.0,96.157176,0.20423542,0.25
37.061574,0.0,137.8125,0,0,24.250780112861165,0.0,0.0,100.75093,0.20390027,0.25
37.061574,0.0,142.40625,0,0,24.19900071287828,0.0,0.0,105.34468,0.20354918,0.25
37.061574,0.0,147.0,0,0,24.147221312895393,0.0,0.0,109.93843,0.20318214,0.25
37.061574,0.0,151.59375,0,0,24.095441912912506,0.0,0.0,114.53218,0.20279917,0.25
37.061574,0.0,156.1875,0,0,24.04366251292962,0.0,0.0,119.12593,0.20240025,0.25
37.061574,0.0,160.78125,0,0,23.991883112946734,0.0,0.0,123.71968,0.2019854,0.25
37.061574,0.0,165.375,0,0,23.940103712963847,0.0,0.0,128.31343,0.2015546,0.25
37.061574,0.0,169.96875,0,0,23.88832431298096,1.9850239,0.0,130.92215,0.20110787,0.25
37.061574,0.0,174.5625,0,0,23.83654491299807,32.001004,0.0,105.49992,0.20065208,0.25
37.061574,0.0,179.15625,0,0,23.784765513015188,60.515454,0.0,81.579222,0.20028453,0.25
0.0,0.0,183.75,1,1,23.7329861130323,192.29452,2.9591784,0.0,0.2,0.5
0.0,0.0,189.56875,1,1,23.669435347189363,959.9892,0.15451516,0.0,0.20000808,0.5
0.0,0.0,195.3875,1,1,23.605884581346427,838.69639,0.17878825,0.0,0.20000718,0.5
0.0,0.0,201.20625,1,1,23.54233381550349,1398.7344,14.723812,0.0,0.20000636,0.5
0.0,0.0,207.025,1,1,23.478783049660557,1133.5394,0.4823352,0.0,0.20005207,0.5
0.0,0.0,212.84375,1,1,23.41523228381762,1269.9324,0.10913299,-1.4551651e-11,0.20005222,0.5
0.0,0.0,218.6625,1,1,23.351681517974683,1248.1005,0.096754298,0.0,0.20005118,0.5
0.0,0.0,224.48125,1,1,23.288130752131746,974.12775,0.31757413,0.0,0.2000501,0.5
0.0,0.0,230.3,1,1,23.22457998628881,1483.6885,0.16717078,0.0,0.20004973,0.5
0.0,0.0,236.11875,1,1,23.161029220445876,5550.6601,0.32444821,0.0,0.20004888,0.5
0.0,0.0,241.9375,1,1,23.09747845460294,5521.4008,351.45011,0.0,0.20004853,0.5
0.0,0.0,247.75625,1,1,23.033927688760002,5459.1994,0.41677646,0.0,0.20117128,0.5
0.0,0.0,253.575,1,1,22.970376922917065,8952.7105,0.25602648,0.0,0.20117122,0.5
0.0,0.0,256.94375,1,1,22.900234839524774,9287.4525,0.36004217,336.0,0.20117064,0.5
0.0,0.0,260.3125,1,1,22.830092756132483,8825.2385,0.14234497,0.0,0.20000424,0.5
0.0,0.0,263.68125,1,1,22.759950672740192,9428.6334,163.89568,0.0,0.20000331,0.5
0.0,0.0,267.05,1,1,22.6898085893479,3209.7171,0.43736627,-1.4551651e-11,0.20052615,0.5
0.0,0.0,270.41875,1,1,22.61966650595561,5490.7093,0.1341324,0.0,0.20052616,0.5
0.0,0.0,273.7875,1,1,22.549524422563316,11082.087,0.44175822,0.0,0.2005252,0.5
