Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
24888.694,0.0,24887.826,0,0,17.166350913607847,0.0,0.86805556,0.0,0.2,0.25
24681.296,0.0,24680.428,0,0,17.20786294343281,0.0,0.86805556,0.0,0.2,0.25
24473.897,0.0,24473.029,0,0,17.249374973257776,0.0,0.86805556,0.0,0.2,0.25
24266.498,0.0,24265.63,0,0,17.290887003082744,0.0,0.86805556,0.0,0.2,0.25
24059.517,0.0,24058.232,0,0,17.33239903290771,0.0,1.2847251,0.0,0.2,0.25
23851.285,0.0,23850.833,0,0,17.373911062732674,0.0,0.45138889,0.0,0.20000067,0.25
23644.303,0.0,23643.435,0,0,17.41542309255764,0.0,0.86805556,0.0,0.2,0.25
23436.904,0.0,23436.036,0,0,17.456935122382603,0.0,0.86805556,0.0,0.2,0.25
23229.506,0.0,23228.638,0,0,17.498447152207568,0.0,0.86805556,0.0,0.2,0.25
23022.107,0.0,23021.239,0,0,17.539959182032533,0.0,0.86805556,0.0,0.2,0.25
22814.709,0.0,22813.841,0,0,17.5814712118575,0.0,0.86805556,0.0,0.2,0.25
22607.31,0.0,22606.442,0,0,17.622983241682466,0.0,0.86805556,0.0,0.2,0.25
22400.328,0.0,22399.043,0,0,17.66449527150743,0.0,1.2847251,0.0,0.2,0.25
21860.259,0.0,21859.807,0,0,17.687908628511504,0.0,0.45138889,0.0,0.20000067,0.25
21321.439,0.0,21320.571,0,0,17.711321985515582,0.0,0.86805556,0.0,0.2,0.25
20782.203,0.0,20781.335,0,0,17.734735342519656,0.0,0.86805556,0.0,0.2,0.25
20242.967,0.0,20242.099,0,0,17.758148699523733,0.0,0.86805556,0.0,0.2,0.25
19703.73,0.0,19702.862,0,0,17.781562056527807,0.0,0.86805556,0.0,0.2,0.25
19164.494,0.0,19163.626,0,0,17.804975413531885,1.7839741e-19,0.86805556,0.0,0.2,0.25
18625.449,0.0,18624.39,0,0,17.82838877053596,0.0,1.0590291,0.0,0.2,0.25
18085.831,0.0,18085.154,0,0,17.851802127540033,0.0,0.67708333,0.0,0.20000031,0.25
17546.785,0.0,17545.917,0,0,17.87521548454411,0.0,0.86805556,0.0,0.2,0.25
17007.549,0.0,17006.681,0,0,17.898628841548184,0.0,0.86805556,0.0,0.2,0.25
16468.313,0.0,16467.445,0,0,17.922042198552262,0.0,0.86805556,0.0,0.2,0.25
15929.077,0.0,15928.209,0,0,17.945455555556336,0.0,0.86805556,0.0,0.2,0.25
15638.719,0.0,15637.851,0,0,17.948861807655422,0.0,0.86805556,0.0,0.2,0.25
15348.361,0.0,15347.493,0,0,17.952268059754505,0.0,0.86805556,0.0,0.2,0.25
15058.003,0.0,15057.135,0,0,17.955674311853592,0.0,0.86805556,0.0,0.2,0.25
14767.645,0.0,14766.777,0,0,17.959080563952675,0.0,0.86805556,0.0,0.2,0.25
14477.547,0.0,14476.419,0,0,17.96248681605176,0.0,1.128474,0.0,0.2,0.25
14186.669,0.0,14186.061,0,0,17.965893068150848,0.0,0.60763889,0.0,0.20000042,0.25
13896.571,0.0,13895.703,0,0,17.96929932024993,0.0,0.86805556,0.0,0.2,0.25
13606.213,0.0,13605.345,0,0,17.972705572349017,0.0,0.86805556,0.0,0.2,0.25
13315.855,0.0,13314.987,0,0,17.9761118244481,0.0,0.86805556,0.0,0.2,0.25
13522.019,0.0,13024.629,0,0,17.979518076547187,0.0,497.39002,0.0,0.2,0.25
13584.271,0.0,12734.271,0,0,17.98292432864627,0.0,850.0,0.0,0.20079444,0.25
13293.913,0.0,12443.913,0,0,17.986330580745356,0.0,850.0,0.0,0.20215304,0.25
12754.677,0.0,11904.677,0,0,17.969452082971625,0.0,850.0,0.0,0.20351164,0.25
12215.441,0.0,11365.441,0,0,17.952573585197893,0.0,850.0,0.0,0.20487022,0.25
11676.204,0.0,10826.204,0,0,17.93569508742416,0.0,850.0,0.0,0.2062288,0.25
11136.968,0.0,10286.968,0,0,17.91881658965043,0.0,850.0,0.0,0.20758737,0.25
10597.732,0.0,9747.7319,0,0,17.901938091876698,0.0,850.0,0.0,0.20894593,0.25
10058.496,0.0,9208.4957,0,0,17.88505959410297,0.0,850.0,0.0,0.21030448,0.25
9519.2594,0.0,8669.2594,0,0,17.868181096329238,0.0,850.0,0.0,0.21166302,0.25
8980.0232,0.0,8130.0232,0,0,17.851302598555506,0.0,850.0,0.0,0.21302155,0.25
8440.787,0.0,7590.787,0,0,17.834424100781774,0.0,850.0,0.0,0.21438007,0.25
7901.5507,0.0,7051.5507,0,0,17.817545603008043,0.0,850.0,0.0,0.21573858,0.25
7362.3145,0.0,6512.3145,0,0,17.80066710523431,0.0,850.0,0.0,0.21709708,0.25
6823.0783,0.0,5973.0783,0,0,17.78378860746058,0.0,850.0,0.0,0.21845557,0.25
6532.7203,0.0,5682.7203,0,0,17.748001132907774,0.0,850.0,0.0,0.21981405,0.25
6242.3623,0.0,5392.3623,0,0,17.712213658354973,0.0,850.0,0.0,0.22117253,0.25
5952.0043,0.0,5102.0043,0,0,17.67642618380217,0.0,850.0,0.0,0.22253099,0.25
5661.6464,0.0,4811.6464,0,0,17.640638709249366,0.0,850.0,0.0,0.22388945,0.25
5371.2884,0.0,4521.2884,0,0,17.60485123469656,0.0,850.0,0.0,0.22524789,0.25
5080.9304,0.0,4230.9304,0,0,17.56906376014376,0.0,850.0,0.0,0.22660633,0.25
4790.5725,0.0,3940.5725,0,0,17.533276285590958,0.0,850.0,0.0,0.22796475,0.25
4500.2145,0.0,3650.2145,0,0,17.497488811038153,0.0,850.0,0.0,0.22932317,0.25
