,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,5066.6472,0.0,5066.6472,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,5,1,94
1,5031.4621,0.0,5031.4621,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,5,1,94
2,4996.2771,0.0,4996.2771,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,5,1,94
3,4961.0921,0.0,4961.0921,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,5,1,94
4,4925.907,0.0,4925.907,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,5,1,94
5,4890.722,0.0,4890.722,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,5,1,94
6,4855.5369,0.0,4855.5369,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,5,1,94
7,4820.3519,0.0,4820.3519,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,5,1,94
8,4785.1668,0.0,4785.1668,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,5,1,94
9,4749.9817,0.0,4749.9817,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,5,1,94
10,4714.7967,0.0,4714.7967,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,5,1,94
11,4679.6117,0.0,4679.6117,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,5,1,94
12,4644.4266,0.0,4644.4266,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,5,1,94
13,4468.5013,0.0,4468.5014,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,5,1,94
14,4292.5761,0.0,4292.5761,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,5,1,94
15,4116.6508,0.0,4116.6508,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,5,1,94
16,3940.7256,0.0,3940.7256,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,5,1,94
17,3764.8003,0.0,3764.8003,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,5,1,94
18,3588.8751,0.0,3588.8751,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,5,1,94
19,3412.9498,0.0,3412.9499,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,5,1,94
20,3237.0246,0.0,3237.0246,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,5,1,94
21,3061.0993,0.0,3061.0993,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,5,1,94
22,2885.1741,0.0,2885.1741,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,5,1,94
23,2709.2489,0.0,2709.2488,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,5,1,94
24,2533.3236,0.0,2533.3236,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,5,1,94
25,2427.7685,0.0,2427.7684,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,5,1,94
26,2322.2133,0.0,2322.2133,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,5,1,94
27,2216.6581,0.0,2216.6582,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,5,1,94
28,2111.103,0.0,2111.103,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,5,1,94
29,2005.5478,0.0,2005.5478,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,5,1,94
30,1899.9927,0.0,1899.9927,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,5,1,94
31,1794.4375,0.0,1794.4376,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,5,1,94
32,1688.8824,0.0,1688.8824,0,0,17.972705572349017,0.0,0.0,0.0,0.79982224,0.15,5,1,94
33,1583.3273,0.0,1583.3272,0,0,17.9761118244481,0.0,0.0,0.0,0.79981669,0.15,5,1,94
34,1477.7721,0.0,1477.7721,0,0,17.979518076547187,0.0,0.0,0.0,0.79981113,0.15,5,1,94
35,1372.217,0.0,1372.2169,0,0,17.98292432864627,0.0,0.0,0.0,0.79980558,0.15,5,1,94
36,1266.6618,0.0,1266.6618,0,0,17.986330580745356,0.0,0.0,0.0,0.79980002,0.15,5,1,94
37,1161.1066,0.0,1161.1067,0,0,17.969452082971625,0.0,0.0,0.0,0.79979447,0.15,5,1,94
38,1055.5515,0.0,1055.5515,0,0,17.952573585197893,0.0,0.0,0.0,0.79978892,0.15,5,1,94
39,949.99635,0.0,949.99635,0,0,17.93569508742416,0.0,0.0,0.0,0.79978336,0.15,5,1,94
40,844.4412,0.0,844.4412,0,0,17.91881658965043,0.0,0.0,0.0,0.79977781,0.15,5,1,94
41,738.88605,0.0,738.88605,0,0,17.901938091876698,0.0,0.0,0.0,0.79977225,0.15,5,1,94
42,633.3309,0.0,633.3309,0,0,17.88505959410297,0.0,0.0,0.0,0.7997667,0.15,5,1,94
43,527.77575,0.0,527.77575,0,0,17.868181096329238,0.0,0.0,0.0,0.79976115,0.15,5,1,94
44,422.2206,0.0,422.2206,0,0,17.851302598555506,0.0,0.0,0.0,0.79975559,0.15,5,1,94
45,316.66545,0.0,316.66545,0,0,17.834424100781774,0.0,0.0,0.0,0.79975004,0.15,5,1,94
46,211.1103,0.0,211.1103,0,0,17.817545603008043,0.0,0.0,0.0,0.79974448,0.15,5,1,94
47,105.55515,0.0,105.55515,0,0,17.80066710523431,0.0,0.0,0.0,0.79973893,0.15,5,1,94
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,1.4388794e-11,0.0,0.79973338,0.15,5,1,94
49,598.14585,0.0,598.14585,0,0,17.748001132907774,0.0,0.0,0.0,0.79972782,0.15,5,1,94
50,1196.2917,0.0,1196.2917,0,0,17.712213658354973,0.0,0.0,0.0,0.79972227,0.15,5,1,94
51,1794.4376,0.0,1794.4376,0,0,17.67642618380217,0.0,0.0,0.0,0.79971672,0.15,5,1,94
52,2392.5834,0.0,2392.5834,0,0,17.640638709249366,0.0,0.0,0.0,0.79971116,0.15,5,1,94
53,2990.7292,0.0,2990.7293,0,0,17.60485123469656,0.0,0.0,0.0,0.79970561,0.15,5,1,94
54,3588.8751,0.0,3588.8751,0,0,17.56906376014376,0.0,0.0,0.0,0.79970006,0.15,5,1,94
