,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,3969.462,0.0,3969.462,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,7,1,92
1,3941.8963,0.0,3941.8963,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,7,1,92
2,3914.3306,0.0,3914.3306,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,7,1,92
3,3886.7649,0.0,3886.7649,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,7,1,92
4,3859.1992,0.0,3859.1992,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,7,1,92
5,3831.6335,0.0,3831.6335,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,7,1,92
6,3804.0677,0.0,3804.0677,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,7,1,92
7,3776.502,0.0,3776.502,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,7,1,92
8,3748.9363,0.0,3748.9363,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,7,1,92
9,3721.3706,0.0,3721.3706,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,7,1,92
10,3693.8049,0.0,3693.8049,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,7,1,92
11,3666.2392,0.0,3666.2392,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,7,1,92
12,3638.6735,0.0,3638.6735,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,7,1,92
13,3500.845,0.0,3500.845,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,7,1,92
14,3363.0164,0.0,3363.0164,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,7,1,92
15,3225.1879,0.0,3225.1879,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,7,1,92
16,3087.3593,0.0,3087.3593,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,7,1,92
17,2949.5308,0.0,2949.5308,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,7,1,92
18,2811.7022,0.0,2811.7022,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,7,1,92
19,2673.8737,0.0,2673.8737,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,7,1,92
20,2536.0452,0.0,2536.0452,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,7,1,92
21,2398.2166,0.0,2398.2166,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,7,1,92
22,2260.3881,0.0,2260.3881,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,7,1,92
23,2122.5595,0.0,2122.5595,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,7,1,92
24,1984.731,0.0,1984.731,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,7,1,92
25,1902.0339,0.0,1902.0339,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,7,1,92
26,1819.3368,0.0,1819.3367,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,7,1,92
27,1736.6396,0.0,1736.6396,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,7,1,92
28,1653.9425,0.0,1653.9425,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,7,1,92
29,1571.2454,0.0,1571.2454,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,7,1,92
30,1488.5482,0.0,1488.5482,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,7,1,92
