,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,0.0,0.0,171.102,0,0,17.166350913607847,0.0,0.0,171.102,0.8,0.15,76,9,14
1,0.0,0.0,169.91379,0,0,17.20786294343281,0.0,0.0,169.91379,0.79940034,0.15,76,9,14
2,0.0,0.0,168.72558,0,0,17.249374973257776,0.0,0.0,168.72558,0.79880481,0.15,76,9,14
3,0.0,0.0,167.53737,0,0,17.290887003082744,0.0,0.0,167.53737,0.79821341,0.15,76,9,14
4,0.0,0.0,166.34917,0,0,17.33239903290771,0.0,0.0,166.34917,0.79762614,0.15,76,9,14
5,0.0,0.0,165.16096,0,0,17.373911062732674,0.0,0.0,165.16096,0.797043,0.15,76,9,14
6,0.0,0.0,163.97275,0,0,17.41542309255764,0.0,0.0,163.97275,0.79646399,0.15,76,9,14
7,0.0,0.0,162.78454,0,0,17.456935122382603,0.0,0.0,162.78454,0.79588911,0.15,76,9,14
8,0.0,0.0,161.59633,0,0,17.498447152207568,0.0,0.0,161.59633,0.79531836,0.15,76,9,14
9,0.0,0.0,160.40812,0,0,17.539959182032533,0.0,0.0,160.40812,0.79475174,0.15,76,9,14
10,0.0,0.0,159.21992,0,0,17.5814712118575,0.0,0.0,159.21992,0.79418924,0.15,76,9,14
11,0.0,0.0,158.03171,0,0,17.622983241682466,0.0,0.0,158.03171,0.79363088,0.15,76,9,14
12,0.0,0.0,156.8435,0,0,17.66449527150743,0.0,0.0,156.8435,0.79307665,0.15,76,9,14
13,0.0,0.0,150.90246,0,0,17.687908628511504,0.0,0.0,150.90246,0.79252655,0.15,76,9,14
14,0.0,0.0,144.96142,0,0,17.711321985515582,0.0,0.0,144.96142,0.79199708,0.15,76,9,14
15,0.0,0.0,139.02038,0,0,17.734735342519656,0.0,0.0,139.02037,0.79148824,0.15,76,9,14
16,0.0,0.0,133.07933,0,0,17.758148699523733,0.0,0.0,133.07933,0.79100003,0.15,76,9,14
17,0.0,0.0,127.13829,0,0,17.781562056527807,0.0,0.0,127.13829,0.79053246,0.15,76,9,14
18,0.0,0.0,121.19725,0,0,17.804975413531885,0.0,0.0,121.19725,0.79008552,0.15,76,9,14
19,0.0,0.0,115.25621,0,0,17.82838877053596,0.0,0.0,115.25621,0.78965921,0.15,76,9,14
20,0.0,0.0,109.31517,0,0,17.851802127540033,0.0,0.0,109.31517,0.78925353,0.15,76,9,14
21,0.0,0.0,103.37412,0,0,17.87521548454411,0.0,0.0,103.37412,0.78886848,0.15,76,9,14
22,0.0,0.0,97.433083,0,0,17.898628841548184,0.0,0.0,97.433083,0.78850406,0.15,76,9,14
23,0.0,0.0,91.492042,0,0,17.922042198552262,0.0,0.0,91.492042,0.78816028,0.15,76,9,14
24,0.0,0.0,85.551,0,0,17.945455555556336,0.0,0.0,85.551,0.78783712,0.15,76,9,14
25,0.0,0.0,81.986375,0,0,17.948861807655422,0.0,0.0,81.986375,0.7875346,0.15,76,9,14
26,0.0,0.0,78.42175,0,0,17.952268059754505,0.0,0.0,78.42175,0.78724446,0.15,76,9,14
27,0.0,0.0,74.857125,0,0,17.955674311853592,0.0,0.0,74.857125,0.78696669,0.15,76,9,14
28,0.0,0.0,71.2925,0,0,17.959080563952675,0.0,0.0,71.2925,0.78670131,0.15,76,9,14
29,0.0,0.0,67.727875,0,0,17.96248681605176,0.0,0.0,67.727875,0.7864483,0.15,76,9,14
30,0.0,0.0,64.16325,0,0,17.965893068150848,0.0,0.0,64.16325,0.78620767,0.15,76,9,14
31,0.0,0.0,60.598625,0,0,17.96929932024993,0.0,0.0,60.598625,0.78597942,0.15,76,9,14
32,0.0,0.0,57.034,0,0,17.972705572349017,0.0,0.0,57.034,0.78576355,0.15,76,9,14
33,0.0,0.0,53.469375,0,0,17.9761118244481,0.0,0.0,53.469375,0.78556006,0.15,76,9,14
34,0.0,0.0,49.90475,0,0,17.979518076547187,0.0,0.0,49.90475,0.78536895,0.15,76,9,14
35,0.0,0.0,46.340125,0,0,17.98292432864627,0.0,0.0,46.340125,0.78519021,0.15,76,9,14
36,0.0,0.0,42.7755,0,0,17.986330580745356,0.0,0.0,42.7755,0.78502386,0.15,76,9,14
37,0.0,0.0,39.210875,0,0,17.969452082971625,0.0,0.0,39.210875,0.78486988,0.15,76,9,14
