,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,4511.5536,0.0,4511.5536,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,6,1,93
1,4480.2234,0.0,4480.2234,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,6,1,93
2,4448.8931,0.0,4448.8931,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,6,1,93
3,4417.5629,0.0,4417.5629,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,6,1,93
4,4386.2327,0.0,4386.2327,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,6,1,93
5,4354.9024,0.0,4354.9024,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,6,1,93
6,4323.5722,0.0,4323.5722,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,6,1,93
7,4292.242,0.0,4292.242,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,6,1,93
8,4260.9117,0.0,4260.9117,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,6,1,93
9,4229.5815,0.0,4229.5815,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,6,1,93
10,4198.2513,0.0,4198.2513,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,6,1,93
11,4166.921,0.0,4166.921,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,6,1,93
12,4135.5908,0.0,4135.5908,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,6,1,93
13,3978.9396,0.0,3978.9396,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,6,1,93
14,3822.2885,0.0,3822.2885,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,6,1,93
15,3665.6373,0.0,3665.6373,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,6,1,93
16,3508.9861,0.0,3508.9861,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,6,1,93
17,3352.335,0.0,3352.335,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,6,1,93
18,3195.6838,0.0,3195.6838,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,6,1,93
19,3039.0326,0.0,3039.0326,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,6,1,93
20,2882.3815,0.0,2882.3815,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,6,1,93
21,2725.7303,0.0,2725.7303,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,6,1,93
22,2569.0791,0.0,2569.0791,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,6,1,93
23,2412.428,0.0,2412.428,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,6,1,93
24,2255.7768,0.0,2255.7768,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,6,1,93
25,2161.7861,0.0,2161.7861,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,6,1,93
26,2067.7954,0.0,2067.7954,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,6,1,93
27,1973.8047,0.0,1973.8047,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,6,1,93
28,1879.814,0.0,1879.814,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,6,1,93
29,1785.8233,0.0,1785.8233,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,6,1,93
30,1691.8326,0.0,1691.8326,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,6,1,93
31,1597.8419,0.0,1597.8419,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,6,1,93
32,1503.8512,0.0,1503.8512,0,0,17.972705572349017,0.0,0.0,0.0,0.79982224,0.15,6,1,93
33,1409.8605,0.0,1409.8605,0,0,17.9761118244481,0.0,0.0,0.0,0.79981669,0.15,6,1,93
34,1315.8698,0.0,1315.8698,0,0,17.979518076547187,0.0,0.0,0.0,0.79981113,0.15,6,1,93
35,1221.8791,0.0,1221.8791,0,0,17.98292432864627,0.0,0.0,0.0,0.79980558,0.15,6,1,93
36,1127.8884,0.0,1127.8884,0,0,17.986330580745356,0.0,0.0,0.0,0.79980002,0.15,6,1,93
37,1033.8977,0.0,1033.8977,0,0,17.969452082971625,0.0,0.0,0.0,0.79979447,0.15,6,1,93
38,939.907,0.0,939.907,0,0,17.952573585197893,0.0,0.0,0.0,0.79978892,0.15,6,1,93
39,845.9163,0.0,845.9163,0,0,17.93569508742416,0.0,0.0,0.0,0.79978336,0.15,6,1,93
40,751.9256,0.0,751.9256,0,0,17.91881658965043,0.0,0.0,0.0,0.79977781,0.15,6,1,93
41,657.9349,0.0,657.9349,0,0,17.901938091876698,0.0,0.0,0.0,0.79977225,0.15,6,1,93
42,563.9442,0.0,563.9442,0,0,17.88505959410297,0.0,0.0,0.0,0.7997667,0.15,6,1,93
43,469.9535,0.0,469.9535,0,0,17.868181096329238,0.0,0.0,0.0,0.79976115,0.15,6,1,93
44,375.9628,0.0,375.9628,0,0,17.851302598555506,0.0,0.0,0.0,0.79975559,0.15,6,1,93
45,281.9721,0.0,281.9721,0,0,17.834424100781774,0.0,0.0,0.0,0.79975004,0.15,6,1,93
46,187.9814,0.0,187.9814,0,0,17.817545603008043,0.0,0.0,0.0,0.79974448,0.15,6,1,93
47,93.9907,0.0,93.9907,0,0,17.80066710523431,0.0,0.0,0.0,0.79973893,0.15,6,1,93
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79973338,0.15,6,1,93
49,532.61397,0.0,532.61397,0,0,17.748001132907774,0.0,0.0,0.0,0.79972782,0.15,6,1,93
50,1065.2279,0.0,1065.2279,0,0,17.712213658354973,0.0,0.0,0.0,0.79972227,0.15,6,1,93
51,1597.8419,0.0,1597.8419,0,0,17.67642618380217,0.0,0.0,0.0,0.79971672,0.15,6,1,93
52,2130.4559,0.0,2130.4559,0,0,17.640638709249366,0.0,0.0,0.0,0.79971116,0.15,6,1,93
53,2663.0698,0.0,2663.0698,0,0,17.60485123469656,0.0,0.0,0.0,0.79970561,0.15,6,1,93
54,3195.6838,0.0,3195.6838,0,0,17.56906376014376,0.0,0.0,0.0,0.79970006,0.15,6,1,93
55,3728.2978,0.0,3728.2978,0,0,17.533276285590958,0.0,0.0,0.0,0.7996945,0.15,6,1,93
56,4260.9117,0.0,4260.9117,0,0,17.497488811038153,0.0,0.0,0.0,0.79968895,0.15,6,1,93
57,4793.5257,0.0,4793.5257,0,0,17.461701336485348,0.0,0.0,0.0,0.79968339,0.15,6,1,93
58,5326.1397,0.0,5326.1397,0,0,17.425913861932546,0.0,0.0,0.0,0.79967784,0.15,6,1,93
59,5858.7536,0.0,5858.7536,0,0,17.390126387379745,0.0,0.0,0.0,0.79967229,0.15,6,1,93
60,6391.3676,0.0,6391.3676,0,0,17.35433891282694,0.0,0.0,0.0,0.79966673,0.15,6,1,93
61,6172.056,0.0,6172.056,0,0,17.302559512844052,0.0,0.0,0.0,0.79966118,0.15,6,1,93
62,5952.7443,0.0,5952.7443,0,0,17.250780112861165,0.0,0.0,0.0,0.79965563,0.15,6,1,93
63,5733.4327,0.0,5733.4327,0,0,17.19900071287828,0.0,0.0,0.0,0.79965008,0.15,6,1,93
64,5514.1211,0.0,5514.1211,0,0,17.147221312895393,0.0,0.0,0.0,0.79964452,0.15,6,1,93
65,5294.8094,0.0,5294.8094,0,0,17.095441912912506,0.0,0.0,0.0,0.79963897,0.15,6,1,93
