,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,5628.2412,0.0,5628.2412,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,5,1,95
1,5589.1562,0.0,5589.1562,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,5,1,95
2,5550.0712,0.0,5550.0712,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,5,1,95
3,5510.9862,0.0,5510.9862,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,5,1,95
4,5471.9012,0.0,5471.9012,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,5,1,95
5,5432.8162,0.0,5432.8162,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,5,1,95
6,5393.7312,0.0,5393.7312,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,5,1,95
7,5354.6461,0.0,5354.6461,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,5,1,95
8,5315.5611,0.0,5315.5611,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,5,1,95
9,5276.4761,0.0,5276.4761,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,5,1,95
10,5237.3911,0.0,5237.3911,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,5,1,95
11,5198.3061,0.0,5198.3061,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,5,1,95
12,5159.2211,0.0,5159.2211,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,5,1,95
13,4963.7961,0.0,4963.7961,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,5,1,95
14,4768.371,0.0,4768.371,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,5,1,95
15,4572.946,0.0,4572.946,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,5,1,95
16,4377.5209,0.0,4377.5209,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,5,1,95
17,4182.0959,0.0,4182.0959,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,5,1,95
18,3986.6709,0.0,3986.6708,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,5,1,95
19,3791.2458,0.0,3791.2458,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,5,1,95
20,3595.8208,0.0,3595.8208,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,5,1,95
21,3400.3957,0.0,3400.3957,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,5,1,95
22,3204.9707,0.0,3204.9707,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,5,1,95
23,3009.5456,0.0,3009.5456,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,5,1,95
24,2814.1206,0.0,2814.1206,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,5,1,95
25,2696.8656,0.0,2696.8656,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,5,1,95
26,2579.6105,0.0,2579.6106,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,5,1,95
27,2462.3555,0.0,2462.3555,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,5,1,95
28,2345.1005,0.0,2345.1005,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,5,1,95
29,2227.8455,0.0,2227.8455,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,5,1,95
30,2110.5905,0.0,2110.5905,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,5,1,95
31,1993.3354,0.0,1993.3354,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,5,1,95
