,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,3074.256,0.0,3074.256,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,8,2,90
1,3052.907,0.0,3052.907,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,8,2,90
2,3031.558,0.0,3031.558,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,8,2,90
3,3010.209,0.0,3010.209,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,8,2,90
4,2988.86,0.0,2988.86,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,8,2,90
5,2967.511,0.0,2967.511,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,8,2,90
6,2946.162,0.0,2946.162,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,8,2,90
7,2924.813,0.0,2924.813,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,8,2,90
8,2903.464,0.0,2903.464,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,8,2,90
9,2882.115,0.0,2882.115,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,8,2,90
10,2860.766,0.0,2860.766,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,8,2,90
11,2839.417,0.0,2839.417,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,8,2,90
12,2818.068,0.0,2818.068,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,8,2,90
13,2711.323,0.0,2711.323,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,8,2,90
14,2604.578,0.0,2604.578,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,8,2,90
15,2497.833,0.0,2497.833,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,8,2,90
16,2391.088,0.0,2391.088,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,8,2,90
17,2284.343,0.0,2284.343,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,8,2,90
18,2177.598,0.0,2177.598,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,8,2,90
19,2070.853,0.0,2070.853,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,8,2,90
20,1964.108,0.0,1964.108,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,8,2,90
21,1857.363,0.0,1857.363,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,8,2,90
