,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,1374.384,0.0,1374.384,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,18,3,78
1,1364.8397,0.0,1364.8397,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,18,3,78
2,1355.2953,0.0,1355.2953,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,18,3,78
3,1345.751,0.0,1345.751,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,18,3,78
4,1336.2067,0.0,1336.2067,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,18,3,78
5,1326.6623,0.0,1326.6623,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,18,3,78
6,1317.118,0.0,1317.118,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,18,3,78
7,1307.5737,0.0,1307.5737,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,18,3,78
8,1298.0293,0.0,1298.0293,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,18,3,78
9,1288.485,0.0,1288.485,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,18,3,78
10,1278.9407,0.0,1278.9407,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,18,3,78
11,1269.3963,0.0,1269.3963,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,18,3,78
12,1259.852,0.0,1259.852,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,18,3,78
13,1212.1303,0.0,1212.1303,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,18,3,78
14,1164.4087,0.0,1164.4087,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,18,3,78
15,1116.687,0.0,1116.687,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,18,3,78
16,1068.9653,0.0,1068.9653,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,18,3,78
17,1021.2437,0.0,1021.2437,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,18,3,78
18,973.522,0.0,973.522,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,18,3,78
19,925.80033,0.0,925.80033,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,18,3,78
20,878.07867,0.0,878.07867,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,18,3,78
21,830.357,0.0,830.357,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,18,3,78
22,782.63533,0.0,782.63533,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,18,3,78
23,734.91367,0.0,734.91367,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,18,3,78
24,687.192,0.0,687.192,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,18,3,78
25,658.559,0.0,658.559,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,18,3,78
26,629.926,0.0,629.926,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,18,3,78
27,601.293,0.0,601.293,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,18,3,78
28,572.66,0.0,572.66,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,18,3,78
29,544.027,0.0,544.027,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,18,3,78
30,515.394,0.0,515.394,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,18,3,78
31,486.761,0.0,486.761,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,18,3,78
32,458.128,0.0,458.128,0,0,17.972705572349017,0.0,0.0,0.0,0.79982224,0.15,18,3,78
33,429.495,0.0,429.495,0,0,17.9761118244481,0.0,0.0,0.0,0.79981669,0.15,18,3,78
34,400.862,0.0,400.862,0,0,17.979518076547187,0.0,0.0,0.0,0.79981113,0.15,18,3,78
35,372.229,0.0,372.229,0,0,17.98292432864627,0.0,0.0,0.0,0.79980558,0.15,18,3,78
36,343.596,0.0,343.596,0,0,17.986330580745356,0.0,0.0,0.0,0.79980002,0.15,18,3,78
37,314.963,0.0,314.963,0,0,17.969452082971625,0.0,0.0,0.0,0.79979447,0.15,18,3,78
38,286.33,0.0,286.33,0,0,17.952573585197893,0.0,0.0,0.0,0.79978892,0.15,18,3,78
39,257.697,0.0,257.697,0,0,17.93569508742416,0.0,0.0,0.0,0.79978336,0.15,18,3,78
40,229.064,0.0,229.064,0,0,17.91881658965043,0.0,0.0,0.0,0.79977781,0.15,18,3,78
41,200.431,0.0,200.431,0,0,17.901938091876698,0.0,0.0,0.0,0.79977225,0.15,18,3,78
42,171.798,0.0,171.798,0,0,17.88505959410297,0.0,0.0,0.0,0.7997667,0.15,18,3,78
43,143.165,0.0,143.165,0,0,17.868181096329238,0.0,0.0,0.0,0.79976115,0.15,18,3,78
44,114.532,0.0,114.532,0,0,17.851302598555506,0.0,0.0,0.0,0.79975559,0.15,18,3,78
45,85.899,0.0,85.899,0,0,17.834424100781774,0.0,0.0,0.0,0.79975004,0.15,18,3,78
46,57.266,0.0,57.266,0,0,17.817545603008043,0.0,0.0,0.0,0.79974448,0.15,18,3,78
47,28.633,0.0,28.633,0,0,17.80066710523431,0.0,0.0,0.0,0.79973893,0.15,18,3,78
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79973338,0.15,18,3,78
49,162.25367,0.0,162.25367,0,0,17.748001132907774,0.0,0.0,0.0,0.79972782,0.15,18,3,78
50,324.50733,0.0,324.50733,0,0,17.712213658354973,0.0,0.0,0.0,0.79972227,0.15,18,3,78
51,486.761,0.0,486.761,0,0,17.67642618380217,0.0,0.0,0.0,0.79971672,0.15,18,3,78
52,649.01467,0.0,649.01467,0,0,17.640638709249366,0.0,0.0,0.0,0.79971116,0.15,18,3,78
53,811.26833,0.0,811.26833,0,0,17.60485123469656,0.0,0.0,0.0,0.79970561,0.15,18,3,78
54,973.522,0.0,973.522,0,0,17.56906376014376,0.0,0.0,0.0,0.79970006,0.15,18,3,78
55,1135.7757,0.0,1135.7757,0,0,17.533276285590958,0.0,0.0,0.0,0.7996945,0.15,18,3,78
56,1298.0293,0.0,1298.0293,0,0,17.497488811038153,0.0,0.0,0.0,0.79968895,0.15,18,3,78
