,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,1788.5556,0.0,1788.5556,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,14,3,83
1,1776.1351,0.0,1776.1351,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,14,3,83
2,1763.7145,0.0,1763.7145,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,14,3,83
3,1751.294,0.0,1751.294,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,14,3,83
4,1738.8735,0.0,1738.8735,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,14,3,83
5,1726.453,0.0,1726.453,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,14,3,83
6,1714.0324,0.0,1714.0324,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,14,3,83
7,1701.6119,0.0,1701.6119,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,14,3,83
8,1689.1914,0.0,1689.1914,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,14,3,83
9,1676.7709,0.0,1676.7709,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,14,3,83
10,1664.3503,0.0,1664.3503,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,14,3,83
11,1651.9298,0.0,1651.9298,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,14,3,83
12,1639.5093,0.0,1639.5093,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,14,3,83
13,1577.4067,0.0,1577.4067,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,14,3,83
14,1515.304,0.0,1515.304,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,14,3,83
15,1453.2014,0.0,1453.2014,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,14,3,83
16,1391.0988,0.0,1391.0988,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,14,3,83
17,1328.9962,0.0,1328.9962,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,14,3,83
18,1266.8936,0.0,1266.8935,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,14,3,83
19,1204.7909,0.0,1204.7909,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,14,3,83
20,1142.6883,0.0,1142.6883,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,14,3,83
21,1080.5857,0.0,1080.5857,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,14,3,83
22,1018.483,0.0,1018.483,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,14,3,83
23,956.38042,0.0,956.38042,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,14,3,83
24,894.2778,0.0,894.2778,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,14,3,83
25,857.01622,0.0,857.01622,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,14,3,83
26,819.75465,0.0,819.75465,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,14,3,83
27,782.49307,0.0,782.49307,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,14,3,83
28,745.2315,0.0,745.2315,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,14,3,83
29,707.96992,0.0,707.96992,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,14,3,83
