,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,1205.3724,0.0,1205.3724,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,21,4,75
1,1197.0018,0.0,1197.0018,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,21,4,75
2,1188.6311,0.0,1188.6311,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,21,4,75
3,1180.2605,0.0,1180.2605,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,21,4,75
4,1171.8898,0.0,1171.8898,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,21,4,75
5,1163.5192,0.0,1163.5192,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,21,4,75
6,1155.1485,0.0,1155.1485,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,21,4,75
7,1146.7779,0.0,1146.7779,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,21,4,75
8,1138.4073,0.0,1138.4073,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,21,4,75
9,1130.0366,0.0,1130.0366,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,21,4,75
10,1121.666,0.0,1121.666,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,21,4,75
11,1113.2953,0.0,1113.2953,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,21,4,75
12,1104.9247,0.0,1104.9247,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,21,4,75
13,1063.0715,0.0,1063.0715,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15,21,4,75
14,1021.2183,0.0,1021.2183,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,21,4,75
15,979.36507,0.0,979.36507,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15,21,4,75
16,937.51187,0.0,937.51187,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,21,4,75
17,895.65866,0.0,895.65866,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15,21,4,75
18,853.80545,0.0,853.80545,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15,21,4,75
19,811.95224,0.0,811.95224,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,21,4,75
20,770.09903,0.0,770.09903,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,21,4,75
21,728.24583,0.0,728.24582,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,21,4,75
22,686.39262,0.0,686.39262,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,21,4,75
23,644.53941,0.0,644.53941,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,21,4,75
24,602.6862,0.0,602.6862,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,21,4,75
25,577.57427,0.0,577.57427,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,21,4,75
26,552.46235,0.0,552.46235,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,21,4,75
27,527.35042,0.0,527.35042,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,21,4,75
28,502.2385,0.0,502.2385,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,21,4,75
29,477.12658,0.0,477.12657,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,21,4,75
30,452.01465,0.0,452.01465,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,21,4,75
31,426.90273,0.0,426.90273,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,21,4,75
32,401.7908,0.0,401.7908,0,0,17.972705572349017,0.0,0.0,0.0,0.79982224,0.15,21,4,75
33,376.67887,0.0,376.67887,0,0,17.9761118244481,0.0,0.0,0.0,0.79981669,0.15,21,4,75
34,351.56695,0.0,351.56695,0,0,17.979518076547187,0.0,0.0,0.0,0.79981113,0.15,21,4,75
35,326.45502,0.0,326.45502,0,0,17.98292432864627,0.0,0.0,0.0,0.79980558,0.15,21,4,75
36,301.3431,0.0,301.3431,0,0,17.986330580745356,0.0,0.0,0.0,0.79980002,0.15,21,4,75
37,276.23117,0.0,276.23117,0,0,17.969452082971625,0.0,0.0,0.0,0.79979447,0.15,21,4,75
38,251.11925,0.0,251.11925,0,0,17.952573585197893,0.0,0.0,0.0,0.79978892,0.15,21,4,75
39,226.00732,0.0,226.00733,0,0,17.93569508742416,0.0,0.0,0.0,0.79978336,0.15,21,4,75
40,200.8954,0.0,200.8954,0,0,17.91881658965043,0.0,0.0,0.0,0.79977781,0.15,21,4,75
41,175.78347,0.0,175.78347,0,0,17.901938091876698,0.0,0.0,0.0,0.79977225,0.15,21,4,75
42,150.67155,0.0,150.67155,0,0,17.88505959410297,0.0,0.0,0.0,0.7997667,0.15,21,4,75
43,125.55962,0.0,125.55962,0,0,17.868181096329238,0.0,0.0,0.0,0.79976115,0.15,21,4,75
44,100.4477,0.0,100.4477,0,0,17.851302598555506,0.0,0.0,0.0,0.79975559,0.15,21,4,75
45,75.335775,0.0,75.335775,0,0,17.834424100781774,0.0,0.0,0.0,0.79975004,0.15,21,4,75
46,50.22385,0.0,50.22385,0,0,17.817545603008043,0.0,0.0,0.0,0.79974448,0.15,21,4,75
47,25.111925,0.0,25.111925,0,0,17.80066710523431,0.0,0.0,0.0,0.79973893,0.15,21,4,75
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79973338,0.15,21,4,75
49,142.30091,0.0,142.30091,0,0,17.748001132907774,0.0,0.0,0.0,0.79972782,0.15,21,4,75
50,284.60182,0.0,284.60182,0,0,17.712213658354973,0.0,0.0,0.0,0.79972227,0.15,21,4,75
51,426.90273,0.0,426.90273,0,0,17.67642618380217,0.0,0.0,0.0,0.79971672,0.15,21,4,75
52,569.20363,0.0,569.20363,0,0,17.640638709249366,0.0,0.0,0.0,0.79971116,0.15,21,4,75
53,711.50454,0.0,711.50454,0,0,17.60485123469656,0.0,0.0,0.0,0.79970561,0.15,21,4,75
54,853.80545,0.0,853.80545,0,0,17.56906376014376,0.0,0.0,0.0,0.79970006,0.15,21,4,75
55,996.10636,0.0,996.10636,0,0,17.533276285590958,0.0,0.0,0.0,0.7996945,0.15,21,4,75
56,1138.4073,0.0,1138.4073,0,0,17.497488811038153,0.0,0.0,0.0,0.79968895,0.15,21,4,75
57,1280.7082,0.0,1280.7082,0,0,17.461701336485348,0.0,0.0,0.0,0.79968339,0.15,21,4,75
58,1423.0091,0.0,1423.0091,0,0,17.425913861932546,0.0,0.0,0.0,0.79967784,0.15,21,4,75
59,1565.31,0.0,1565.31,0,0,17.390126387379745,0.0,0.0,0.0,0.79967229,0.15,21,4,75
60,1707.6109,0.0,1707.6109,0,0,17.35433891282694,0.0,0.0,0.0,0.79966673,0.15,21,4,75
61,1649.0164,0.0,1649.0164,0,0,17.302559512844052,0.0,0.0,0.0,0.79966118,0.15,21,4,75
62,1590.4219,0.0,1590.4219,0,0,17.250780112861165,0.0,0.0,0.0,0.79965563,0.15,21,4,75
63,1531.8274,0.0,1531.8274,0,0,17.19900071287828,0.0,0.0,0.0,0.79965008,0.15,21,4,75
64,1473.2329,0.0,1473.2329,0,0,17.147221312895393,0.0,0.0,0.0,0.79964452,0.15,21,4,75
65,1414.6384,0.0,1414.6384,0,0,17.095441912912506,0.0,0.0,0.0,0.79963897,0.15,21,4,75
66,1356.044,0.0,1356.0439,0,0,17.04366251292962,0.0,0.0,0.0,0.79963342,0.15,21,4,75
67,1297.4495,0.0,1297.4495,0,0,16.991883112946734,0.0,0.0,0.0,0.79962786,0.15,21,4,75
68,1238.855,0.0,1238.855,0,0,16.940103712963847,0.0,0.0,0.0,0.79962231,0.15,21,4,75
69,1179.6052,0.0,1180.2605,0,0,16.88832431298096,0.65523931,0.0,0.0,0.79961676,0.15,21,4,75
70,1111.1027,0.0,1121.666,0,0,16.83654491299807,10.563256,0.0,0.0,0.7996112,0.15,21,4,75
71,1043.0959,0.0,1063.0715,0,0,16.784765513015188,19.97563,0.0,0.0,0.79960565,0.15,21,4,75
72,125.00223,0.0,1004.477,1,1,16.7329861130323,63.474767,0.0,816.0,0.7996001,0.22,21,4,75
73,156.19464,0.0,1289.0788,1,1,16.669435347189363,316.88417,0.0,816.0,0.79676121,0.22,21,4,75
74,480.83417,0.0,1573.6806,1,1,16.605884581346427,276.84646,0.0,816.0,0.79392235,0.22,21,4,75
75,580.57226,0.0,1858.2824,1,1,16.54233381550349,461.71019,0.0,816.0,0.7910835,0.22,21,4,75
76,952.71267,0.0,2142.8843,1,1,16.478783049660557,374.1716,0.0,816.0,0.78824467,0.22,21,4,75
77,1192.2923,0.0,2427.4861,1,1,16.41523228381762,419.19376,0.0,816.0,0.78540587,0.22,21,4,75
78,1484.1007,0.0,2712.0879,1,1,16.351681517974683,411.98725,0.0,816.0,0.78256708,0.22,21,4,75
79,1859.1385,0.0,2996.6897,1,1,16.288130752131746,321.55119,0.0,816.0,0.77972831,0.22,21,4,75
80,1975.5387,0.0,3281.2915,1,1,16.22457998628881,489.7528,0.0,816.0,0.77688956,0.22,21,4,75
81,917.66823,0.0,3565.8933,1,1,16.161029220445872,1832.2251,0.0,816.0,0.77405083,0.22,21,4,75
82,1211.9283,0.0,3850.4952,1,1,16.097478454602935,1822.5669,0.0,816.0,0.77121212,0.22,21,4,75
83,1517.0622,0.0,4135.097,1,1,16.03392768876,1802.0347,0.0,816.0,0.76837344,0.22,21,4,75
84,648.4861,0.0,4419.6988,1,1,15.970376922917064,2955.2127,0.0,816.0,0.76553477,0.22,21,4,75
85,738.88606,0.0,4620.5942,1,1,15.900234839524773,3065.7081,0.0,816.0,0.76269612,0.22,21,4,75
86,1092.3543,0.0,4821.4896,1,1,15.830092756132482,2913.1353,0.0,816.0,0.75985749,0.22,21,4,75
87,1094.0743,0.0,5022.385,1,1,15.759950672740189,3112.3107,0.0,816.0,0.75701888,0.22,21,4,75
88,3347.7804,0.0,5223.2804,1,1,15.689808589347898,1059.5,0.0,816.0,0.75418029,0.22,21,4,75
89,2795.7399,0.0,5424.1758,1,1,15.619666505955609,1812.4359,0.0,816.0,0.75134172,0.22,21,4,75
90,1150.9697,0.0,5625.0712,1,1,15.549524422563316,3658.1015,0.0,816.0,0.74850316,0.22,21,4,75
91,918.93372,0.0,5825.9666,1,1,15.479382339171025,4091.0329,0.0,816.0,0.74566463,0.22,21,4,75
92,3181.9604,0.0,6026.862,1,1,15.409240255778734,2028.9016,0.0,816.0,0.74282612,0.22,21,4,75
93,3327.3379,0.0,6227.7574,1,1,15.339098172386445,2084.4195,0.0,816.0,0.73998763,0.22,21,4,75
94,4424.1514,0.0,6428.6528,1,1,15.26895608899415,1188.5014,0.0,816.0,0.73714916,0.22,21,4,75
95,3204.6806,0.0,6629.5482,1,1,15.19881400560186,2608.8676,0.0,816.0,0.73431071,0.22,21,4,75
96,4696.468,0.0,6830.4436,1,1,15.128671922209568,1317.9756,0.0,816.0,0.73147227,0.22,21,4,75
97,4556.8613,0.0,6964.3739,1,1,15.057655830506162,1591.5126,0.0,816.0,0.72863386,0.22,21,4,75
98,4264.2089,0.0,7098.3041,1,1,14.986639738802756,2018.0952,0.0,816.0,0.72579547,0.22,21,4,75
99,4500.8,0.0,7232.2344,1,1,14.915623647099352,1915.4344,0.0,816.0,0.72295709,0.22,21,4,75
100,4362.6116,0.0,7366.1647,1,1,14.844607555395946,2187.5531,0.0,816.0,0.72011874,0.22,21,4,75
101,4862.0008,0.0,7500.0949,1,1,14.77359146369254,1822.0941,0.0,816.0,0.7172804,0.22,21,4,75
102,5044.3573,0.0,7634.0252,1,1,14.702575371989134,1773.6679,0.0,816.0,0.71444209,0.22,21,4,75
103,4538.346,0.0,7767.9555,1,1,14.631559280285728,2413.6094,0.0,816.0,0.7116038,0.22,21,4,75
104,3936.1578,0.0,7901.8857,1,1,14.560543188582322,3149.7279,0.0,816.0,0.70876552,0.22,21,4,75
105,4596.9001,0.0,8035.816,1,1,14.489527096878916,2622.9159,0.0,816.0,0.70592727,0.22,21,4,75
106,4677.9465,0.0,8169.7463,1,1,14.418511005175512,2675.7997,0.0,816.0,0.70308903,0.22,21,4,75
107,4809.5129,0.0,8303.6765,1,1,14.347494913472106,2678.1636,0.0,816.0,0.70025081,0.22,21,4,75
108,6395.5349,0.0,8437.6068,0,0,14.2764788217687,2042.0719,0.0,0.0,0.69741262,0.15,21,4,75
109,4676.1303,0.0,8512.9426,0,0,14.210377271748277,3836.8123,0.0,0.0,0.69740777,0.15,21,4,75
110,5734.3756,0.0,8588.2784,0,0,14.144275721727851,2853.9027,0.0,0.0,0.69740293,0.15,21,4,75
111,5247.9137,0.0,8663.6141,0,0,14.078174171707426,3415.7004,0.0,0.0,0.69739809,0.15,21,4,75
112,5231.8679,0.0,8738.9499,0,0,14.012072621687002,3507.082,0.0,0.0,0.69739325,0.15,21,4,75
113,2512.2634,0.0,8814.2857,0,0,13.945971071666577,6302.0223,0.0,0.0,0.6973884,0.15,21,4,75
114,4567.8719,0.0,8889.6215,0,0,13.879869521646151,4321.7495,0.0,0.0,0.69738356,0.15,21,4,75
115,5623.3482,0.0,8964.9572,0,0,13.813767971625728,3341.609,0.0,0.0,0.69737872,0.15,21,4,75
116,6660.2509,0.0,9040.293,0,0,13.747666421605302,2380.0421,0.0,0.0,0.69737387,0.15,21,4,75
117,6597.6025,0.0,9115.6288,0,0,13.68156487158488,2518.0263,0.0,0.0,0.69736903,0.15,21,4,75
118,6875.6258,0.0,9190.9646,0,0,13.615463321564452,2315.3387,0.0,0.0,0.69736419,0.15,21,4,75
119,7496.4822,0.0,9266.3003,0,0,13.54936177154403,1769.8182,0.0,0.0,0.69735934,0.15,21,4,75
120,7720.8787,0.0,9341.6361,0,0,13.483260221523604,1620.7574,0.0,0.0,0.6973545,0.15,21,4,75
121,7690.1853,0.0,9400.2306,0,0,13.427461176937914,1710.0453,0.0,0.0,0.69734966,0.15,21,4,75
122,7930.3949,0.0,9458.8251,0,0,13.371662132352224,1528.4302,0.0,0.0,0.69734482,0.15,21,4,75
123,7944.0753,0.0,9517.4196,0,0,13.315863087766534,1573.3443,0.0,0.0,0.69733997,0.15,21,4,75
124,8154.0269,0.0,9576.0141,0,0,13.260064043180842,1421.9872,0.0,0.0,0.69733513,0.15,21,4,75
125,7386.4721,0.0,9634.6086,0,0,13.204264998595152,2248.1364,0.0,0.0,0.69733029,0.15,21,4,75
126,7409.338,0.0,9693.2031,0,0,13.14846595400946,2283.8651,0.0,0.0,0.69732545,0.15,21,4,75
127,6732.1517,0.0,9751.7975,0,0,13.092666909423771,3019.6459,0.0,0.0,0.6973206,0.15,21,4,75
128,7450.8821,0.0,9810.392,0,0,13.03686786483808,2359.5099,0.0,0.0,0.69731576,0.15,21,4,75
129,7578.5025,0.0,9868.9865,0,0,12.98106882025239,2290.484,0.0,0.0,0.69731092,0.15,21,4,75
130,7859.2361,0.0,9927.581,0,0,12.9252697756667,2068.345,0.0,0.0,0.69730608,0.15,21,4,75
131,6941.6074,0.0,9986.1755,0,0,12.869470731081009,3044.5681,0.0,0.0,0.69730123,0.15,21,4,75
132,7163.6487,0.0,10044.77,0,0,12.81367168649532,2881.1213,0.0,0.0,0.69729639,0.15,21,4,75
133,3140.0984,0.0,9894.0984,0,0,12.772723349751162,6754.0,0.0,0.0,0.69729155,0.15,21,4,75
134,5319.2867,0.0,9743.4269,0,0,12.731775013007008,4424.1402,0.0,0.0,0.69728671,0.15,21,4,75
135,6934.1108,0.0,9592.7553,0,0,12.690826676262851,2658.6446,0.0,0.0,0.69728186,0.15,21,4,75
136,6598.9875,0.0,9442.0838,0,0,12.649878339518695,2843.0963,0.0,0.0,0.69727702,0.15,21,4,75
137,6617.8414,0.0,9291.4122,0,0,12.60893000277454,2673.5709,0.0,0.0,0.69727218,0.15,21,4,75
138,6411.9221,0.0,9140.7407,0,0,12.567981666030384,2728.8186,0.0,0.0,0.69726734,0.15,21,4,75
139,6021.6186,0.0,8990.0691,0,0,12.527033329286228,2968.4505,0.0,0.0,0.6972625,0.15,21,4,75
140,5794.0865,0.0,8839.3976,0,0,12.486084992542072,3045.3111,0.0,0.0,0.69725765,0.15,21,4,75
141,5938.5648,0.0,8688.726,0,0,12.445136655797915,2750.1613,0.0,0.0,0.69725281,0.15,21,4,75
142,5794.4446,0.0,8538.0545,0,0,12.40418831905376,2743.6099,0.0,0.0,0.69724797,0.15,21,4,75
143,4966.6846,0.0,8387.3829,0,0,12.363239982309606,3420.6984,0.0,0.0,0.69724313,0.15,21,4,75
144,3080.0999,0.0,8236.7114,0,0,12.32229164556545,5156.6115,0.0,0.0,0.69723829,0.15,21,4,75
145,4247.9184,0.0,8136.2637,0,0,12.2995317319503,3888.3453,0.0,0.0,0.69723344,0.15,21,4,75
146,4914.7926,0.0,8035.816,0,0,12.27677181833515,3121.0234,0.0,0.0,0.6972286,0.15,21,4,75
147,5150.7616,0.0,7935.3683,0,0,12.254011904720002,2784.6067,0.0,0.0,0.69722376,0.15,21,4,75
148,4815.68,0.0,7834.9206,0,0,12.231251991104852,3019.2406,0.0,0.0,0.69721892,0.15,21,4,75
149,4821.8104,0.0,7734.4729,0,0,12.208492077489703,2912.6625,0.0,0.0,0.69721408,0.15,21,4,75
150,4703.0594,0.0,7634.0252,0,0,12.185732163874556,2930.9658,0.0,0.0,0.69720923,0.15,21,4,75
151,5286.9945,0.0,7533.5775,0,0,12.162972250259404,2246.583,0.0,0.0,0.69720439,0.15,21,4,75
