,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,8.45630035478523,6.953719244128955,1.4570801271809584,9.187154884228496,9.323726287939557,7.567459994682932,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0,1.0,1.0,76.90020729678817,56.93879414278926,11.815633813307961,14.00871802706742,12.801205636746328,10.289492782964235,15.0,15.0,15.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,2867.1993911719937,8567.199391171995,77067.19939117199,1579.421613394216,7279.421613394216,75779.42161339422
3,2028,2.2973274371951664,1.4100001546705117,1.0,100.0,100.0,35.912355502376336,25.400646621343363,19.24034073699467,18.981556648337985,13.493940610332961,21.985813191094344,31.0,0.0,0.14100001546705118,28.25,5.0,839.5245775608257,6601.490413981082,75000.0,6262.228093612062,12024.19393003232,80422.70351605123,2886.642861166255,8648.608697586513,77047.11828360544
4,2029,5.869384925786466,2.912174250283398,1.0,100.0,100.0,79.734164223777,43.51128294782938,26.64393585830565,28.256593473906182,10.733663032256883,21.633320874899283,63.0,0.0,0.2912174250283398,28.25,5.0,938.909832117219,6941.0743616858235,75000.0,12637.641083412625,18639.805612981232,86698.73125129541,5362.388131980149,11364.552661548754,79423.47829986294
5,2030,11.538812209856316,5.328782425517907,1.3500528661674411,100.0,100.0,100.00000000000003,68.84502563030729,39.23838954312178,38.50599024039608,8.233083117415857,17.827712301608358,70.36761476584842,0.0,0.5328782425517907,28.33751321654186,6.750264330837206,1082.964914403018,7439.980681628788,75833.86224337788,21485.64915815702,27842.664925382793,96236.54648713188,8805.783946356672,15162.799713582443,83556.68127533155
6,2031,18.83433951875036,8.2821370663475,2.2321333994172785,100.0,99.99999999999999,99.99999999999999,114.52520372808911,62.15338943270481,64.88389078055724,6.743002581723998,15.33420649557158,56.89624107284747,0.0,0.8282137066347501,28.55803334985432,11.160666997086393,1284.090309865736,8101.510148080676,78113.62543639733,34410.72361240594,41228.14345062089,111240.25873893754,13836.87814230763,20654.29798052257,90666.41326883923
7,2032,29.87135268093766,12.733158746175297,3.5945777782880737,99.99999999999999,100.0,100.0,172.48389514528023,90.74057787749973,99.22191564462621,6.461039848495463,15.15727588474243,53.691980506238124,0.0,1.2733158746175297,28.898644444572017,17.97288889144037,1570.0600996223552,9038.536219956659,81423.09699747032,53003.42136571423,60471.89748604855,132856.4582635622,21083.32928615131,28551.805406485615,100936.36618399927
8,2033,42.88376849434252,18.250678624575063,5.1113523167159025,100.0,100.00000000000003,99.99999999999999,228.4666762277438,119.99983915040089,130.17626257333373,5.2933780768345295,12.437893662449241,44.41094761901482,0.0,1.8250678624575063,29.277838079178977,25.55676158357951,1886.9328550975536,10130.213429451851,84885.83213384624,73627.89026901963,81871.17084337393,156626.78954776833,29124.15479464738,37367.43536900168,112123.05407339607
9,2034,58.20444103603921,24.749159281205866,6.78216951347812,100.00000000000001,100.0,100.0,303.8444751205107,159.45105505570143,169.25048506696706,4.518555548659162,10.62662359604749,38.77815195821093,0.0,2.474915928120587,29.69554237836953,33.910847567390604,2237.574237556598,11338.640762545303,88470.80235615482,96132.5098446003,105233.576369589,182365.73796319854,37903.66646249848,47004.73298748719,124136.8945810967
