,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1,1,1,0,0,0,0,0,0,0,0,0,0,0.1,28.25,5,800,6500,75000,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1,1,1,7,11,3,8,12,8,2,2,2,0,0.1,28.25,5,800,6500,75000,1085.0,6785.0,75285.0,907.0,6607.0,75107.0
2,2027,1,1,1,59,88,19,12,17,12,15,15,15,0,0.1,28.25,5,800,6500,75000,2869.0,8569.0,77069.0,1581.0,7281.0,75781.0
3,2028,2,3,1,83,79,57,22,31,24,16,11,31,0,0.30000000000000004,28.25,5,831,6996,75000,6256.0,12420.0,80425.0,2880.0,9045.0,77050.0
4,2029,4,6,2,96,85,72,33,43,40,16,11,32,0,0.6000000000000001,28.5,10,887,7675,77609,12588.0,19375.0,89310.0,5313.0,12100.0,82036.0
5,2030,8,9,3,89,100,95,46,57,59,12,11,32,0,0.9,28.75,15,989,8295,79992,21395.0,28699.0,100397.0,8715.0,16019.0,87718.0
6,2031,12,15,5,96,96,93,74,91,95,11,9,26,0,1.5,29.25,25,1100,9639,85162,34230.0,42768.0,118291.0,13656.0,22193.0,97718.0
7,2032,19,23,8,96,98,92,117,143,151,11,9,25,0,2.3000000000000003,30.0,40,1282,11324,92450,52719.0,62759.0,143885.0,20799.0,30838.0,111966.0
8,2033,26,33,11,100,98,96,168,205,216,9,7,21,0,3.3000000000000003,30.75,55,1453,13303,99299,73198.0,85046.0,171042.0,28694.0,40541.0,126540.0
9,2034,36,44,15,98,98,96,226,274,293,8,6,18,0,4.4,31.75,75,1682,15349,107882,95582.0,109246.0,201779.0,37353.0,51016.0,143552.0
10,2035,47,57,19,99,100,100,300,362,391,8,6,18,0,5.7,32.75,95,2037,28982,156280,122212.0,149153.0,276451.0,47707.0,74648.0,201949.0
11,2036,61,74,25,99,100,99,388,468,506,7,6,16,0,7.4,34.25,125,2321,31775,167652,152347.0,181798.0,317675.0,59358.0,88809.0,224689.0
12,2037,78,95,32,100,100,100,500,603,653,7,6,16,0,9.5,36.0,160,2645,35017,180121,190580.0,222950.0,368054.0,74131.0,106501.0,251608.0
13,2038,99,121,41,100,100,99,636,766,831,7,6,15,0,12.100000000000001,38.25,205,3021,38790,195189,235861.0,271629.0,428027.0,91634.0,127402.0,283804.0
14,2039,123,150,51,100,100,99,788,949,1031,6,5,14,0,15.0,40.75,255,3424,42745,210924,284495.0,323815.0,491993.0,110440.0,149760.0,317941.0
15,2040,153,186,63,100,100,100,980,1178,1284,6,5,14,0,18.6,43.75,315,3898,47359,228670,344757.0,388217.0,569527.0,133778.0,177239.0,358551.0
16,2041,189,229,78,100,100,100,1213,1457,1590,6,5,14,0,22.900000000000002,47.5,390,4432,52539,249518,415354.0,463460.0,660438.0,161148.0,209254.0,406235.0
17,2042,231,281,95,100,100,100,1487,1786,1949,6,5,13,0,28.1,51.75,475,5018,58426,271725,495238.0,548645.0,761943.0,192151.0,245559.0,458859.0
18,2043,280,341,115,100,100,100,1803,2168,2360,6,5,13,0,34.1,56.75,575,5660,64810,296279,583311.0,642461.0,873928.0,226371.0,285521.0,516991.0
19,2044,336,410,138,100,100,100,2162,2606,2822,5,4,12,0,41.0,62.5,690,6350,71710,322817,678805.0,744166.0,995271.0,263482.0,328842.0,579950.0
20,2045,398,487,163,100,100,100,2564,3095,3342,5,4,12,0,48.7,68.75,815,7426,115131,485481,781466.0,889172.0,1259520.0,303569.0,411273.0,781625.0
21,2046,469,573,192,100,100,100,3018,3648,3931,5,4,11,0,57.300000000000004,76.0,960,8198,122728,515038,891977.0,1006508.0,1398816.0,346448.0,460976.0,853288.0
