,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,11.719374999999998,4.502225880311804,1.2337788732293986,211.55448475345997,80.24292993720562,86.33732967927186,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0,1.0,1.0,80.65687499999999,34.44106096360269,7.339583845465768,289.91992787581864,123.10824582826113,132.45823918230627,15.0,15.0,15.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,2867.1993911719937,8567.199391171995,77067.19939117199,1579.421613394216,7279.421613394216,75779.42161339422
3,2028,1.6613937499999993,1.0,1.0,100.0,65.80833382596282,16.829742891345724,364.87049560714485,140.309953216016,150.96640535900457,18.659032514116543,31.0,31.0,0.0,0.1,28.25,5.0,820.1501238782386,6500.0,75000.0,6242.853639929475,11922.703516051237,80422.70351605123,2867.268407483668,8547.118283605429,77047.11828360544
4,2029,3.371043750000001,1.1188958713706998,1.0,100.00000000000001,100.0,41.36115845431,497.95725550725683,159.93963841419387,172.08695272413266,18.68857382820973,56.30550760976716,63.0,0.0,0.11188958713706998,28.25,5.29723967842675,867.7176675124107,6526.877796311209,75000.0,12566.448918807819,18225.609047606617,86698.73125129541,5291.195967375342,10950.356096174139,79423.47829986294
5,2030,5.080693750000004,1.8533807050399702,1.0,100.0,100.0,56.770163998667634,604.6467343594368,218.96226322711664,235.59230853550523,18.698233878001393,51.25768264537491,95.0,0.0,0.18533807050399703,28.25,7.133451762599925,911.1583466303762,6678.511449286126,75000.0,21313.842590384378,27081.19569304013,95402.684243754,8633.977378584032,14401.33048123978,82722.81903195367
6,2031,6.790343750000007,2.1029081329489934,1.0,99.99999999999999,100.0,88.34441640170017,824.0098777645586,255.62188202186616,275.0362021754256,18.7030295778472,60.39255734005972,127.0,0.0,0.21029081329489935,28.25,7.757270332372483,958.2905164919899,6734.403736642243,75000.0,34084.9238190322,39861.037039182454,108126.63330254021,13511.078348933886,19287.191569084138,87552.7878324419
7,2032,10.306156249999992,3.6654655853132425,1.1829479298955847,100.00000000000001,100.0,100.0,1190.6321775096092,417.3525338191232,449.0501946155124,18.726671255348002,52.65361125563716,163.15172893284958,0.0,0.3665465585313243,28.295736982473898,12.121033788022068,1049.3854664276514,7063.352274076925,75444.39316608904,52482.74673251953,58496.71354016881,126877.75443218093,20562.65465295661,26576.621460605882,94957.662352618
8,2033,12.132999999999981,4.259181363605285,1.411306212131571,100.0,100.0,100.0,1290.861046790082,444.66998994968463,478.44239424966065,18.709305200692356,53.2966268916641,160.84390336321826,0.0,0.42591813636052855,28.352826553032894,14.17621893934214,1093.8719800148367,7180.8228040185595,75965.72592026397,72834.8293939369,78921.78021794063,147706.68333418606,28331.093919564668,34418.04474356839,103202.94785981381
9,2034,14.05635624999997,4.710144957240454,1.7097681392531816,100.0,100.0,100.0,1465.5479104347019,486.2396837780484,523.1692800143559,18.71039658659765,55.836922724791165,153.82202648534386,0.0,0.4710144957240454,28.427442034813296,16.04978274123409,1137.8914767194215,7264.681903025453,76606.1174144964,95032.82708376311,101159.61751006915,170501.05302154014,36803.9837016613,42930.774127967336,112272.2096394383
