,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,15.625833333333333,2.251112940155902,0.6168894366146993,282.0726463379467,40.12146496860281,43.16866483963593,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0754249999999996,1.0,1.0,100.0,17.220530481801344,3.669791922732884,386.559903834425,61.554122914130566,66.22911959115314,13.94797405676826,15.0,15.0,0.0,0.1,28.25,5.0,802.5162110881759,6500.0,75000.0,2869.7156022601694,8567.199391171995,77067.19939117199,1581.937824482392,7279.421613394216,75779.42161339422
3,2028,2.2151916666666667,1.0,1.0,100.0,32.90416691298141,8.414871445672862,486.49399414286,70.154976608008,75.48320267950228,13.994274385587403,31.0,31.0,0.0,0.1,28.25,5.0,837.2405179411214,6500.0,75000.0,6259.944033992358,11922.703516051237,80422.70351605123,2884.358801546551,8547.118283605429,77047.11828360544
4,2029,4.494724999999999,1.0,1.0,100.00000000000001,55.94479356853499,20.680579227155,663.9430073430086,79.96981920709693,86.04347636206633,14.016430371157304,63.0,63.0,0.0,0.1,28.25,5.0,900.6639094533508,6500.0,75000.0,12599.395160748758,18198.73125129541,86698.73125129541,5324.142209316282,10923.47829986293,79423.47829986294
5,2030,6.774258333333328,1.0,1.0,100.0,92.66903525199851,28.385081999333817,806.1956458125808,109.48113161355832,117.79615426775261,14.023675408501065,95.0,95.0,0.0,0.1,28.25,5.0,958.5848149439712,6500.0,75000.0,21361.269058697973,26902.684243754004,95402.684243754,8681.403846897627,14222.819031953655,82722.81903195367
6,2031,9.053791666666656,1.0514540664744967,1.0,99.99999999999999,100.0,44.172208200850086,1098.6798370194085,127.81094101093308,137.5181010877128,14.02727218338543,120.78511468011943,127.0,0.0,0.10514540664744967,28.25,5.128635166186242,1021.4277080927893,6511.525328069673,75000.0,34148.061010633,39638.15863060988,108126.63330254021,13574.215540534686,19064.31316051157,87552.7878324419
7,2032,13.74154166666664,1.8327327926566213,1.0,100.00000000000001,100.0,59.14739649477924,1587.5095700128104,208.6762669095616,224.5250973077562,14.045003441511017,105.30722251127432,193.0,0.0,0.18327327926566214,28.25,7.081831981641553,1142.8876413403382,6675.9995967870145,75000.0,52576.24890743222,58109.36086287889,126433.36126609189,20656.156827869298,26189.268783315973,94513.26918652897
8,2033,16.17733333333331,2.1295906818026427,1.0,100.0,100.0,70.56531060657855,1721.148062386776,222.33499497484232,239.22119712483033,14.031978900519267,106.5932537833282,227.0,0.0,0.21295906818026428,28.25,7.823976704506607,1202.202992789919,6734.734861757832,75000.0,72943.16040671199,78475.6922756799,146740.95741392206,28439.42493233975,33971.956801307664,102237.22193954984
9,2034,18.74180833333333,2.355072478620227,1.0,99.99999999999999,100.0,85.48840696265908,1954.0638805796075,243.1198418890242,261.58464000717794,14.03279743994821,111.67384544958233,263.0,0.0,0.2355072478620227,28.25,8.387681196550567,1260.8956550626997,6776.6644112612785,75000.0,95155.8312621064,100671.60001830498,168894.93560704368,36926.987880004584,42442.756636203165,110666.0922249419
