,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,7.812916666666666,6.753338820467706,1.8506683098440977,141.03632316897335,120.36439490580841,129.50599451890778,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0,1.0,1.0,53.77124999999998,51.66159144540402,11.009375768198653,193.2799519172125,184.66236874239166,198.68735877345938,15.0,15.0,15.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,2867.1993911719937,8567.199391171995,77067.19939117199,1579.421613394216,7279.421613394216,75779.42161339422
3,2028,1.1075958333333333,1.0,1.0,100.0,98.7125007389442,25.24461433701859,243.24699707143,210.4649298240239,226.44960803850674,27.988548771174806,31.0,31.0,0.0,0.1,28.25,5.0,803.2780312339646,6500.0,75000.0,6225.981547285201,11922.703516051237,80422.70351605123,2850.396314839394,8547.118283605429,77047.11828360544
4,2029,2.2473624999999995,1.6783438070560497,1.0,100.00000000000001,100.0,62.041737681464994,331.9715036715043,239.90945762129078,258.13042908619894,28.032860742314607,37.53700507317811,63.0,0.0,0.16783438070560497,28.25,6.695859517640123,834.9897269900794,6653.347517157904,75000.0,12533.720978285486,18352.078768453313,86698.73125129541,5258.46802685301,11076.825817020836,79423.47829986294
5,2030,3.387129166666664,2.780071057559956,1.0,100.0,100.00000000000001,85.15524599800143,403.0978229062904,328.44339484067496,353.3884628032579,28.04735081700213,34.17178843024993,95.0,0.0,0.2780071057559956,28.25,9.45017764389989,863.9501797353896,6880.797996620279,75000.0,21266.63442348939,27283.48224037428,95402.684243754,8586.769211689045,14603.617028573935,82722.81903195367
6,2031,4.526895833333328,3.1543621994234905,1.3251662460255027,99.99999999999999,100.0,100.00000000000001,549.3399185097043,383.4328230327994,412.55430326313854,28.05454436677086,40.261704893373135,95.83703205609412,0.0,0.31543621994234905,28.331291561506376,11.198821113622483,895.3716263097987,6964.636427654454,75840.40176759154,34022.00492885001,40091.26973019466,108967.03507013175,13448.159458751694,19517.42426009635,88393.18960003344
7,2032,6.87077083333332,5.498198377969862,1.774421894843376,100.00000000000001,100.0,100.0,793.7547850064052,626.0288007286846,673.5752919232682,28.090006883022035,35.102407503758116,108.76781928856646,0.0,0.5498198377969862,28.443605473710843,18.181550682033098,956.1015929335731,7458.059233806476,76931.67478869381,52389.46285902546,58891.420499898355,128365.0360547857,20469.37077946253,26971.328420335438,96444.94397522278
8,2033,8.088666666666654,6.38877204540793,2.1169593181973556,100.0,100.0,100.0,860.574031193388,667.004984924527,717.6635913744911,28.063957801038534,35.53108459444272,107.22926890881222,0.0,0.6388772045407931,28.52923982954934,21.264328409013213,985.7592686583636,7634.265028718929,77713.67391995621,72726.71668258045,79375.222442641,149454.6313338783,28222.98120820819,34871.486968268764,104950.89585950605
9,2034,9.370904166666666,7.065217435860679,2.5646522088797723,99.99999999999999,100.0,100.0,977.0319402898037,729.3595256670721,784.7539200215334,28.06559487989642,37.22461514986079,102.54801765689591,0.0,0.7065217435860679,28.641163052219945,24.074674111851127,1015.1055997947539,7760.053677229269,78674.26116130486,94910.04120683846,101654.98928427296,172569.19676834857,36681.197824736635,43426.145902171156,114340.35338624676
10,2035,11.792908333333353,9.26663380107952,3.102398941306824,99.99999999999999,100.0,100.0,1241.750065398428,965.927698951962,1039.2892963407187,28.0677158376962,35.71955114503824,106.69163001344141,0.0,0.926663380107952,28.775599735326708,30.92258185596586,1093.2521582719835,10068.503943442967,85180.70999145664,121262.26096559635,130237.51275076732,205349.718798781,46757.85991303828,55733.11169820927,130845.31774622295
11,2036,14.182741666666706,11.196624588505284,3.713731178831571,99.99999999999999,100.0,100.0,1463.444573633129,1145.5239345423274,1232.5257523556688,28.06227521829634,35.54642712667138,107.16984639831156,0.0,1.1196624588505284,28.92843279470789,37.27588941834214,1141.5657915108675,10385.519583939724,86339.35570244542,151162.1429897069,160406.09678213575,236359.93290064143,58173.455985070344,67417.40977749921,143371.24589600493
12,2037,19.01755833333339,15.664453873670263,4.762733500443248,100.0,100.0,100.0,1768.9862313896856,1443.3732477011822,1552.996532336715,26.554407834514254,32.23859600039001,106.0315467898848,0.0,1.5664453873670263,29.19068337511081,51.06796843528378,1233.4287581232622,11075.251616422278,88207.92058085093,189163.04805465986,199004.87091295887,276137.5398773875,72714.61951640125,82556.44237470027,159689.11133912893
