,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,8.45630035478523,2.8973830183870644,0.7285400635904792,9.187154884228496,9.323726287939557,7.567459994682932,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0,1.0,1.0,76.90020729678817,23.72449755949553,5.907816906653981,14.00871802706742,12.801205636746328,10.289492782964235,15.0,15.0,15.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,2867.1993911719937,8567.199391171995,77067.19939117199,1579.421613394216,7279.421613394216,75779.42161339422
3,2028,2.2973274371951664,1.0,1.0,100.0,58.75000644460465,17.956177751188168,25.400646621343363,19.24034073699467,18.981556648337985,13.493940610332961,31.0,31.0,0.0,0.1,28.25,5.0,839.5245775608257,6500.0,75000.0,6262.228093612062,11922.703516051237,80422.70351605123,2886.642861166255,8547.118283605429,77047.11828360544
4,2029,5.869384925786466,1.2134059376180824,1.0,100.0,100.0,39.8670821118885,43.51128294782938,26.64393585830565,28.256593473906182,10.733663032256883,51.91997009975828,63.0,0.0,0.12134059376180824,28.25,5.0,938.909832117219,6548.2428973922715,75000.0,12637.641083412625,18246.974148687677,86698.73125129541,5362.388131980149,10971.721197255201,79423.47829986294
5,2030,11.538812209856316,2.220326010632461,1.0,100.0,100.0,67.50264330837207,68.84502563030729,39.23838954312178,38.50599024039608,8.233083117415857,42.786509523860055,95.0,0.0,0.22203260106324613,28.25,5.0,1082.964914403018,6756.12053070184,75000.0,21485.64915815702,27158.804774455843,95402.684243754,8805.783946356672,14478.939562655494,82722.81903195367
6,2031,18.83433951875036,3.4508904443114585,1.1160666997086393,100.0,99.99999999999999,99.99999999999999,114.52520372808911,62.15338943270481,64.88389078055724,6.743002581723998,36.802095589371795,113.79248214569493,0.0,0.34508904443114585,28.27901667492716,5.5803334985431965,1284.090309865736,7031.757808390126,75299.97781376731,34410.72361240594,40158.39111093034,108426.61111630753,13836.87814230763,19584.54564083202,87852.76564620923
7,2032,29.87135268093766,5.305482810906374,1.7972888891440368,99.99999999999999,100.0,100.0,172.48389514528023,90.74057787749973,99.22191564462621,6.461039848495463,36.37746212338183,107.38396101247625,0.0,0.5305482810906373,28.44932222228601,8.986444445720185,1570.0600996223552,7422.185338338452,76954.7135943038,53003.42136571423,58855.54660443033,128388.07486039569,21083.32928615131,26935.454524867408,96467.98278083278
8,2033,42.88376849434252,7.604449426906276,2.5556761583579513,100.0,100.00000000000003,99.99999999999999,228.4666762277438,119.99983915040089,130.17626257333373,5.2933780768345295,29.850944789878177,88.82189523802964,0.0,0.7604449426906277,28.63891903958949,12.778380791789756,1886.9328550975536,7877.050842294782,78686.08116249177,73627.89026901963,79618.00825621685,150427.03857641385,29124.15479464738,35114.27278184461,105923.30310204162
9,2034,58.20444103603921,10.312149700502443,3.39108475673906,100.00000000000001,100.00000000000001,100.0,303.8444751205107,159.45105505570143,169.25048506696706,4.518555548659162,25.503896630513978,77.55630391642185,0.0,1.0312149700502444,28.847771189184765,16.955423783695302,2237.574237556598,8380.56223108372,80478.56627364607,96132.5098446003,102275.49783812743,174373.50188068976,37903.66646249848,44046.6544560256,116144.65849858796
10,2035,77.50945306978227,13.67927699687971,4.453351684565509,100.0,100.0,100.00000000000001,408.5735603412251,213.58054862713254,224.43916077405135,4.270446853779223,24.197185280735397,74.3260410237046,0.0,1.367927699687971,29.113337921141376,22.266758422827543,2860.455185723909,11911.400843217329,93331.42988598406,123029.46399304827,132080.4096505417,213500.43869330842,48525.06294049021,57576.00859798363,138996.03764075038
11,2036,100.47426429138949,17.576093651358587,5.810181351662831,100.0,100.00000000000001,100.0,519.2082943801244,269.0246729555766,287.0599014300339,3.9612133794355944,22.64439459044619,68.50044360252117,0.0,1.7576093651358589,29.45254533791571,29.050906758314156,3324.7191372244024,12551.482565713926,95903.00190170165,153345.29633542043,162572.05976390996,245923.57909989767,60356.60933078388,69583.3727592734,152934.89209526114
12,2037,129.70476281049426,22.499464068961785,7.528112565788427,100.0,100.0,100.0,674.7903096763102,346.71134607541984,374.45106846382373,3.8934576422442757,22.444979064930354,67.08188747003823,0.0,2.2499464068961785,29.88202814144711,37.64056282894214,3880.107375218431,13311.539870515926,98963.11517704664,191809.72667175502,201241.1591670525,286892.73447358323,75361.29813349643,84792.73062879391,170444.30593532464
13,2038,165.07956483141945,28.591752286944374,9.560447576797342,100.0,100.0,100.00000000000001,869.1477756850796,445.8862165755438,481.25426184310135,3.701245521357886,21.36979901994311,63.90914181495665,0.0,2.8591752286944376,30.390111894199336,47.80223788398671,4511.8102391142675,14195.479568346698,102365.51543842483,237346.9151000966,247030.58442932903,335200.62029940716,93120.57044248586,102804.23977171828,190974.2756417964
14,2039,204.69892712116342,35.59795945915369,11.784878266146285,100.00000000000001,100.0,100.0,1140.8282765435952,587.6419375021818,627.9511610416763,3.346378066723043,19.242675996246142,58.1253352414983,0.0,3.5597959459153694,30.94621956653657,58.924391330731424,5176.753640753783,15150.875845660046,105865.50987880869,286242.6185910887,296216.74079599493,386931.3748291436,112187.7242792589,122161.84648416516,212876.48051731382
15,2040,254.95117243912642,44.20312053090989,14.635229288465098,100.0,100.0,100.0,1436.9083709603688,737.9177518197099,788.6197488044,3.3888841998021935,19.546131350519275,59.03563128190757,0.0,4.420312053090989,31.658807322116274,73.17614644232549,5969.4211243629525,16253.72964957145,110080.58379858159,346823.2862422827,357107.5947674912,450934.44891650137,135844.57354008616,146128.88206529466,239955.7362143048
16,2041,315.7557833946393,55.01824960528743,17.97084102719603,100.00000000000001,100.0,100.0,1819.2740362168518,938.9371964024712,989.9454557493161,3.315853754898398,19.030049256590306,58.26104623681946,0.0,5.501824960528744,32.49271025679901,89.85420513598015,6870.847908353647,17556.44346999425,114716.55483407654,417787.8372323079,428473.43279394845,525633.5441580308,163581.07514017017,174266.67070181077,271426.78206589306
17,2042,387.02972966627976,67.5460145857672,22.007391260344665,100.0,99.99999999999999,100.0,2250.4554137067644,1163.3456844766781,1223.4626268396462,3.1858017756495514,18.254222807392825,56.02663148093136,0.0,6.75460145857672,33.501847815086165,110.03695630172332,7863.925360552964,18974.682010615437,119989.26566176297,498078.6771762463,509189.4338263087,610204.0174774562,194991.3350495182,206102.0916995807,307116.6753507282
