Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
0.0,0.0,27.1632,0.0,0.0,27.1632,0.0,100.0,0.0
0.0,0.0,26.974567,0.0,0.0,26.974567,0.0,100.0,0.0
0.0,0.0,26.785933,0.0,0.0,26.785933,0.0,100.0,0.0
0.0,0.0,26.5973,0.0,0.0,26.5973,0.0,100.0,0.0
0.0,0.0,26.408667,0.0,0.0,26.408667,0.0,100.0,0.0
0.0,0.0,26.220033,0.0,0.0,26.220033,0.0,100.0,0.0
0.0,0.0,26.0314,0.0,0.0,26.0314,0.0,100.0,0.0
0.0,0.0,25.842767,0.0,0.0,25.842767,0.0,100.0,0.0
0.0,0.0,25.654133,0.0,0.0,25.654133,0.0,100.0,0.0
0.0,0.0,25.4655,0.0,0.0,25.4655,0.0,100.0,0.0
0.0,0.0,25.276867,0.0,0.0,25.276867,0.0,100.0,0.0
0.0,0.0,25.088233,0.0,0.0,25.088233,0.0,100.0,0.0
0.0,0.0,24.8996,0.0,0.0,24.8996,0.0,100.0,0.0
0.0,0.0,23.956433,0.0,0.0,23.956433,0.0,100.0,0.0
0.0,0.0,23.013267,0.0,0.0,23.013267,0.0,100.0,0.0
0.0,0.0,22.0701,0.0,0.0,22.0701,0.0,100.0,0.0
0.0,0.0,21.126933,0.0,0.0,21.126933,0.0,100.0,0.0
0.0,0.0,20.183767,0.0,0.0,20.183767,0.0,100.0,0.0
0.0,0.0,19.2406,0.0,0.0,19.2406,0.0,100.0,0.0
0.0,0.0,18.297433,0.0,0.0,18.297433,0.0,100.0,0.0
0.0,0.0,17.354267,0.0,0.0,17.354267,0.0,100.0,0.0
0.0,0.0,16.4111,0.0,0.0,16.4111,0.0,100.0,0.0
0.0,0.0,15.467933,0.0,0.0,15.467933,0.0,100.0,0.0
0.0,0.0,14.524767,0.0,0.0,14.524767,0.0,100.0,0.0
0.0,0.0,13.5816,0.0,0.0,13.5816,0.0,100.0,0.0
0.0,0.0,13.0157,0.0,0.0,13.0157,0.0,100.0,0.0
0.0,0.0,12.4498,0.0,0.0,12.4498,0.0,100.0,0.0
0.0,0.0,11.8839,0.0,0.0,11.8839,0.0,100.0,0.0
0.0,0.0,11.318,0.0,0.0,11.318,0.0,100.0,0.0
0.0,0.0,10.7521,0.0,0.0,10.7521,0.0,100.0,0.0
0.0,0.0,10.1862,0.0,0.0,10.1862,0.0,100.0,0.0
0.0,0.0,9.6203,0.0,0.0,9.6203,0.0,100.0,0.0
0.0,0.0,9.0544,0.0,0.0,9.0544,0.0,100.0,0.0
0.0,0.0,8.4885,0.0,0.0,8.4885,0.0,100.0,0.0
0.0,0.0,7.9226,0.0,0.0,7.9226,0.0,100.0,0.0
0.0,0.0,7.3567,0.0,0.0,7.3567,0.0,100.0,0.0
0.0,0.0,6.7908,0.0,0.0,6.7908,0.0,100.0,0.0
0.0,0.0,6.2249,0.0,0.0,6.2249,0.0,100.0,0.0
0.0,0.0,5.659,0.0,0.0,5.659,0.0,100.0,0.0
0.0,0.0,5.0931,0.0,0.0,5.0931,0.0,100.0,0.0
0.0,0.0,4.5272,0.0,0.0,4.5272,0.0,100.0,0.0
0.0,0.0,3.9613,0.0,0.0,3.9613,0.0,100.0,0.0
0.0,0.0,3.3954,0.0,0.0,3.3954,0.0,100.0,0.0
0.0,0.0,2.8295,0.0,0.0,2.8295,0.0,100.0,0.0
0.0,0.0,2.2636,0.0,0.0,2.2636,0.0,100.0,0.0
0.0,0.0,1.6977,0.0,0.0,1.6977,0.0,100.0,0.0
0.0,0.0,1.1318,0.0,0.0,1.1318,0.0,100.0,0.0
0.0,0.0,0.5659,0.0,0.0,0.5659,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
0.0,0.0,3.2067667,0.0,0.0,3.2067667,0.0,100.0,0.0
0.0,0.0,6.4135333,0.0,0.0,6.4135333,0.0,100.0,0.0
0.0,0.0,9.6203,0.0,0.0,9.6203,0.0,100.0,0.0
0.0,0.0,12.827067,0.0,0.0,12.827067,0.0,100.0,0.0
0.0,0.0,16.033833,0.0,0.0,16.033833,0.0,100.0,0.0
0.0,0.0,19.2406,0.0,0.0,19.2406,0.0,100.0,0.0
0.0,0.0,22.447367,0.0,0.0,22.447367,0.0,100.0,0.0
0.0,0.0,25.654133,0.0,0.0,25.654133,0.0,100.0,0.0
0.0,0.0,28.8609,0.0,0.0,28.8609,0.0,100.0,0.0
0.0,0.0,32.067667,0.0,0.0,32.067667,0.0,100.0,0.0
0.0,0.0,35.274433,0.0,0.0,35.274433,0.0,100.0,0.0
0.0,0.0,38.4812,0.0,0.0,38.4812,0.0,100.0,0.0
0.0,0.0,37.160767,0.0,0.0,37.160767,0.0,100.0,0.0
0.0,0.0,35.840333,0.0,0.0,35.840333,0.0,100.0,0.0
0.0,0.0,34.5199,0.0,0.0,34.5199,0.0,100.0,0.0
0.0,0.0,33.199467,0.0,0.0,33.199467,0.0,100.0,0.0
0.0,0.0,31.879033,0.0,0.0,31.879033,0.0,100.0,0.0
0.0,0.0,30.5586,0.0,0.0,30.5586,0.0,100.0,0.0
0.0,0.0,29.238167,0.0,0.0,29.238167,0.0,100.0,0.0
0.0,0.0,27.917733,0.0,0.0,27.917733,0.0,100.0,0.0
0.0,0.0,26.5973,0.65523931,0.0,25.942061,2.4635557081469828,97.53644429185302,0.0
0.0,0.0,25.276867,10.563256,0.0,14.713611,41.79021078838608,58.209789211613916,0.0
0.0,0.0,23.956433,19.97563,0.0,3.9808029,83.38315676371,16.61684323628999,0.0
0.0,40.838767,22.636,63.474767,0.0,0.0,100.0,0.0,4.90065204
0.0,287.83464,29.049533,316.88417,0.0,0.0,100.0,0.0,34.5401568
0.0,241.38339,35.463067,276.84646,0.0,0.0,100.0,0.0,28.9660068
0.0,419.83359,41.8766,461.71019,0.0,0.0,100.0,0.0,50.3800308
0.0,325.88147,48.290133,374.1716,0.0,0.0,100.0,0.0,39.105776399999996
0.0,364.4901,54.703667,419.19376,0.0,0.0,100.0,0.0,43.738811999999996
0.0,350.87005,61.1172,411.98725,0.0,0.0,100.0,0.0,42.104406
0.0,254.02045,67.530733,321.55119,0.0,0.0,100.0,0.0,30.482454
0.0,415.80854,73.944267,489.7528,0.0,0.0,100.0,0.0,49.8970248
0.0,1751.8673,80.3578,1832.2251,0.0,0.0,100.0,0.0,210.22407599999997
0.0,1735.7956,86.771333,1822.5669,0.0,0.0,100.0,0.0,208.295472
0.0,1708.8499,93.184867,1802.0347,0.0,0.0,100.0,0.0,205.06198799999999
0.0,2855.6143,99.5984,2955.2127,0.0,0.0,100.0,0.0,342.673716
0.0,2961.5825,104.1256,3065.7081,0.0,0.0,100.0,0.0,355.3899
0.0,2804.4825,108.6528,2913.1353,0.0,0.0,100.0,0.0,336.5379
0.0,2999.1307,113.18,3112.3107,0.0,0.0,100.0,0.0,359.895684
0.0,941.79278,117.7072,1059.5,0.0,0.0,100.0,0.0,113.0151336
0.0,1690.2015,122.2344,1812.4359,0.0,0.0,100.0,0.0,202.82417999999998
0.0,3531.3399,126.7616,3658.1015,0.0,0.0,100.0,0.0,423.760788
0.0,3959.7441,131.2888,4091.0329,0.0,0.0,100.0,0.0,475.169292
0.0,1893.0856,135.816,2028.9016,0.0,0.0,100.0,0.0,227.170272
