Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
7846.0608,0.0,7846.0608,0.0,0.0,0.0,0.0,0.0,0.0
7791.5743,0.0,7791.5743,0.0,0.0,0.0,0.0,0.0,0.0
7737.0877,0.0,7737.0877,0.0,0.0,0.0,0.0,0.0,0.0
7682.6012,0.0,7682.6012,0.0,0.0,0.0,0.0,0.0,0.0
7628.1147,0.0,7628.1147,0.0,0.0,0.0,0.0,0.0,0.0
7573.6281,0.0,7573.6281,0.0,0.0,0.0,0.0,0.0,0.0
7519.1416,0.0,7519.1416,0.0,0.0,0.0,0.0,0.0,0.0
7464.6551,0.0,7464.6551,0.0,0.0,0.0,0.0,0.0,0.0
7410.1685,0.0,7410.1685,0.0,0.0,0.0,0.0,0.0,0.0
7355.682,0.0,7355.682,0.0,0.0,0.0,0.0,0.0,0.0
7301.1955,0.0,7301.1955,0.0,0.0,0.0,0.0,0.0,0.0
7246.7089,0.0,7246.7089,0.0,0.0,0.0,0.0,0.0,0.0
7192.2224,0.0,7192.2224,0.0,0.0,0.0,0.0,0.0,0.0
6919.7897,0.0,6919.7897,0.0,0.0,0.0,0.0,0.0,0.0
6647.3571,0.0,6647.3571,0.0,0.0,0.0,0.0,0.0,0.0
6374.9244,0.0,6374.9244,0.0,0.0,0.0,0.0,0.0,0.0
6102.4917,0.0,6102.4917,0.0,0.0,0.0,0.0,0.0,0.0
5830.0591,0.0,5830.0591,0.0,0.0,0.0,0.0,0.0,0.0
5557.6264,0.0,5557.6264,0.0,0.0,0.0,0.0,0.0,0.0
5285.1937,0.0,5285.1937,0.0,0.0,0.0,0.0,0.0,0.0
5012.7611,0.0,5012.7611,0.0,0.0,0.0,0.0,0.0,0.0
4740.3284,0.0,4740.3284,0.0,0.0,0.0,0.0,0.0,0.0
4467.8957,0.0,4467.8957,0.0,0.0,0.0,0.0,0.0,0.0
4195.4631,0.0,4195.4631,0.0,0.0,0.0,0.0,0.0,0.0
3923.0304,0.0,3923.0304,0.0,0.0,0.0,0.0,0.0,0.0
3759.5708,0.0,3759.5708,0.0,0.0,0.0,0.0,0.0,0.0
3596.1112,0.0,3596.1112,0.0,0.0,0.0,0.0,0.0,0.0
3432.6516,0.0,3432.6516,0.0,0.0,0.0,0.0,0.0,0.0
3269.192,0.0,3269.192,0.0,0.0,0.0,0.0,0.0,0.0
3105.7324,0.0,3105.7324,0.0,0.0,0.0,0.0,0.0,0.0
2942.2728,0.0,2942.2728,0.0,0.0,0.0,0.0,0.0,0.0
2778.8132,0.0,2778.8132,0.0,0.0,0.0,0.0,0.0,0.0
2615.3536,0.0,2615.3536,0.0,0.0,0.0,0.0,0.0,0.0
2451.894,0.0,2451.894,0.0,0.0,0.0,0.0,0.0,0.0
2288.4344,0.0,2288.4344,0.0,0.0,0.0,0.0,0.0,0.0
2124.9748,0.0,2124.9748,0.0,0.0,0.0,0.0,0.0,0.0
1961.5152,0.0,1961.5152,0.0,0.0,0.0,0.0,0.0,0.0
1798.0556,0.0,1798.0556,0.0,0.0,0.0,0.0,0.0,0.0
1634.596,0.0,1634.596,0.0,0.0,0.0,0.0,0.0,0.0
1471.1364,0.0,1471.1364,0.0,0.0,0.0,0.0,0.0,0.0
1307.6768,0.0,1307.6768,0.0,0.0,0.0,0.0,0.0,0.0
1144.2172,0.0,1144.2172,0.0,0.0,0.0,0.0,0.0,0.0
980.7576,0.0,980.7576,0.0,0.0,0.0,0.0,0.0,0.0
817.298,0.0,817.298,0.0,0.0,0.0,0.0,0.0,0.0
653.8384,0.0,653.8384,0.0,0.0,0.0,0.0,0.0,0.0
490.3788,0.0,490.3788,0.0,0.0,0.0,0.0,0.0,0.0
326.9192,0.0,326.9192,0.0,0.0,0.0,0.0,0.0,0.0
163.4596,0.0,163.4596,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.4388794e-11,0.0,,,0.0
926.27107,0.0,926.27107,0.0,0.0,0.0,0.0,0.0,0.0
1852.5421,0.0,1852.5421,0.0,0.0,0.0,0.0,0.0,0.0
2778.8132,0.0,2778.8132,0.0,0.0,0.0,0.0,0.0,0.0
3705.0843,0.0,3705.0843,0.0,0.0,0.0,0.0,0.0,0.0
4631.3553,0.0,4631.3553,0.0,0.0,0.0,0.0,0.0,0.0
5557.6264,0.0,5557.6264,0.0,0.0,0.0,0.0,0.0,0.0
6483.8975,0.0,6483.8975,0.0,0.0,0.0,0.0,0.0,0.0
7410.1685,0.0,7410.1685,0.0,0.0,0.0,0.0,0.0,0.0
8336.4396,0.0,8336.4396,0.0,0.0,0.0,0.0,0.0,0.0
9262.7107,0.0,9262.7107,0.0,0.0,0.0,0.0,0.0,0.0
10188.982,0.0,10188.982,0.0,0.0,0.0,0.0,0.0,0.0
11115.253,0.0,11115.253,0.0,0.0,0.0,0.0,0.0,0.0
10733.847,0.0,10733.847,0.0,0.0,0.0,0.0,0.0,0.0
10352.441,0.0,10352.441,0.0,0.0,0.0,0.0,0.0,0.0
9971.0356,0.0,9971.0356,0.0,0.0,0.0,0.0,0.0,0.0
9589.6299,0.0,9589.6299,0.0,0.0,0.0,0.0,0.0,0.0
9208.2241,0.0,9208.2241,0.0,0.0,0.0,0.0,0.0,0.0
8826.8184,0.0,8826.8184,0.0,0.0,0.0,0.0,0.0,0.0
8445.4127,0.0,8445.4127,0.0,0.0,0.0,0.0,0.0,0.0
8064.0069,0.0,8064.0069,0.0,0.0,0.0,0.0,0.0,0.0
7681.946,0.0,7682.6012,0.65523931,0.0,0.0,0.008528873093755017,0.0,0.0
7290.6322,0.0,7301.1955,10.563256,0.0,0.0,0.14467844428571341,0.0,0.0
6899.8141,0.0,6919.7897,19.97563,0.0,0.0,0.2886739450101759,0.0,0.0
5658.9092,0.0,6538.384,63.474767,0.0,816.0,0.9708020715877912,12.48014806286154,0.0
7258.042,0.0,8390.9261,316.88417,0.0,816.0,3.776510048830521,9.724790606756105,0.0
9150.6218,0.0,10243.468,276.84646,0.0,816.0,2.7026633262589908,7.966051919996869,0.0
10818.3,0.0,12096.01,461.71019,0.0,816.0,3.817045312856173,6.746026062995571,0.0
12758.381,0.0,13948.553,374.1716,0.0,816.0,2.682512019204057,5.850069346980131,0.0
14565.901,0.0,15801.095,419.19376,0.0,816.0,2.6529412446862635,5.164199141857434,0.0
16425.65,0.0,17653.637,411.98725,0.0,816.0,2.33372445669801,4.622276919165766,0.0
18368.628,0.0,19506.179,321.55119,0.0,816.0,1.6484580956010384,4.183289777314919,0.0
20052.968,0.0,21358.721,489.7528,0.0,816.0,2.2929875088774043,3.820453517047707,0.0
20563.038,0.0,23211.263,1832.2251,0.0,816.0,7.893689766499609,3.5155346629972932,0.0
22425.238,0.0,25063.805,1822.5669,0.0,816.0,7.271708773953948,3.2556908388638144,0.0
24298.313,0.0,26916.347,1802.0347,0.0,816.0,6.694945094649672,3.0316148724739502,0.0
24997.677,0.0,28768.89,2955.2127,0.0,816.0,10.272251486994302,2.8363972628391005,0.0
26194.858,0.0,30076.566,3065.7081,0.0,816.0,10.193012359878411,2.7130756792079396,0.0
27655.108,0.0,31384.243,2913.1353,0.0,816.0,9.282158795907627,2.600030825022313,0.0
28763.609,0.0,32691.92,3112.3107,0.0,816.0,9.52012218481009,2.4960296228795644,0.0
32124.097,0.0,33999.597,1059.5,0.0,816.0,3.1162134068824403,2.4000284473960085,0.0
32678.838,0.0,35307.274,1812.4359,0.0,816.0,5.133321550492178,2.3111384988575967,0.0
32140.849,0.0,36614.95,3658.1015,0.0,816.0,9.990731791375767,2.2285978510335553,0.0
33015.594,0.0,37922.627,4091.0329,0.0,816.0,10.787841545860845,2.1517496721726315,0.0
36385.402,0.0,39230.304,2028.9016,0.0,816.0,5.171771344639811,2.080024687853805,0.0
37637.561,0.0,40537.981,2084.4195,0.0,816.0,5.141892798532477,2.0129271116502703,0.0
39841.156,0.0,41845.658,1188.5014,0.0,816.0,2.8402024817992224,1.9500231343001913,0.0
39728.467,0.0,43153.334,2608.8676,0.0,816.0,6.0455759078233555,1.890931506368456,0.0
42327.036,0.0,44461.011,1317.9756,0.0,816.0,2.9643401096163995,1.8353158658225404,0.0
42925.283,0.0,45332.796,1591.5126,0.0,816.0,3.5107312022909962,1.8000213514297358,0.0
43370.485,0.0,46204.58,2018.0952,0.0,816.0,4.367738417413432,1.7660586817754484,0.0
44344.93,0.0,47076.365,1915.4344,0.0,816.0,4.068781488147373,1.733353903599234,0.0
44944.596,0.0,47948.149,2187.5531,0.0,816.0,4.5623306447922936,1.7018383719007835,0.0
46181.84,0.0,48819.934,1822.0941,0.0,816.0,3.732274804524982,1.671448384851466,0.0
47102.05,0.0,49691.718,1773.6679,0.0,816.0,3.569343091678462,1.642124753348485,0.0
47333.893,0.0,50563.503,2413.6094,0.0,816.0,4.7734221037662925,1.6138122583850125,0.0
47469.56,0.0,51435.287,3149.7279,0.0,816.0,6.123671177118074,1.5864594781436037,0.0
48868.156,0.0,52307.072,2622.9159,0.0,816.0,5.014457519270926,1.5600185029665177,0.0
49687.057,0.0,53178.857,2675.7997,0.0,816.0,5.031698434389244,1.5344444214047948,0.0
50556.477,0.0,54050.641,2678.1636,0.0,816.0,4.9549155574670465,1.5096953355997784,0.0
52880.354,0.0,54922.426,2042.0719,0.0,0.0,3.7181021532408307,0.0,0.0
51575.992,0.0,55412.804,3836.8123,0.0,0.0,6.924053652343309,0.0,0.0
53049.28,0.0,55903.183,2853.9027,0.0,0.0,5.105080895510445,0.0,0.0
52977.862,0.0,56393.562,3415.7004,0.0,0.0,6.056897728454197,0.0,0.0
53376.859,0.0,56883.941,3507.082,0.0,0.0,6.1653288051895,0.0,0.0
51072.297,0.0,57374.32,6302.0223,0.0,0.0,10.984047178055148,0.0,0.0
53542.949,0.0,57864.698,4321.7495,0.0,0.0,7.468715144173784,0.0,0.0
55013.468,0.0,58355.077,3341.609,0.0,0.0,5.726338087087092,0.0,0.0
56465.414,0.0,58845.456,2380.0421,0.0,0.0,4.044563943825053,0.0,0.0
56817.809,0.0,59335.835,2518.0263,0.0,0.0,4.243685602922658,0.0,0.0
57510.875,0.0,59826.214,2315.3387,0.0,0.0,3.870107360646826,0.0,0.0
58546.774,0.0,60316.592,1769.8182,0.0,0.0,2.934214509552481,0.0,0.0
59186.214,0.0,60806.971,1620.7574,0.0,0.0,2.6654137883933484,0.0,0.0
59478.332,0.0,61188.377,1710.0453,0.0,0.0,2.7947224219002127,0.0,0.0
60041.352,0.0,61569.783,1528.4302,0.0,0.0,2.4824356127087293,0.0,0.0
60377.844,0.0,61951.188,1573.3443,0.0,0.0,2.5396515275559293,0.0,0.0
60910.607,0.0,62332.594,1421.9872,0.0,0.0,2.281289938675455,0.0,0.0
60465.863,0.0,62714.0,2248.1364,0.0,0.0,3.5847441105789213,0.0,0.0
60811.54,0.0,63095.406,2283.8651,0.0,0.0,3.6197011436574478,0.0,0.0
60457.165,0.0,63476.811,3019.6459,0.0,0.0,4.757085079080429,0.0,0.0
61498.707,0.0,63858.217,2359.5099,0.0,0.0,3.6949197997415433,0.0,0.0
61949.139,0.0,64239.623,2290.484,0.0,0.0,3.5655315100463776,0.0,0.0
62552.684,0.0,64621.029,2068.345,0.0,0.0,3.2007305238051833,0.0,0.0
61957.866,0.0,65002.434,3044.5681,0.0,0.0,4.683775526492169,0.0,0.0
62502.719,0.0,65383.84,2881.1213,0.0,0.0,4.406473047133024,0.0,0.0
57649.082,0.0,64403.082,6754.0,0.0,0.0,10.487075758268835,0.0,0.0
58998.185,0.0,63422.325,4424.1402,0.0,0.0,6.975682752167528,0.0,0.0
59782.923,0.0,62441.567,2658.6446,0.0,0.0,4.257812066845036,0.0,0.0
58617.713,0.0,61460.81,2843.0963,0.0,0.0,4.625868634632509,0.0,0.0
57806.481,0.0,60480.052,2673.5709,0.0,0.0,4.420583012098904,0.0,0.0
56770.476,0.0,59499.294,2728.8186,0.0,0.0,4.586304120654231,0.0,0.0
55550.086,0.0,58518.537,2968.4505,0.0,0.0,5.0726670172279515,0.0,0.0
54492.468,0.0,57537.779,3045.3111,0.0,0.0,5.2927157558641325,0.0,0.0
53806.86,0.0,56557.022,2750.1613,0.0,0.0,4.862634623934836,0.0,0.0
52832.654,0.0,55576.264,2743.6099,0.0,0.0,4.936657679862499,0.0,0.0
51174.808,0.0,54595.506,3420.6984,0.0,0.0,6.265531040115054,0.0,0.0
48458.137,0.0,53614.749,5156.6115,0.0,0.0,9.61789739627334,0.0,0.0
49072.565,0.0,52960.91,3888.3453,0.0,0.0,7.34191553350245,0.0,0.0
49186.049,0.0,52307.072,3121.0234,0.0,0.0,5.966733095159806,0.0,0.0
48868.627,0.0,51653.234,2784.6067,0.0,0.0,5.39096296695167,0.0,0.0
47980.155,0.0,50999.395,3019.2406,0.0,0.0,5.92014976742195,0.0,0.0
47432.894,0.0,50345.557,2912.6625,0.0,0.0,5.785341751063969,0.0,0.0
46760.753,0.0,49691.718,2930.9658,0.0,0.0,5.898298289492857,0.0,0.0
46791.297,0.0,49037.88,2246.583,0.0,0.0,4.581321623202308,0.0,0.0
46259.503,0.0,48384.042,2124.5382,0.0,0.0,4.390989564550883,0.0,0.0
45394.602,0.0,47730.203,2335.6007,0.0,0.0,4.893339160279744,0.0,0.0
