Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
1205.3724,0.0,1205.3724,0.0,0.0,0.0,0.0,0.0,0.0
1197.0018,0.0,1197.0018,0.0,0.0,0.0,0.0,0.0,0.0
1188.6311,0.0,1188.6311,0.0,0.0,0.0,0.0,0.0,0.0
1180.2605,0.0,1180.2605,0.0,0.0,0.0,0.0,0.0,0.0
1171.8898,0.0,1171.8898,0.0,0.0,0.0,0.0,0.0,0.0
1163.5192,0.0,1163.5192,0.0,0.0,0.0,0.0,0.0,0.0
1155.1485,0.0,1155.1485,0.0,0.0,0.0,0.0,0.0,0.0
1146.7779,0.0,1146.7779,0.0,0.0,0.0,0.0,0.0,0.0
1138.4073,0.0,1138.4073,0.0,0.0,0.0,0.0,0.0,0.0
1130.0366,0.0,1130.0366,0.0,0.0,0.0,0.0,0.0,0.0
1121.666,0.0,1121.666,0.0,0.0,0.0,0.0,0.0,0.0
1113.2953,0.0,1113.2953,0.0,0.0,0.0,0.0,0.0,0.0
1104.9247,0.0,1104.9247,0.0,0.0,0.0,0.0,0.0,0.0
1063.0715,0.0,1063.0715,0.0,0.0,0.0,0.0,0.0,0.0
1021.2183,0.0,1021.2183,0.0,0.0,0.0,0.0,0.0,0.0
979.36507,0.0,979.36507,0.0,0.0,0.0,0.0,0.0,0.0
937.51187,0.0,937.51187,0.0,0.0,0.0,0.0,0.0,0.0
895.65866,0.0,895.65866,0.0,0.0,0.0,0.0,0.0,0.0
853.80545,0.0,853.80545,0.0,0.0,0.0,0.0,0.0,0.0
811.95224,0.0,811.95224,0.0,0.0,0.0,0.0,0.0,0.0
770.09903,0.0,770.09903,0.0,0.0,0.0,0.0,0.0,0.0
728.24583,0.0,728.24582,0.0,0.0,0.0,0.0,0.0,0.0
686.39262,0.0,686.39262,0.0,0.0,0.0,0.0,0.0,0.0
644.53941,0.0,644.53941,0.0,0.0,0.0,0.0,0.0,0.0
602.6862,0.0,602.6862,0.0,0.0,0.0,0.0,0.0,0.0
577.57427,0.0,577.57427,0.0,0.0,0.0,0.0,0.0,0.0
552.46235,0.0,552.46235,0.0,0.0,0.0,0.0,0.0,0.0
527.35042,0.0,527.35042,0.0,0.0,0.0,0.0,0.0,0.0
502.2385,0.0,502.2385,0.0,0.0,0.0,0.0,0.0,0.0
477.12658,0.0,477.12657,0.0,0.0,0.0,0.0,0.0,0.0
452.01465,0.0,452.01465,0.0,0.0,0.0,0.0,0.0,0.0
426.90273,0.0,426.90273,0.0,0.0,0.0,0.0,0.0,0.0
401.7908,0.0,401.7908,0.0,0.0,0.0,0.0,0.0,0.0
376.67887,0.0,376.67887,0.0,0.0,0.0,0.0,0.0,0.0
351.56695,0.0,351.56695,0.0,0.0,0.0,0.0,0.0,0.0
326.45502,0.0,326.45502,0.0,0.0,0.0,0.0,0.0,0.0
301.3431,0.0,301.3431,0.0,0.0,0.0,0.0,0.0,0.0
276.23117,0.0,276.23117,0.0,0.0,0.0,0.0,0.0,0.0
251.11925,0.0,251.11925,0.0,0.0,0.0,0.0,0.0,0.0
226.00732,0.0,226.00733,0.0,0.0,0.0,0.0,0.0,0.0
200.8954,0.0,200.8954,0.0,0.0,0.0,0.0,0.0,0.0
175.78347,0.0,175.78347,0.0,0.0,0.0,0.0,0.0,0.0
150.67155,0.0,150.67155,0.0,0.0,0.0,0.0,0.0,0.0
125.55962,0.0,125.55962,0.0,0.0,0.0,0.0,0.0,0.0
100.4477,0.0,100.4477,0.0,0.0,0.0,0.0,0.0,0.0
75.335775,0.0,75.335775,0.0,0.0,0.0,0.0,0.0,0.0
50.22385,0.0,50.22385,0.0,0.0,0.0,0.0,0.0,0.0
25.111925,0.0,25.111925,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
142.30091,0.0,142.30091,0.0,0.0,0.0,0.0,0.0,0.0
284.60182,0.0,284.60182,0.0,0.0,0.0,0.0,0.0,0.0
426.90273,0.0,426.90273,0.0,0.0,0.0,0.0,0.0,0.0
569.20363,0.0,569.20363,0.0,0.0,0.0,0.0,0.0,0.0
711.50454,0.0,711.50454,0.0,0.0,0.0,0.0,0.0,0.0
853.80545,0.0,853.80545,0.0,0.0,0.0,0.0,0.0,0.0
996.10636,0.0,996.10636,0.0,0.0,0.0,0.0,0.0,0.0
1138.4073,0.0,1138.4073,0.0,0.0,0.0,0.0,0.0,0.0
1280.7082,0.0,1280.7082,0.0,0.0,0.0,0.0,0.0,0.0
1423.0091,0.0,1423.0091,0.0,0.0,0.0,0.0,0.0,0.0
1565.31,0.0,1565.31,0.0,0.0,0.0,0.0,0.0,0.0
1707.6109,0.0,1707.6109,0.0,0.0,0.0,0.0,0.0,0.0
1649.0164,0.0,1649.0164,0.0,0.0,0.0,0.0,0.0,0.0
1590.4219,0.0,1590.4219,0.0,0.0,0.0,0.0,0.0,0.0
1531.8274,0.0,1531.8274,0.0,0.0,0.0,0.0,0.0,0.0
1473.2329,0.0,1473.2329,0.0,0.0,0.0,0.0,0.0,0.0
1414.6384,0.0,1414.6384,0.0,0.0,0.0,0.0,0.0,0.0
1356.044,0.0,1356.0439,0.0,0.0,0.0,0.0,0.0,0.0
1297.4495,0.0,1297.4495,0.0,0.0,0.0,0.0,0.0,0.0
1238.855,0.0,1238.855,0.0,0.0,0.0,0.0,0.0,0.0
1179.6052,0.0,1180.2605,0.65523931,0.0,0.0,0.055516501966554416,0.0,0.0
1111.1027,0.0,1121.666,10.563256,0.0,0.0,0.9417470454100154,0.0,0.0
1043.0959,0.0,1063.0715,19.97563,0.0,0.0,1.8790485340153922,0.0,0.0
125.00223,0.0,1004.477,63.474767,0.0,816.0,6.319185724469109,81.23630530485906,0.0
156.19464,0.0,1289.0788,316.88417,0.0,816.0,24.582218522388093,63.30101725898357,0.0
480.83417,0.0,1573.6806,276.84646,0.0,816.0,17.592289993427702,51.85296078785694,0.0
580.57226,0.0,1858.2824,461.71019,0.0,816.0,24.84607170454631,43.91151624985749,0.0
952.71267,0.0,2142.8843,374.1716,0.0,816.0,17.461120287191246,38.079517938689236,0.0
1192.2923,0.0,2427.4861,419.19376,0.0,816.0,17.26863716778666,33.61502310748594,0.0
1484.1007,0.0,2712.0879,411.98725,0.0,816.0,15.190777644213197,30.087519838727943,0.0
1859.1385,0.0,2996.6897,321.55119,0.0,816.0,10.73021311058737,27.230046631888666,0.0
1975.5387,0.0,3281.2915,489.7528,0.0,816.0,14.92561084560759,24.868256904331723,0.0
917.66823,0.0,3565.8933,1832.2251,0.0,816.0,51.381938000932855,22.883466343060803,0.0
1211.9283,0.0,3850.4952,1822.5669,0.0,816.0,47.333311829605705,21.192079397995354,0.0
1517.0622,0.0,4135.097,1802.0347,0.0,816.0,43.579019877381825,19.73351579741698,0.0
648.4861,0.0,4419.6988,2955.2127,0.0,816.0,66.86457230976916,18.46279660505372,0.0
738.88606,0.0,4620.5942,3065.7081,0.0,816.0,66.34878532591142,17.660066470758817,0.0
1092.3543,0.0,4821.4896,2913.1353,0.0,816.0,60.41981921935494,16.924230221299243,0.0
1094.0743,0.0,5022.385,3112.3107,0.0,816.0,61.96877977295647,16.24726101244727,0.0
3347.7804,0.0,5223.2804,1059.5,0.0,816.0,20.284187691704243,15.622366358122381,0.0
2795.7399,0.0,5424.1758,1812.4359,0.0,816.0,33.41403315135914,15.043760196710437,0.0
1150.9697,0.0,5625.0712,3658.1015,0.0,816.0,65.03209239378161,14.506483046827922,0.0
918.93372,0.0,5825.9666,4091.0329,0.0,816.0,70.22067181016564,14.006259445406846,0.0
3181.9604,0.0,6026.862,2028.9016,0.0,816.0,33.66431154388469,13.539384177039397,0.0
3327.3379,0.0,6227.7574,2084.4195,0.0,816.0,33.46982494854407,13.102629848747801,0.0
4424.1514,0.0,6428.6528,1188.5014,0.0,816.0,18.487565544059247,12.693172665974433,0.0
3204.6806,0.0,6629.5482,2608.8676,0.0,816.0,39.35211753947275,12.308531070035814,0.0
4696.468,0.0,6830.4436,1317.9756,0.0,816.0,19.295607682054502,11.94651545032888,0.0
4556.8613,0.0,6964.3739,1591.5126,0.0,816.0,22.852199247946757,11.716774712512205,0.0
4264.2089,0.0,7098.3041,2018.0952,0.0,816.0,28.4306669814273,11.495703600526216,0.0
4500.8,0.0,7232.2344,1915.4344,0.0,816.0,26.48468362695767,11.282820147532828,0.0
4362.6116,0.0,7366.1647,2187.5531,0.0,816.0,29.69731453330116,11.077677912903576,0.0
4862.0008,0.0,7500.0949,1822.0941,0.0,816.0,24.29428059636952,10.879862333475273,0.0
5044.3573,0.0,7634.0252,1773.6679,0.0,816.0,23.233718170068393,10.688987508188996,0.0
4538.346,0.0,7767.9555,2413.6094,0.0,816.0,31.071360167696128,10.504694710270867,0.0
3936.1578,0.0,7901.8857,3149.7279,0.0,816.0,39.860458877556276,10.32664899215133,0.0
4596.9001,0.0,8035.816,2622.9159,0.0,816.0,32.64031804610757,10.154538132779546,0.0
4677.9465,0.0,8169.7463,2675.7997,0.0,816.0,32.75254376935235,9.988070376041792,0.0
4809.5129,0.0,8303.6765,2678.1636,0.0,816.0,32.25274491365361,9.82697242600913,0.0
6395.5349,0.0,8437.6068,2042.0719,0.0,0.0,24.202027285746475,0.0,0.0
4676.1303,0.0,8512.9426,3836.8123,0.0,0.0,45.07034148215683,0.0,0.0
5734.3756,0.0,8588.2784,2853.9027,0.0,0.0,33.2302075027075,0.0,0.0
5247.9137,0.0,8663.6141,3415.7004,0.0,0.0,39.42581422226551,0.0,0.0
5231.8679,0.0,8738.9499,3507.082,0.0,0.0,40.13161810207883,0.0,0.0
2512.2634,0.0,8814.2857,6302.0223,0.0,0.0,71.4978219959446,0.0,0.0
4567.8719,0.0,8889.6215,4321.7495,0.0,0.0,48.61567557871474,0.0,0.0
5623.3482,0.0,8964.9572,3341.609,0.0,0.0,37.274121063288504,0.0,0.0
6660.2509,0.0,9040.293,2380.0421,0.0,0.0,26.327046037114066,0.0,0.0
6597.6025,0.0,9115.6288,2518.0263,0.0,0.0,27.6231772403896,0.0,0.0
6875.6258,0.0,9190.9646,2315.3387,0.0,0.0,25.191466031666206,0.0,0.0
7496.4822,0.0,9266.3003,1769.8182,0.0,0.0,19.0995124656222,0.0,0.0
7720.8787,0.0,9341.6361,1620.7574,0.0,0.0,17.349823763740915,0.0,0.0
7690.1853,0.0,9400.2306,1710.0453,0.0,0.0,18.19152500365257,0.0,0.0
7930.3949,0.0,9458.8251,1528.4302,0.0,0.0,16.15877430696969,0.0,0.0
7944.0753,0.0,9517.4196,1573.3443,0.0,0.0,16.531206630839307,0.0,0.0
8154.0269,0.0,9576.0141,1421.9872,0.0,0.0,14.849468527829341,0.0,0.0
7386.4721,0.0,9634.6086,2248.1364,0.0,0.0,23.333967332455696,0.0,0.0
7409.338,0.0,9693.2031,2283.8651,0.0,0.0,23.561510848771963,0.0,0.0
6732.1517,0.0,9751.7975,3019.6459,0.0,0.0,30.965018182904043,0.0,0.0
7450.8821,0.0,9810.392,2359.5099,0.0,0.0,24.051127620588453,0.0,0.0
7578.5025,0.0,9868.9865,2290.484,0.0,0.0,23.20890802718192,0.0,0.0
