Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
960.6756,0.0,960.6756,0.0,0.0,0.0,0.0,0.0,0.0
954.00424,0.0,954.00424,0.0,0.0,0.0,0.0,0.0,0.0
947.33288,0.0,947.33288,0.0,0.0,0.0,0.0,0.0,0.0
940.66152,0.0,940.66152,0.0,0.0,0.0,0.0,0.0,0.0
933.99017,0.0,933.99017,0.0,0.0,0.0,0.0,0.0,0.0
927.31881,0.0,927.31881,0.0,0.0,0.0,0.0,0.0,0.0
920.64745,0.0,920.64745,0.0,0.0,0.0,0.0,0.0,0.0
913.97609,0.0,913.97609,0.0,0.0,0.0,0.0,0.0,0.0
907.30473,0.0,907.30473,0.0,0.0,0.0,0.0,0.0,0.0
900.63338,0.0,900.63337,0.0,0.0,0.0,0.0,0.0,0.0
893.96202,0.0,893.96202,0.0,0.0,0.0,0.0,0.0,0.0
887.29066,0.0,887.29066,0.0,0.0,0.0,0.0,0.0,0.0
880.6193,0.0,880.6193,0.0,0.0,0.0,0.0,0.0,0.0
847.26251,0.0,847.26251,0.0,0.0,0.0,0.0,0.0,0.0
813.90572,0.0,813.90572,0.0,0.0,0.0,0.0,0.0,0.0
780.54892,0.0,780.54893,0.0,0.0,0.0,0.0,0.0,0.0
747.19213,0.0,747.19213,0.0,0.0,0.0,0.0,0.0,0.0
713.83534,0.0,713.83534,0.0,0.0,0.0,0.0,0.0,0.0
680.47855,0.0,680.47855,0.0,0.0,0.0,0.0,0.0,0.0
647.12176,0.0,647.12176,0.0,0.0,0.0,0.0,0.0,0.0
613.76497,0.0,613.76497,0.0,0.0,0.0,0.0,0.0,0.0
580.40817,0.0,580.40818,0.0,0.0,0.0,0.0,0.0,0.0
547.05138,0.0,547.05138,0.0,0.0,0.0,0.0,0.0,0.0
513.69459,0.0,513.69459,0.0,0.0,0.0,0.0,0.0,0.0
480.3378,0.0,480.3378,0.0,0.0,0.0,0.0,0.0,0.0
460.32373,0.0,460.32372,0.0,0.0,0.0,0.0,0.0,0.0
440.30965,0.0,440.30965,0.0,0.0,0.0,0.0,0.0,0.0
420.29557,0.0,420.29557,0.0,0.0,0.0,0.0,0.0,0.0
400.2815,0.0,400.2815,0.0,0.0,0.0,0.0,0.0,0.0
380.26742,0.0,380.26743,0.0,0.0,0.0,0.0,0.0,0.0
360.25335,0.0,360.25335,0.0,0.0,0.0,0.0,0.0,0.0
340.23927,0.0,340.23927,0.0,0.0,0.0,0.0,0.0,0.0
320.2252,0.0,320.2252,0.0,0.0,0.0,0.0,0.0,0.0
300.21112,0.0,300.21112,0.0,0.0,0.0,0.0,0.0,0.0
280.19705,0.0,280.19705,0.0,0.0,0.0,0.0,0.0,0.0
260.18297,0.0,260.18297,0.0,0.0,0.0,0.0,0.0,0.0
240.1689,0.0,240.1689,0.0,0.0,0.0,0.0,0.0,0.0
220.15482,0.0,220.15482,0.0,0.0,0.0,0.0,0.0,0.0
200.14075,0.0,200.14075,0.0,0.0,0.0,0.0,0.0,0.0
180.12667,0.0,180.12667,0.0,0.0,0.0,0.0,0.0,0.0
160.1126,0.0,160.1126,0.0,0.0,0.0,0.0,0.0,0.0
140.09852,0.0,140.09852,0.0,0.0,0.0,0.0,0.0,0.0
120.08445,0.0,120.08445,0.0,0.0,0.0,0.0,0.0,0.0
100.07037,0.0,100.07037,0.0,0.0,0.0,0.0,0.0,0.0
80.0563,0.0,80.0563,0.0,0.0,0.0,0.0,0.0,0.0
