Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
0.0,0.0,113.526,0.0,0.0,113.526,0.0,100.0,0.0
0.0,0.0,112.73762,0.0,0.0,112.73762,0.0,100.0,0.0
0.0,0.0,111.94925,0.0,0.0,111.94925,0.0,100.0,0.0
0.0,0.0,111.16088,0.0,0.0,111.16087,0.0,100.0,0.0
0.0,0.0,110.3725,0.0,0.0,110.3725,0.0,100.0,0.0
0.0,0.0,109.58412,0.0,0.0,109.58412,0.0,100.0,0.0
0.0,0.0,108.79575,0.0,0.0,108.79575,0.0,100.0,0.0
0.0,0.0,108.00738,0.0,0.0,108.00738,0.0,100.0,0.0
0.0,0.0,107.219,0.0,0.0,107.219,0.0,100.0,0.0
0.0,0.0,106.43063,0.0,0.0,106.43063,0.0,100.0,0.0
0.0,0.0,105.64225,0.0,0.0,105.64225,0.0,100.0,0.0
0.0,0.0,104.85388,0.0,0.0,104.85387,0.0,100.0,0.0
0.0,0.0,104.0655,0.0,0.0,104.0655,0.0,100.0,0.0
0.0,0.0,100.12363,0.0,0.0,100.12363,0.0,100.0,0.0
0.0,0.0,96.18175,0.0,0.0,96.18175,0.0,100.0,0.0
0.0,0.0,92.239875,0.0,0.0,92.239875,0.0,100.0,0.0
0.0,0.0,88.298,0.0,0.0,88.298,0.0,100.0,0.0
0.0,0.0,84.356125,0.0,0.0,84.356125,0.0,100.0,0.0
0.0,0.0,80.41425,0.0,0.0,80.41425,0.0,100.0,0.0
0.0,0.0,76.472375,0.0,0.0,76.472375,0.0,100.0,0.0
0.0,0.0,72.5305,0.0,0.0,72.5305,0.0,100.0,0.0
0.0,0.0,68.588625,0.0,0.0,68.588625,0.0,100.0,0.0
0.0,0.0,64.64675,0.0,0.0,64.64675,0.0,100.0,0.0
0.0,0.0,60.704875,0.0,0.0,60.704875,0.0,100.0,0.0
0.0,0.0,56.763,0.0,0.0,56.763,0.0,100.0,0.0
0.0,0.0,54.397875,0.0,0.0,54.397875,0.0,100.0,0.0
0.0,0.0,52.03275,0.0,0.0,52.03275,0.0,100.0,0.0
0.0,0.0,49.667625,0.0,0.0,49.667625,0.0,100.0,0.0
0.0,0.0,47.3025,0.0,0.0,47.3025,0.0,100.0,0.0
0.0,0.0,44.937375,0.0,0.0,44.937375,0.0,100.0,0.0
0.0,0.0,42.57225,0.0,0.0,42.57225,0.0,100.0,0.0
0.0,0.0,40.207125,0.0,0.0,40.207125,0.0,100.0,0.0
0.0,0.0,37.842,0.0,0.0,37.842,0.0,100.0,0.0
0.0,0.0,35.476875,0.0,0.0,35.476875,0.0,100.0,0.0
0.0,0.0,33.11175,0.0,0.0,33.11175,0.0,100.0,0.0
0.0,0.0,30.746625,0.0,0.0,30.746625,0.0,100.0,0.0
0.0,0.0,28.3815,0.0,0.0,28.3815,0.0,100.0,0.0
0.0,0.0,26.016375,0.0,0.0,26.016375,0.0,100.0,0.0
0.0,0.0,23.65125,0.0,0.0,23.65125,0.0,100.0,0.0
0.0,0.0,21.286125,0.0,0.0,21.286125,0.0,100.0,0.0
0.0,0.0,18.921,0.0,0.0,18.921,0.0,100.0,0.0
0.0,0.0,16.555875,0.0,0.0,16.555875,0.0,100.0,0.0
0.0,0.0,14.19075,0.0,0.0,14.19075,0.0,100.0,0.0
0.0,0.0,11.825625,0.0,0.0,11.825625,0.0,100.0,0.0
0.0,0.0,9.4605,0.0,0.0,9.4605,0.0,100.0,0.0
0.0,0.0,7.095375,0.0,0.0,7.095375,0.0,100.0,0.0
0.0,0.0,4.73025,0.0,0.0,4.73025,0.0,100.0,0.0
0.0,0.0,2.365125,0.0,0.0,2.365125,0.0,100.0,0.0
0.0,1.4388794e-11,0.0,0.0,-1.4388794e-11,0.0,,,1.72665528e-12
0.0,0.0,13.402375,0.0,0.0,13.402375,0.0,100.0,0.0
0.0,0.0,26.80475,0.0,0.0,26.80475,0.0,100.0,0.0
0.0,0.0,40.207125,0.0,0.0,40.207125,0.0,100.0,0.0
0.0,0.0,53.6095,0.0,0.0,53.6095,0.0,100.0,0.0
0.0,0.0,67.011875,0.0,0.0,67.011875,0.0,100.0,0.0
0.0,0.0,80.41425,0.0,0.0,80.41425,0.0,100.0,0.0
0.0,0.0,93.816625,0.0,0.0,93.816625,0.0,100.0,0.0
0.0,0.0,107.219,0.0,0.0,107.219,0.0,100.0,0.0
0.0,0.0,120.62138,0.0,0.0,120.62138,0.0,100.0,0.0
0.0,0.0,134.02375,0.0,0.0,134.02375,0.0,100.0,0.0
0.0,0.0,147.42613,0.0,0.0,147.42613,0.0,100.0,0.0
0.0,0.0,160.8285,0.0,0.0,160.8285,0.0,100.0,0.0
0.0,0.0,155.30988,0.0,0.0,155.30987,0.0,100.0,0.0
0.0,0.0,149.79125,0.0,0.0,149.79125,0.0,100.0,0.0
0.0,0.0,144.27263,0.0,0.0,144.27263,0.0,100.0,0.0
0.0,0.0,138.754,0.0,0.0,138.754,0.0,100.0,0.0
0.0,0.0,133.23538,0.0,0.0,133.23538,0.0,100.0,0.0
0.0,0.0,127.71675,0.0,0.0,127.71675,0.0,100.0,0.0
0.0,0.0,122.19813,0.0,0.0,122.19813,0.0,100.0,0.0
0.0,0.0,116.6795,0.0,0.0,116.6795,0.0,100.0,0.0
0.0,0.0,111.16088,0.65523931,0.0,110.50564,0.5894513556092884,99.41054864439072,0.0
0.0,0.0,105.64225,10.563256,0.0,95.078994,9.999082753349159,90.00091724665084,0.0
0.0,0.0,100.12363,19.97563,0.0,80.147995,19.950965618753816,80.04903438124619,0.0
0.0,0.0,94.605,63.474767,0.0,31.130233,67.09451614608108,32.90548385391892,0.0
0.0,195.47442,121.40975,316.88417,0.0,0.0,100.0,0.0,23.4569304
0.0,128.63196,148.2145,276.84646,0.0,0.0,100.0,0.0,15.435835199999998
0.0,286.69094,175.01925,461.71019,0.0,0.0,100.0,0.0,34.4029128
0.0,172.3476,201.824,374.1716,0.0,0.0,100.0,0.0,20.681712
0.0,190.56501,228.62875,419.19376,0.0,0.0,100.0,0.0,22.8678012
0.0,156.55375,255.4335,411.98725,0.0,0.0,100.0,0.0,18.78645
0.0,39.312936,282.23825,321.55119,0.0,0.0,100.0,0.0,4.71755232
0.0,180.7098,309.043,489.7528,0.0,0.0,100.0,0.0,21.685176
