Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
1788.5556,0.0,1788.5556,0.0,0.0,0.0,0.0,0.0,0.0
1776.1351,0.0,1776.1351,0.0,0.0,0.0,0.0,0.0,0.0
1763.7145,0.0,1763.7145,0.0,0.0,0.0,0.0,0.0,0.0
1751.294,0.0,1751.294,0.0,0.0,0.0,0.0,0.0,0.0
1738.8735,0.0,1738.8735,0.0,0.0,0.0,0.0,0.0,0.0
1726.453,0.0,1726.453,0.0,0.0,0.0,0.0,0.0,0.0
1714.0324,0.0,1714.0324,0.0,0.0,0.0,0.0,0.0,0.0
1701.6119,0.0,1701.6119,0.0,0.0,0.0,0.0,0.0,0.0
1689.1914,0.0,1689.1914,0.0,0.0,0.0,0.0,0.0,0.0
1676.7709,0.0,1676.7709,0.0,0.0,0.0,0.0,0.0,0.0
1664.3503,0.0,1664.3503,0.0,0.0,0.0,0.0,0.0,0.0
1651.9298,0.0,1651.9298,0.0,0.0,0.0,0.0,0.0,0.0
1639.5093,0.0,1639.5093,0.0,0.0,0.0,0.0,0.0,0.0
1577.4067,0.0,1577.4067,0.0,0.0,0.0,0.0,0.0,0.0
1515.304,0.0,1515.304,0.0,0.0,0.0,0.0,0.0,0.0
1453.2014,0.0,1453.2014,0.0,0.0,0.0,0.0,0.0,0.0
1391.0988,0.0,1391.0988,0.0,0.0,0.0,0.0,0.0,0.0
1328.9962,0.0,1328.9962,0.0,0.0,0.0,0.0,0.0,0.0
1266.8936,0.0,1266.8935,0.0,0.0,0.0,0.0,0.0,0.0
1204.7909,0.0,1204.7909,0.0,0.0,0.0,0.0,0.0,0.0
1142.6883,0.0,1142.6883,0.0,0.0,0.0,0.0,0.0,0.0
1080.5857,0.0,1080.5857,0.0,0.0,0.0,0.0,0.0,0.0
1018.483,0.0,1018.483,0.0,0.0,0.0,0.0,0.0,0.0
956.38042,0.0,956.38042,0.0,0.0,0.0,0.0,0.0,0.0
894.2778,0.0,894.2778,0.0,0.0,0.0,0.0,0.0,0.0
857.01622,0.0,857.01622,0.0,0.0,0.0,0.0,0.0,0.0
819.75465,0.0,819.75465,0.0,0.0,0.0,0.0,0.0,0.0
782.49307,0.0,782.49307,0.0,0.0,0.0,0.0,0.0,0.0
745.2315,0.0,745.2315,0.0,0.0,0.0,0.0,0.0,0.0
707.96992,0.0,707.96992,0.0,0.0,0.0,0.0,0.0,0.0
670.70835,0.0,670.70835,0.0,0.0,0.0,0.0,0.0,0.0
633.44678,0.0,633.44677,0.0,0.0,0.0,0.0,0.0,0.0
596.1852,0.0,596.1852,0.0,0.0,0.0,0.0,0.0,0.0
558.92362,0.0,558.92362,0.0,0.0,0.0,0.0,0.0,0.0
521.66205,0.0,521.66205,0.0,0.0,0.0,0.0,0.0,0.0
484.40047,0.0,484.40047,0.0,0.0,0.0,0.0,0.0,0.0
447.1389,0.0,447.1389,0.0,0.0,0.0,0.0,0.0,0.0
409.87732,0.0,409.87732,0.0,0.0,0.0,0.0,0.0,0.0
372.61575,0.0,372.61575,0.0,0.0,0.0,0.0,0.0,0.0
335.35417,0.0,335.35417,0.0,0.0,0.0,0.0,0.0,0.0
298.0926,0.0,298.0926,0.0,0.0,0.0,0.0,0.0,0.0
260.83103,0.0,260.83102,0.0,0.0,0.0,0.0,0.0,0.0
223.56945,0.0,223.56945,0.0,0.0,0.0,0.0,0.0,0.0
186.30787,0.0,186.30787,0.0,0.0,0.0,0.0,0.0,0.0
149.0463,0.0,149.0463,0.0,0.0,0.0,0.0,0.0,0.0
111.78472,0.0,111.78472,0.0,0.0,0.0,0.0,0.0,0.0
74.52315,0.0,74.52315,0.0,0.0,0.0,0.0,0.0,0.0
37.261575,0.0,37.261575,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
211.14892,0.0,211.14893,0.0,0.0,0.0,0.0,0.0,0.0
422.29785,0.0,422.29785,0.0,0.0,0.0,0.0,0.0,0.0
633.44678,0.0,633.44678,0.0,0.0,0.0,0.0,0.0,0.0
844.5957,0.0,844.5957,0.0,0.0,0.0,0.0,0.0,0.0
1055.7446,0.0,1055.7446,0.0,0.0,0.0,0.0,0.0,0.0
1266.8936,0.0,1266.8936,0.0,0.0,0.0,0.0,0.0,0.0
1478.0425,0.0,1478.0425,0.0,0.0,0.0,0.0,0.0,0.0
1689.1914,0.0,1689.1914,0.0,0.0,0.0,0.0,0.0,0.0
1900.3403,0.0,1900.3403,0.0,0.0,0.0,0.0,0.0,0.0
2111.4893,0.0,2111.4892,0.0,0.0,0.0,0.0,0.0,0.0
2322.6382,0.0,2322.6382,0.0,0.0,0.0,0.0,0.0,0.0
2533.7871,0.0,2533.7871,0.0,0.0,0.0,0.0,0.0,0.0
2446.8434,0.0,2446.8434,0.0,0.0,0.0,0.0,0.0,0.0
2359.8998,0.0,2359.8998,0.0,0.0,0.0,0.0,0.0,0.0
2272.9561,0.0,2272.9561,0.0,0.0,0.0,0.0,0.0,0.0
2186.0124,0.0,2186.0124,0.0,0.0,0.0,0.0,0.0,0.0
2099.0687,0.0,2099.0687,0.0,0.0,0.0,0.0,0.0,0.0
2012.125,0.0,2012.125,0.0,0.0,0.0,0.0,0.0,0.0
1925.1814,0.0,1925.1814,0.0,0.0,0.0,0.0,0.0,0.0
1838.2377,0.0,1838.2377,0.0,0.0,0.0,0.0,0.0,0.0
1750.6388,0.0,1751.294,0.65523931,0.0,0.0,0.03741458003580944,0.0,0.0
1653.7871,0.0,1664.3503,10.563256,0.0,0.0,0.6346774260551186,0.0,0.0
1557.431,0.0,1577.4067,19.97563,0.0,0.0,1.2663589476608197,0.0,0.0
610.98823,0.0,1490.463,63.474767,0.0,816.0,4.258728135335251,54.74808845589878,0.0
779.87668,0.0,1912.7608,316.88417,0.0,816.0,16.566847340063447,42.66084806158595,0.0
1242.2122,0.0,2335.0587,276.84646,0.0,816.0,11.85608159411293,34.94558890439181,0.0
1479.6464,0.0,2757.3565,461.71019,0.0,816.0,16.744667399003333,29.59356083864365,0.0
1989.4828,0.0,3179.6544,374.1716,0.0,816.0,11.76768141845856,25.6631664120478,0.0
2366.7585,0.0,3601.9522,419.19376,0.0,816.0,11.637959910107194,22.654381321533673,0.0
2796.2629,0.0,4024.2501,411.98725,0.0,816.0,10.23761532319257,20.277069505731397,0.0
3308.9968,0.0,4446.548,321.55119,0.0,816.0,7.231479132197559,18.351314364201883,0.0
3563.093,0.0,4868.8458,489.7528,0.0,816.0,10.058909649592927,16.75961888133734,0.0
2642.9185,0.0,5291.1436,1832.2251,0.0,816.0,34.62814919632875,15.421996862833206,0.0
3074.8746,0.0,5713.4415,1822.5669,0.0,816.0,31.89963352210747,14.282110003226602,0.0
3517.7046,0.0,6135.7393,1802.0347,0.0,816.0,29.369479567034407,13.29913088060961,0.0
2786.8245,0.0,6558.0372,2955.2127,0.0,816.0,45.06245710225614,12.442747351295901,0.0
2974.4217,0.0,6856.1298,3065.7081,0.0,816.0,44.714849185031476,11.901758336022167,0.0
3425.0871,0.0,7154.2224,2913.1353,0.0,816.0,40.71910456683594,11.40585173868791,0.0
3524.0043,0.0,7452.315,3112.3107,0.0,816.0,41.76300518697881,10.949617669140393,0.0
5874.9076,0.0,7750.4076,1059.5,0.0,816.0,13.67024877504507,10.52847852801961,0.0
5420.0643,0.0,8048.5002,1812.4359,0.0,816.0,22.518927190931795,10.138534878833697,0.0
3872.4913,0.0,8346.5928,3658.1015,0.0,816.0,43.827482514781366,9.77644434744678,0.0
3737.6525,0.0,8644.6854,4091.0329,0.0,816.0,47.32425427534934,9.439325576845167,0.0
6097.8764,0.0,8942.778,2028.9016,0.0,816.0,22.687598864692827,9.124681390950329,0.0
6340.4511,0.0,9240.8706,2084.4195,0.0,816.0,22.556527303823515,8.83033682995193,0.0
7534.4618,0.0,9538.9632,1188.5014,0.0,816.0,12.459440036418215,8.554388804015932,0.0
6412.1882,0.0,9837.0558,2608.8676,0.0,816.0,26.520817336422958,8.295164900863936,0.0
8001.1728,0.0,10135.148,1317.9756,0.0,816.0,13.004008900353151,8.051189462603231,0.0
7926.3642,0.0,10333.877,1591.5126,0.0,816.0,15.400924849423403,7.896358896014707,0.0
7698.51,0.0,10532.605,2018.0952,0.0,816.0,19.160456142417644,7.747370992316317,0.0
7999.8992,0.0,10731.334,1915.4344,0.0,816.0,17.84898756665248,7.603901159125274,0.0
7926.5089,0.0,10930.062,2187.5531,0.0,816.0,20.01409598591481,7.4656484107775425,0.0
8490.6963,0.0,11128.79,1822.0941,0.0,816.0,16.37279555557089,7.332333260585086,0.0
