,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,8.812706237352847,4.024930093257134,0.4749191872985542,159.08421117395633,143.47222554414134,154.36885026901285,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0,1.0,1.0,54.40521523526507,26.376103329801037,4.632866458276975,193.29541581936184,188.492883782842,202.8087990068553,15.0,15.0,15.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,2867.1993911719937,8567.199391171995,77067.19939117199,1579.421613394216,7279.421613394216,75779.42161339422
3,2028,1.4094523784941768,1.0,1.0,100.0,36.13695754238855,10.441109840493967,308.6770393786923,147.83197806475562,159.05972323423072,21.994357860546955,31.0,31.0,0.0,0.1,28.25,5.0,812.4744392412192,6500.0,75000.0,6235.1779552924545,11922.703516051237,80422.70351605123,2859.592722846648,8547.118283605429,77047.11828360544
4,2029,2.805843709730677,1.0,1.0,100.0,74.10657192482255,21.793470056093888,416.5339423318192,222.76604284601976,239.6849828090086,22.453139418106485,63.0,63.0,0.0,0.1,28.25,5.0,851.3261957872794,6500.0,75000.0,12550.057447082687,18198.73125129541,86698.73125129541,5274.80449565021,10923.47829986293,79423.47829986294
5,2030,4.720278738827737,1.0,1.0,99.99999999999999,96.90209738597007,29.583399096466266,556.8707411051473,233.16264553765976,250.87120089495036,20.12593011055802,95.0,95.0,0.0,0.1,28.25,5.0,899.9702795419649,6500.0,75000.0,21302.65452329597,26902.684243754004,95402.684243754,8622.78931149562,14222.819031953655,82722.81903195367
6,2031,5.64894302426152,1.5882903531428483,1.0,100.0,100.0,41.11304712206973,694.060423658199,375.3292494053817,403.8352683475626,22.48208194958783,79.96019099952176,127.0,0.0,0.15882903531428483,28.25,6.470725882857121,925.5719891582485,6631.772662196797,75000.0,34052.20529169846,39758.40596473701,108126.63330254021,13478.359821600145,19184.560494638692,87552.7878324419
7,2032,8.926999945746163,2.0428318991098884,1.0,99.99999999999999,100.0,67.80384735180374,1021.9046379896931,468.1950093712199,503.7541240070087,21.619805217089436,94.47669193147748,193.0,0.0,0.20428318991098884,28.25,7.607079747774721,1010.5066752795628,6727.462440849686,75000.0,52443.86794137145,58160.82370694157,126433.36126609189,20523.77586180852,26240.731627378642,94513.26918652897
8,2033,10.30931778633732,2.4876829957693234,1.0,100.0,100.0,80.48296789343942,1095.8342856885502,525.9468863810274,565.8922195238902,22.018915771598135,91.2495685286459,227.0,0.0,0.24876829957693236,28.25,8.719207489423308,1044.168285035333,6815.479124893404,75000.0,72785.12569895742,78556.43653881548,146740.95741392206,28281.390224585164,34052.70106444323,102237.22193954984
9,2034,11.648572551446941,3.277357474832647,1.0,99.99999999999999,100.0,86.11714531578394,1203.231662685355,677.8795730015333,729.3640975332955,22.5778737127178,80.24757812341777,263.0,0.0,0.3277357474832647,28.25,10.693393687081617,1074.8195597117444,6962.3233297419265,75000.0,94969.75516675547,100857.25893678563,168894.93560704368,36740.911784653625,42628.4155546838,110666.0922249419
10,2035,14.434338427075607,3.911065352583596,1.181955306874581,100.0,100.0,100.00000000000001,1519.0390124703317,813.1163962769299,874.8720719435322,22.93142852873102,84.63167197688118,280.0444298314935,0.0,0.3911065352583596,28.295488826718646,12.732551648645442,1164.7029789476808,7626.842383115309,77201.56222653501,121333.71178627206,127795.85119043967,197370.57103385933,46829.31073371398,53291.4501378816,122866.16998130131
11,2036,17.634956640469134,4.604833128924545,1.4079001695790097,100.00000000000001,100.0,100.0,1804.6853082835717,944.483931305899,1016.2168881139419,22.56881080652389,86.43092786577319,282.6904979484518,0.0,0.46048331289245453,28.351975042394752,15.031833246258888,1229.40769803531,7740.799007885568,77629.79098664818,151249.98489623136,157761.3762060816,227650.36818484418,58261.29789159479,64772.68920144504,134661.68118020767
12,2037,23.916248648285826,6.440853490466469,1.7670107501284338,100.0,100.0,100.00000000000001,2221.0269284895785,1174.2196801267555,1263.40092165537,21.115351635056502,78.40575798649725,285.79339427521563,0.0,0.6440853490466469,28.44175268753211,20.519660601487256,1348.7541299227853,8024.239124957746,78269.4668047603,189278.37342645938,195953.8584214943,266199.0861012968,72829.94488820077,79505.42988323573,149750.6575630383
13,2038,28.539298851764663,8.159889154785255,2.4223067253446837,100.00000000000001,100.0,99.99999999999999,2505.139375793725,1391.9172766919794,1497.6325128964338,21.409075365641655,74.87846812743621,252.23890666160676,0.0,0.8159889154785255,28.60557668133617,26.455489700324843,1431.309900884961,8273.656718365932,79366.5197932088,234266.41476186732,241108.76157934824,312201.6246541911,90040.07010425653,96882.41692173752,167975.2799965804
14,2039,34.92519138510636,8.811329892698769,2.5370576681838153,100.0,100.0,99.99999999999999,3150.2628888911495,1532.6589352406136,1649.0634113348376,19.613349929761995,77.74081873470696,269.9978043819421,0.0,0.8811329892698769,28.634264417045955,28.37096890220646,1538.4862121181131,8362.489954465711,79547.07280566671,282604.351162453,289428.35490480054,360612.93775600154,108549.45685062322,115373.46059297083,186558.0434441718
15,2040,44.70904425830697,11.464795073090727,3.417400130754996,100.0,100.0,100.0,3804.77805404197,1920.6990796075945,2066.5749590714627,19.32494899708057,75.36113768207802,252.82377448997144,0.0,1.1464795073090728,28.85435003268875,37.20548800961431,1692.8144811920936,8702.563097006492,80848.91546483285,342546.67959911184,349556.42821492616,421702.78058275254,131567.96689691528,138577.71551272972,210724.06788055605
16,2041,56.33933171069324,13.598025152095644,4.225430299937889,100.0,100.0,99.99999999999997,4700.243368812494,2260.002091223183,2431.6478196705134,18.58382001008505,76.99647472990905,247.78541489972991,0.0,1.3598025152095645,29.05635757498447,44.558638630083834,1865.2331917198576,8959.516877858274,81971.9491850473,412782.2225156741,419876.50620181236,492888.9385090014,158575.46042353637,165669.74410967482,238682.1764168638
17,2042,65.77131646713902,17.024943983517694,5.045721535921278,100.0,100.0,100.00000000000001,5413.751125344281,2750.5416757530647,2959.443575177348,18.746773916499563,72.42314577914033,244.36544728480968,0.0,1.7024943983517695,29.26143038398032,55.17666379859743,1996.6513589617202,9347.470225472649,83043.44792332812,492211.40317465505,499562.2220411658,573258.1997390212,189124.06104792695,196474.87991443792,270170.85761229333
18,2043,77.83353850176049,19.26468813978541,5.851514654604544,100.0,100.0,100.0,6391.850546059758,3122.2978997114856,3359.434449056662,18.269759121485095,73.81380843966467,243.01400302928943,0.0,1.926468813978541,29.462878663651136,62.79050698597488,2154.608042434097,9585.774849744932,84032.69669285479,579800.2188417391,587231.3856490498,661678.3074921595,222859.6355074693,230290.8023147802,304737.72415788996
19,2044,86.7855007167617,22.90245561239457,6.791238503349808,100.0,100.0,100.0,7063.1613760790515,3678.848179616456,3958.254370473402,18.59757663054277,70.47279240775038,237.6591543948703,0.0,2.2902455612394568,29.69780962583745,74.23423528936095,2264.7841184164035,9949.545256022086,85116.97454105638,674714.4039009688,682399.1650385743,757566.5943236086,259390.56133855387,267075.3224761596,342242.7517611938
20,2045,99.88968692174612,25.025259823236176,7.6054295867695245,100.00000000000001,99.99999999999999,100.0,8152.1431147290605,4019.8604997692646,4325.166360511234,18.119988717333346,72.32692139001885,237.98787160539788,0.0,2.502525982323618,29.901357396692383,81.57672352501424,2492.1518070149355,11146.594433630517,90414.53962309085,776526.7417242099,785181.1843508251,864449.1295402854,298628.3392513375,307282.78187795315,386550.7270674134
21,2046,112.92391271603348,28.662419809624236,8.673478309839446,100.00000000000001,100.0,99.99999999999999,9328.225760115356,4678.058044771075,5033.353592475208,18.109538987924573,71.34777920297337,235.7762280537547,0.0,2.8662419809624238,30.168369577459863,93.3397452986592,2633.852196598748,11467.86547311299,91503.08903049864,886407.2361844182,895241.2494609321,975276.4730183177,340876.1588064368,349710.1720829511,429745.3956403367
22,2047,124.03937188007554,33.37021093477561,9.822864837980687,100.0,100.0,100.0,10417.35375845026,5512.982513739118,5931.690046428165,18.421570226985647,68.47424502248998,232.62052748246242,0.0,3.3370210934775617,30.455716209495172,107.98268943189075,2747.424277657517,11858.69262856241,92604.07441841169,1003642.0959108787,1012753.3642617832,1093498.7460516326,385852.34925178025,394963.61760268523,475708.9993925344
23,2048,141.2378412867825,35.53566062764769,10.82933519719745,100.0,100.0,100.0,12096.877368335765,6044.556790256092,6503.6370528071875,17.90596611332286,71.16794665785307,233.53234099305433,0.0,3.553566062764769,30.707333799299363,115.91248956211285,2912.5795134921705,12027.64878322586,93510.17167192773,1127633.122033576,1136748.191303309,1218230.7141920112,433341.9435545438,442457.01282427757,523939.53571297927
24,2049,156.71919871338682,40.493292440762886,12.026251421395239,100.00000000000001,100.0,100.0,13921.665630094536,7090.176306594756,7628.670709627269,17.9620622304748,69.51768627157269,234.07127469428997,0.0,4.049329244076289,31.00656285534881,131.29885965539532,3052.303174970187,12391.194104677033,94522.90697784456,1260183.5563913868,1269522.447321093,1351654.1601942605,483895.72412193613,493234.6150516431,575366.3279248105
25,2050,168.43513040712224,43.42571529476437,13.140001803035993,100.0,100.00000000000001,99.99999999999999,15343.40716554803,7817.300419108946,8411.019438281777,17.989121347050514,69.77432563707966,230.59357566449646,0.0,4.342571529476437,31.285000450759,141.41429274450093,3151.6825184414956,12593.295474694825,95408.59023440079,1396374.222844839,1405815.8358010917,1488631.1305607976,535647.7780872473,545089.3910435007,627904.6858032065
26,2051,180.22008583038118,47.127222269265374,14.08662912438056,100.00000000000003,100.0,99.99999999999999,16942.400533445307,8735.07008853815,9398.49313323725,18.02795723367861,68.94104603569808,230.6442493312161,0.0,4.712722226926537,31.52165728109514,153.03462848411482,3344.407867466927,13085.12300890462,96859.9036437764,1682811.7815353696,1692552.4966768066,1776327.2773116783,644094.8313996036,653835.5465410415,737610.3271759131
27,2052,194.77232901258404,50.61328771495413,15.108079312130087,100.0,100.0,100.0,18967.136694211345,9754.249758451333,10495.078854029916,17.933758956973406,69.01349739760064,231.20079844931143,0.0,5.061328771495414,31.777019828032522,164.30341756771057,3574.3404358694143,13532.660530681964,98372.97362779753,1986259.7870088685,1996218.1071036805,2081058.420200796,758550.9478424856,768509.2679372983,853349.5810344138
28,2053,211.8105025683064,55.82683580492676,17.273830426803634,100.00000000000001,100.0,99.99999999999999,21766.354474167914,11316.7597475306,12176.260487849378,18.181345841234183,68.98116191747602,222.93839321384334,0.0,5.582683580492676,32.31845760670091,182.75166557932602,3834.4481514688746,14179.336839339854,101472.6048020567,2319745.810545414,2330090.6992332847,2417383.9671960017,905861.5760255231,916206.4647133942,1003499.7326761109
29,2054,229.86811179093633,58.58974720698736,18.053632743413687,100.00000000000001,100.0,100.0,24562.538453418383,12333.105830903407,13269.797412997337,17.836314780925008,69.97811384158076,227.10110803022505,0.0,5.858974720698736,32.51340818585342,191.60844987600262,4100.79655483188,14510.452845945903,102550.91979765892,2669973.001049237,2680382.65734035,2768423.1242920635,1089893.235586532,1100302.891877646,1188343.358829359
30,2055,244.83970778053202,65.74035785952302,19.35387391465125,100.00000000000001,100.0,99.99999999999999,27694.79599392434,14678.4547811503,15793.27413161741,18.068964548697956,67.2950398209484,228.58472776610105,0.0,6.574035785952302,32.83846847866281,212.73557943543565,4420.839940233057,19478.28883228243,112973.9966001433,3046144.5358472452,3061201.984739294,3154697.6925071552,1322510.525794025,1337567.9746860745,1431063.6824539353
