,Year,L1,L2,L3,Utilization L1,Utilization L2,Utilization L3,Emission L1,Emission L2,Emission L3,EV/CP L1,EV/CP L2,EV/CP L3,Area L1,Area L2,Area L3,Jobs,DAC L1 case1,DAC L2 case1,DAC L3 case1,DAC L1 case2,DAC L2 case2,DAC L3 case2,DAC L1 case3,DAC L2 case3,DAC L3 case3
0,2025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0,800.0,6500.0,75000.0
1,2026,1.0,1.0,1.0,8.812706237352847,2.6832867288380893,0.3561893904739157,159.08421117395633,143.47222554414134,154.36885026901285,2.0,2.0,2.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,1083.3333333333333,6783.333333333333,75283.33333333333,906.6666666666666,6606.666666666667,75106.66666666667
2,2027,1.0,1.0,1.0,54.40521523526507,17.584068886534023,3.474649843707731,193.29541581936184,188.492883782842,202.8087990068553,15.0,15.0,15.0,0.0,0.1,28.25,5.0,800.0,6500.0,75000.0,2867.1993911719937,8567.199391171995,77067.19939117199,1579.421613394216,7279.421613394216,75779.42161339422
3,2028,1.4094523784941768,1.0,1.0,100.0,24.091305028259033,7.830832380370475,308.6770393786923,147.83197806475562,159.05972323423072,21.994357860546955,31.0,31.0,0.0,0.1,28.25,5.0,812.4744392412192,6500.0,75000.0,6235.1779552924545,11922.703516051237,80422.70351605123,2859.592722846648,8547.118283605429,77047.11828360544
4,2029,2.805843709730677,1.0,1.0,100.0,49.40438128321503,16.345102542070418,416.5339423318192,222.76604284601976,239.6849828090086,22.453139418106485,63.0,63.0,0.0,0.1,28.25,5.0,851.3261957872794,6500.0,75000.0,12550.057447082687,18198.73125129541,86698.73125129541,5274.80449565021,10923.47829986293,79423.47829986294
5,2030,4.720278738827737,1.0,1.0,99.99999999999999,64.60139825731338,22.1875493223497,556.8707411051473,233.16264553765976,250.87120089495036,20.12593011055802,95.0,95.0,0.0,0.1,28.25,5.0,899.9702795419649,6500.0,75000.0,21302.65452329597,26902.684243754004,95402.684243754,8622.78931149562,14222.819031953655,82722.81903195367
6,2031,5.64894302426152,1.0588602354285654,1.0,100.0,100.00000000000001,30.834785341552294,694.060423658199,375.3292494053817,403.8352683475626,22.48208194958783,119.94028649928264,127.0,0.0,0.10588602354285655,28.25,5.147150588571414,925.5719891582485,6513.184254813148,75000.0,34052.20529169846,39639.81755735336,108126.63330254021,13478.359821600145,19065.972087255042,87552.7878324419
7,2032,8.926999945746163,1.3618879327399256,1.0,99.99999999999999,100.0,50.852885513852804,1021.9046379896931,468.1950093712199,503.7541240070087,21.619805217089436,141.7150378972162,193.0,0.0,0.13618879327399255,28.25,5.904719831849814,1010.5066752795628,6576.977440581741,75000.0,52443.86794137145,58010.33870667362,126433.36126609189,20523.77586180852,26090.246627110697,94513.26918652897
8,2033,10.30931778633732,1.6584553305128822,1.0,100.0,100.0,60.36222592007957,1095.8342856885502,525.9468863810274,565.8922195238902,22.018915771598135,136.87435279296886,227.0,0.0,0.16584553305128824,28.25,6.646138326282205,1044.168285035333,6635.65522994422,75000.0,72785.12569895742,78376.61264386629,146740.95741392206,28281.390224585164,33872.877169494044,102237.22193954984
9,2034,11.648572551446941,2.1849049832217644,1.0,99.99999999999999,100.00000000000001,64.58785898683796,1203.231662685355,677.8795730015333,729.3640975332955,22.5778737127178,120.37136718512666,263.0,0.0,0.21849049832217646,28.25,7.962262458054411,1074.8195597117444,6733.5513665099015,75000.0,94969.75516675547,100628.4869735536,168894.93560704368,36740.911784653625,42399.64359145178,110666.0922249419
10,2035,14.434338427075607,2.607376901722397,1.0,100.0,100.0,88.64664801559358,1519.0390124703317,813.1163962769299,874.8720719435322,22.93142852873102,126.94750796532176,331.0,0.0,0.26073769017223974,28.25,9.018442254305993,1164.7029789476808,7176.564068758823,75000.0,121333.71178627206,127345.57287608318,195169.00880732434,46829.31073371398,52841.17182352512,120664.60775476632
11,2036,17.634956640469134,3.069888752616363,1.0559251271842574,100.00000000000001,100.0,99.99999999999999,1804.6853082835717,944.483931305899,1016.2168881139419,22.56881080652389,129.64639179865978,376.9206639312691,0.0,0.3069888752616363,28.263981281796063,10.314534699501552,1229.40769803531,7252.535151938996,75105.99377027932,151249.98489623136,157273.11235013502,225126.57096847534,58261.29789159479,64284.42534549847,132137.88396383883
12,2037,23.916248648285826,4.293902326977646,1.3252580625963253,100.0,100.0,100.00000000000001,2221.0269284895785,1174.2196801267555,1263.40092165537,21.115351635056502,117.60863697974587,381.05785903362084,0.0,0.4293902326977646,28.33131451564908,14.047900973934928,1348.7541299227853,7441.495229987115,75585.75063386341,189278.37342645938,195371.11452652368,263515.3699304,72829.94488820077,78922.6859882651,147066.94139214142
13,2038,28.539298851764663,5.43992610319017,1.8167300440085126,100.00000000000001,100.0,99.99999999999999,2505.139375793725,1391.9172766919794,1497.6325128964338,21.409075365641655,112.3177021911543,336.3185422154757,0.0,0.543992610319017,28.454182511002127,18.141640367996708,1431.309900884961,7607.773625592573,76408.54037519978,234266.41476186732,240442.8784865749,309243.6452361821,90040.07010425653,96216.53382896417,165017.3005785714
14,2039,34.92519138510636,5.874219928465846,1.9027932511378614,100.0,100.0,100.0,3150.2628888911495,1532.6589352406136,1649.0634113348376,19.613349929761995,116.61122810206047,359.9970725092562,0.0,0.5874219928465846,28.475698312784466,19.44253294900927,1538.4862121181131,7666.995782992425,76543.95513454321,282604.351162453,288732.8607333273,357609.82008487807,108549.45685062322,114677.96642149755,183554.92577304837
15,2040,44.70904425830697,7.643196715393818,2.5630500980662467,100.0,100.0,100.00000000000001,3804.77805404197,1920.6990796075945,2066.5749590714627,19.32494899708057,113.04170652311703,337.0983659866286,0.0,0.7643196715393819,28.64076252451656,25.51561703365016,1692.8144811920936,7893.7112113529465,77520.33712891782,342546.67959911184,348747.57632927265,418374.20224683755,131567.96689691528,137768.86362707618,207395.48954464108
16,2041,56.33933171069324,9.065350101397096,3.1690727249534163,100.0,100.0,100.0,4700.243368812494,2260.002091223183,2431.6478196705134,18.58382001008505,115.49471209486359,330.3805531996399,0.0,0.9065350101397096,28.792268181238356,30.58605706587628,1865.2331917198576,8065.013731920801,78362.61241907865,412782.2225156741,418982.00305587496,489279.6017430328,158575.46042353637,164775.24096373736,235072.83965089524
17,2042,65.77131646713902,11.349962655678464,3.784291151940959,100.0,100.0,100.00000000000001,5413.751125344281,2750.5416757530647,2959.443575177348,18.746773916499563,108.63471866871048,325.8205963797462,0.0,1.1349962655678465,28.94607278798524,37.835634519048554,1996.6513589617202,8323.649296997051,79166.23647278927,492211.40317465505,498538.40111269034,569380.9882884825,189124.06104792695,195451.05898596233,266293.64616175456
18,2043,77.83353850176049,12.843125426523606,4.388635990953408,100.0,100.0,99.99999999999999,6391.850546059758,3122.2978997114856,3359.434449056662,18.269759121485095,110.720712659497,324.0186707057192,0.0,1.2843125426523607,29.09715899773835,43.079403543692536,2154.608042434097,8482.519046511907,79908.17304993427,579800.2188417391,586128.1298458169,657553.7838492392,222859.6355074693,229187.54651154717,300613.20051496953
19,2044,86.7855007167617,15.268303741596378,5.093428877512356,100.0,100.0,99.99999999999999,7063.1613760790515,3678.848179616456,3958.254370473402,18.59757663054277,105.70918861162558,316.87887252649375,0.0,1.5268303741596378,29.273357219378088,50.90433154777184,2264.7841184164035,8725.032650696676,80721.38143608546,674714.4039009688,681174.652433249,753171.0012186378,259390.56133855387,265850.80987083423,337847.158656223
