,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,6781.6104,0.0,6781.6104,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,41,1,58
1,6734.5159,0.0,6734.5159,0,0,17.20786294343281,2.1264679999999997e-19,0.0,0.0,0.79999444,0.15,41,1,58
2,6687.4214,0.0,6687.4214,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,41,1,58
3,6640.3268,0.0,6640.3268,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,41,1,58
4,6593.2323,0.0,6593.2323,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,41,1,58
5,6546.1378,0.0,6546.1378,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,41,1,58
6,6499.0433,0.0,6499.0433,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,41,1,58
7,6451.9488,0.0,6451.9488,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,41,1,58
8,6404.8543,0.0,6404.8543,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,41,1,58
9,6357.7598,0.0,6357.7597,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,41,1,58
10,6310.6652,0.0,6310.6652,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,41,1,58
11,6263.5707,0.0,6263.5707,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,41,1,58
12,6216.4762,0.0,6216.4762,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,41,1,58
13,5981.0036,0.0,5981.0036,0,0,17.687908628511504,2.8357053e-19,0.0,0.0,0.79992778,0.15,41,1,58
14,5745.531,0.0,5745.531,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,41,1,58
15,5510.0584,0.0,5510.0585,0,0,17.734735342519656,2.8359249e-19,0.0,0.0,0.79991667,0.15,41,1,58
16,5274.5859,0.0,5274.5859,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,41,1,58
17,5039.1133,0.0,5039.1133,0,0,17.781562056527807,3.5447231e-19,0.0,0.0,0.79990556,0.15,41,1,58
18,4803.6407,0.0,4803.6407,0,0,17.804975413531885,6.380282099999999e-19,0.0,0.0,0.79990001,0.15,41,1,58
19,4568.1681,0.0,4568.1681,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,41,1,58
20,4332.6955,0.0,4332.6955,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,41,1,58
21,4097.2229,0.0,4097.2229,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,41,1,58
22,3861.7504,0.0,3861.7504,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,41,1,58
23,3626.2778,0.0,3626.2778,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,41,1,58
24,3390.8052,0.0,3390.8052,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,41,1,58
25,3249.5216,0.0,3249.5216,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,41,1,58
26,3108.2381,0.0,3108.2381,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,41,1,58
27,2966.9545,0.0,2966.9545,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,41,1,58
28,2825.671,0.0,2825.671,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,41,1,58
29,2684.3874,0.0,2684.3874,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,41,1,58
30,2543.1039,0.0,2543.1039,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,41,1,58
31,2401.8203,0.0,2401.8203,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,41,1,58
32,2260.5368,0.0,2260.5368,0,0,17.972705572349017,0.0,0.0,0.0,0.79982224,0.15,41,1,58
33,2119.2532,0.0,2119.2532,0,0,17.9761118244481,0.0,0.0,0.0,0.79981669,0.15,41,1,58
34,1977.9697,0.0,1977.9697,0,0,17.979518076547187,3.5444304e-19,0.0,0.0,0.79981113,0.15,41,1,58
35,1836.6861,0.0,1836.6861,0,0,17.98292432864627,0.0,0.0,0.0,0.79980558,0.15,41,1,58
36,1695.4026,0.0,1695.4026,0,0,17.986330580745356,0.0,0.0,0.0,0.79980002,0.15,41,1,58
37,1554.1191,0.0,1554.1191,0,0,17.969452082971625,0.0,0.0,0.0,0.79979447,0.15,41,1,58
38,1412.8355,0.0,1412.8355,0,0,17.952573585197893,0.0,0.0,0.0,0.79978892,0.15,41,1,58
39,1271.552,0.0,1271.5519,0,0,17.93569508742416,0.0,0.0,0.0,0.79978336,0.15,41,1,58
40,1130.2684,0.0,1130.2684,0,0,17.91881658965043,0.0,0.0,0.0,0.79977781,0.15,41,1,58
41,988.98485,0.0,988.98485,0,0,17.901938091876698,0.0,0.0,0.0,0.79977225,0.15,41,1,58
42,847.7013,0.0,847.7013,0,0,17.88505959410297,2.8368029999999996e-19,0.0,0.0,0.7997667,0.15,41,1,58
43,706.41775,0.0,706.41775,0,0,17.868181096329238,0.0,0.0,0.0,0.79976115,0.15,41,1,58
44,565.1342,0.0,565.1342,0,0,17.851302598555506,0.0,0.0,0.0,0.79975559,0.15,41,1,58
45,423.85065,0.0,423.85065,0,0,17.834424100781774,0.0,0.0,0.0,0.79975004,0.15,41,1,58
46,282.5671,0.0,282.5671,0,0,17.817545603008043,0.0,0.0,0.0,0.79974448,0.15,41,1,58
47,141.28355,0.0,141.28355,0,0,17.80066710523431,0.0,0.0,0.0,0.79973893,0.15,41,1,58
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79973338,0.15,41,1,58
49,800.60678,0.0,800.60678,0,0,17.748001132907774,0.0,0.0,0.0,0.79972782,0.15,41,1,58
50,1601.2136,0.0,1601.2136,0,0,17.712213658354973,0.0,0.0,0.0,0.79972227,0.15,41,1,58
51,2401.8204,0.0,2401.8203,0,0,17.67642618380217,0.0,0.0,0.0,0.79971672,0.15,41,1,58
52,3202.4271,0.0,3202.4271,0,0,17.640638709249366,0.0,0.0,0.0,0.79971116,0.15,41,1,58
53,4003.0339,0.0,4003.0339,0,0,17.60485123469656,0.0,0.0,0.0,0.79970561,0.15,41,1,58
54,4803.6407,0.0,4803.6407,0,0,17.56906376014376,0.0,0.0,0.0,0.79970006,0.15,41,1,58
55,5604.2475,0.0,5604.2475,0,0,17.533276285590958,0.0,0.0,0.0,0.7996945,0.15,41,1,58
56,6404.8543,0.0,6404.8543,0,0,17.497488811038153,0.0,0.0,0.0,0.79968895,0.15,41,1,58
57,7205.461,0.0,7205.461,0,0,17.461701336485348,0.0,0.0,0.0,0.79968339,0.15,41,1,58
58,8006.0678,0.0,8006.0678,0,0,17.425913861932546,0.0,0.0,0.0,0.79967784,0.15,41,1,58
59,8806.6746,0.0,8806.6746,0,0,17.390126387379745,0.0,0.0,0.0,0.79967229,0.15,41,1,58
60,9607.2814,0.0,9607.2814,0,0,17.35433891282694,0.0,0.0,0.0,0.79966673,0.15,41,1,58
61,9277.6198,0.0,9277.6198,0,0,17.302559512844052,0.0,0.0,0.0,0.79966118,0.15,41,1,58
62,8947.9582,0.0,8947.9582,0,0,17.250780112861165,0.0,0.0,0.0,0.79965563,0.15,41,1,58
63,8618.2965,0.0,8618.2965,0,0,17.19900071287828,0.0,0.0,0.0,0.79965008,0.15,41,1,58
64,8288.6349,0.0,8288.6349,0,0,17.147221312895393,0.0,0.0,0.0,0.79964452,0.15,41,1,58
65,7958.9733,0.0,7958.9733,0,0,17.095441912912506,2.4821111e-19,0.0,0.0,0.79963897,0.15,41,1,58
66,7629.3117,0.0,7629.3117,0,0,17.04366251292962,3.1912021e-19,0.0,0.0,0.79963342,0.15,41,1,58
67,7299.6501,0.0,7299.6501,0,0,16.991883112946734,0.0,0.0,0.0,0.79962786,0.15,41,1,58
68,6969.9885,0.0,6969.9885,0,0,16.940103712963847,0.0,0.0,0.0,0.79962231,0.15,41,1,58
69,6633.2275,0.0,6640.3268,0,0,16.88832431298096,7.0993252,0.0,0.0,0.79961676,0.15,41,1,58
70,6196.2155,0.0,6310.6652,0,0,16.83654491299807,114.44977,0.0,0.0,0.7996112,0.15,41,1,58
71,5764.5735,0.0,5981.0036,0,0,16.784765513015188,216.43008,0.0,0.0,0.79960565,0.15,41,1,58
72,4147.6116,0.0,5651.342,1,1,16.7329861130323,687.73044,0.0,816.0,0.7996001,0.22,41,1,58
73,3003.2087,0.0,7252.5556,1,1,16.669435347189363,3433.3468,0.0,816.0,0.79676121,0.22,41,1,58
74,5038.2191,0.0,8853.7691,1,1,16.605884581346427,2999.55,0.0,816.0,0.79392235,0.22,41,1,58
75,4636.4885,0.0,10454.983,1,1,16.54233381550349,5002.4942,0.0,816.0,0.7910835,0.22,41,1,58
76,7186.157,0.0,12056.196,1,1,16.478783049660557,4054.0393,0.0,816.0,0.78824467,0.22,41,1,58
77,8299.5687,0.0,13657.41,1,1,16.41523228381762,4541.8412,0.0,816.0,0.78540587,0.22,41,1,58
78,9978.8627,0.0,15258.623,1,1,16.351681517974683,4463.7607,0.0,816.0,0.78256708,0.22,41,1,58
79,12559.924,0.0,16859.837,1,1,16.288130752131746,3483.9125,0.0,816.0,0.77972831,0.22,41,1,58
80,12338.723,0.0,18461.051,1,1,16.22457998628881,5306.3276,0.0,816.0,0.77688956,0.22,41,1,58
