,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,3517.2156,0.0,3517.2156,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15,44,1,55
1,3492.7905,0.0,3492.7905,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15,44,1,55
2,3468.3654,0.0,3468.3654,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15,44,1,55
3,3443.9403,0.0,3443.9403,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15,44,1,55
4,3419.5152,0.0,3419.5152,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15,44,1,55
5,3395.0901,0.0,3395.0901,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15,44,1,55
6,3370.6649,0.0,3370.6649,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15,44,1,55
7,3346.2398,0.0,3346.2398,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15,44,1,55
8,3321.8147,0.0,3321.8147,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15,44,1,55
9,3297.3896,0.0,3297.3896,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15,44,1,55
10,3272.9645,0.0,3272.9645,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15,44,1,55
11,3248.5394,0.0,3248.5394,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15,44,1,55
12,3224.1143,0.0,3224.1143,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15,44,1,55
13,3101.9888,0.0,3101.9888,0,0,17.687908628511504,1.6006817e-19,0.0,0.0,0.79992778,0.15,44,1,55
14,2979.8632,0.0,2979.8632,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15,44,1,55
15,2857.7377,0.0,2857.7377,0,0,17.734735342519656,1.6008056999999999e-19,0.0,0.0,0.79991667,0.15,44,1,55
16,2735.6121,0.0,2735.6121,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15,44,1,55
17,2613.4866,0.0,2613.4866,0,0,17.781562056527807,2.0009038e-19,0.0,0.0,0.79990556,0.15,44,1,55
18,2491.361,0.0,2491.3611,0,0,17.804975413531885,3.6015028999999997e-19,0.0,0.0,0.79990001,0.15,44,1,55
19,2369.2355,0.0,2369.2355,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15,44,1,55
20,2247.11,0.0,2247.11,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15,44,1,55
21,2124.9844,0.0,2124.9844,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15,44,1,55
22,2002.8589,0.0,2002.8589,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15,44,1,55
23,1880.7333,0.0,1880.7333,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15,44,1,55
24,1758.6078,0.0,1758.6078,0,0,17.945455555556336,0.0,0.0,0.0,0.79986668,0.15,44,1,55
25,1685.3325,0.0,1685.3325,0,0,17.948861807655422,0.0,0.0,0.0,0.79986112,0.15,44,1,55
26,1612.0571,0.0,1612.0572,0,0,17.952268059754505,0.0,0.0,0.0,0.79985557,0.15,44,1,55
27,1538.7818,0.0,1538.7818,0,0,17.955674311853592,0.0,0.0,0.0,0.79985001,0.15,44,1,55
28,1465.5065,0.0,1465.5065,0,0,17.959080563952675,0.0,0.0,0.0,0.79984446,0.15,44,1,55
29,1392.2312,0.0,1392.2312,0,0,17.96248681605176,0.0,0.0,0.0,0.7998389,0.15,44,1,55
30,1318.9558,0.0,1318.9559,0,0,17.965893068150848,0.0,0.0,0.0,0.79983335,0.15,44,1,55
31,1245.6805,0.0,1245.6805,0,0,17.96929932024993,0.0,0.0,0.0,0.7998278,0.15,44,1,55
32,1172.4052,0.0,1172.4052,0,0,17.972705572349017,0.0,0.0,0.0,0.79982224,0.15,44,1,55
33,1099.1299,0.0,1099.1299,0,0,17.9761118244481,0.0,0.0,0.0,0.79981669,0.15,44,1,55
34,1025.8546,0.0,1025.8546,0,0,17.979518076547187,2.0007386e-19,0.0,0.0,0.79981113,0.15,44,1,55
35,952.57923,0.0,952.57923,0,0,17.98292432864627,0.0,0.0,0.0,0.79980558,0.15,44,1,55
36,879.3039,0.0,879.3039,0,0,17.986330580745356,0.0,0.0,0.0,0.79980002,0.15,44,1,55
37,806.02857,0.0,806.02858,0,0,17.969452082971625,0.0,0.0,0.0,0.79979447,0.15,44,1,55
38,732.75325,0.0,732.75325,0,0,17.952573585197893,0.0,0.0,0.0,0.79978892,0.15,44,1,55
39,659.47792,0.0,659.47793,0,0,17.93569508742416,0.0,0.0,0.0,0.79978336,0.15,44,1,55
40,586.2026,0.0,586.2026,0,0,17.91881658965043,0.0,0.0,0.0,0.79977781,0.15,44,1,55
41,512.92728,0.0,512.92728,0,0,17.901938091876698,0.0,0.0,0.0,0.79977225,0.15,44,1,55
42,439.65195,0.0,439.65195,0,0,17.88505959410297,1.6013013e-19,0.0,0.0,0.7997667,0.15,44,1,55
43,366.37663,0.0,366.37662,0,0,17.868181096329238,0.0,0.0,0.0,0.79976115,0.15,44,1,55
44,293.1013,0.0,293.1013,0,0,17.851302598555506,0.0,0.0,0.0,0.79975559,0.15,44,1,55
45,219.82597,0.0,219.82598,0,0,17.834424100781774,0.0,0.0,0.0,0.79975004,0.15,44,1,55
46,146.55065,0.0,146.55065,0,0,17.817545603008043,0.0,0.0,0.0,0.79974448,0.15,44,1,55
47,73.275325,0.0,73.275325,0,0,17.80066710523431,0.0,0.0,0.0,0.79973893,0.15,44,1,55
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79973338,0.15,44,1,55
49,415.22684,0.0,415.22684,0,0,17.748001132907774,0.0,0.0,0.0,0.79972782,0.15,44,1,55
50,830.45368,0.0,830.45368,0,0,17.712213658354973,0.0,0.0,0.0,0.79972227,0.15,44,1,55
51,1245.6805,0.0,1245.6805,0,0,17.67642618380217,0.0,0.0,0.0,0.79971672,0.15,44,1,55
52,1660.9074,0.0,1660.9074,0,0,17.640638709249366,0.0,0.0,0.0,0.79971116,0.15,44,1,55
53,2076.1342,0.0,2076.1342,0,0,17.60485123469656,0.0,0.0,0.0,0.79970561,0.15,44,1,55
54,2491.361,0.0,2491.3611,0,0,17.56906376014376,0.0,0.0,0.0,0.79970006,0.15,44,1,55
55,2906.5879,0.0,2906.5879,0,0,17.533276285590958,0.0,0.0,0.0,0.7996945,0.15,44,1,55
56,3321.8147,0.0,3321.8147,0,0,17.497488811038153,0.0,0.0,0.0,0.79968895,0.15,44,1,55
57,3737.0416,0.0,3737.0416,0,0,17.461701336485348,0.0,0.0,0.0,0.79968339,0.15,44,1,55
58,4152.2684,0.0,4152.2684,0,0,17.425913861932546,0.0,0.0,0.0,0.79967784,0.15,44,1,55
59,4567.4953,0.0,4567.4953,0,0,17.390126387379745,0.0,0.0,0.0,0.79967229,0.15,44,1,55
60,4982.7221,0.0,4982.7221,0,0,17.35433891282694,0.0,0.0,0.0,0.79966673,0.15,44,1,55
