,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,0.0,0.0,595.7208,0,0,17.166350913607847,0.0,0.0,595.7208,0.8,0.15,75,6,19
1,0.0,0.0,591.58385,0,0,17.20786294343281,0.0,0.0,591.58385,0.79792597,0.15,75,6,19
2,0.0,0.0,587.4469,0,0,17.249374973257776,0.0,0.0,587.4469,0.79586632,0.15,75,6,19
3,0.0,0.0,583.30995,0,0,17.290887003082744,0.0,0.0,583.30995,0.79382104,0.15,75,6,19
4,0.0,0.0,579.173,0,0,17.33239903290771,0.0,0.0,579.173,0.79179015,0.15,75,6,19
5,0.0,0.0,575.03605,0,0,17.373911062732674,0.0,0.0,575.03605,0.78977363,0.15,75,6,19
6,0.0,0.0,570.8991,0,0,17.41542309255764,0.0,0.0,570.8991,0.7877715,0.15,75,6,19
7,0.0,0.0,566.76215,0,0,17.456935122382603,0.0,0.0,566.76215,0.78578374,0.15,75,6,19
8,0.0,0.0,562.6252,0,0,17.498447152207568,0.0,0.0,562.6252,0.78381036,0.15,75,6,19
9,0.0,0.0,558.48825,0,0,17.539959182032533,0.0,0.0,558.48825,0.78185135,0.15,75,6,19
10,0.0,0.0,554.3513,0,0,17.5814712118575,0.0,0.0,554.3513,0.77990673,0.15,75,6,19
11,0.0,0.0,550.21435,0,0,17.622983241682466,0.0,0.0,550.21435,0.77797648,0.15,75,6,19
12,0.0,0.0,546.0774,0,0,17.66449527150743,0.0,0.0,546.0774,0.77606061,0.15,75,6,19
13,0.0,0.0,525.39265,0,0,17.687908628511504,0.0,0.0,525.39265,0.77415912,0.15,75,6,19
14,0.0,0.0,504.7079,0,0,17.711321985515582,0.0,0.0,504.7079,0.77232947,0.15,75,6,19
15,0.0,0.0,484.02315,0,0,17.734735342519656,0.0,0.0,484.02315,0.77057164,0.15,75,6,19
16,0.0,0.0,463.3384,0,0,17.758148699523733,0.0,0.0,463.3384,0.76888566,0.15,75,6,19
17,0.0,0.0,442.65365,0,0,17.781562056527807,0.0,0.0,442.65365,0.7672715,0.15,75,6,19
18,0.0,0.0,421.9689,0,0,17.804975413531885,1.5273888e-19,0.0,421.9689,0.76572918,0.15,75,6,19
19,0.0,0.0,401.28415,0,0,17.82838877053596,0.0,0.0,401.28415,0.7642587,0.15,75,6,19
20,0.0,0.0,380.5994,0,0,17.851802127540033,0.0,0.0,380.5994,0.76286004,0.15,75,6,19
21,0.0,0.0,359.91465,0,0,17.87521548454411,0.0,0.0,359.91465,0.76153322,0.15,75,6,19
22,0.0,0.0,339.2299,0,0,17.898628841548184,0.0,0.0,339.2299,0.76027823,0.15,75,6,19
23,0.0,0.0,318.54515,0,0,17.922042198552262,0.0,0.0,318.54515,0.75909506,0.15,75,6,19
