Hora,P_carga [kW],FC red
2025-01-01 00:00:00,314429.62555556546,2.4186894273505035
2025-01-01 00:05:00,311628.31789881934,2.3971409069139953
2025-01-01 00:10:00,308827.0102420732,2.375592386477486
2025-01-01 00:15:00,306025.7025853271,2.3540438660409775
2025-01-01 00:20:00,303224.39492858096,2.3324953456044693
2025-01-01 00:25:00,300423.08727183484,2.3109468251679606
2025-01-01 00:30:00,297621.7796150887,2.289398304731452
2025-01-01 00:35:00,294820.47195834265,2.2678497842949437
2025-01-01 00:40:00,292019.16430159647,2.2463012638584345
2025-01-01 00:45:00,289217.85664485034,2.224752743421926
2025-01-01 00:50:00,286416.5489881042,2.203204222985417
2025-01-01 00:55:00,283615.2413313581,2.1816557025489085
2025-01-01 01:00:00,280813.933674612,2.1601071821124003
2025-01-01 01:05:00,280243.86223182094,2.1557220171678537
2025-01-01 01:10:00,279673.79078903,2.151336852223308
2025-01-01 01:15:00,279103.71934623894,2.146951687278761
2025-01-01 01:20:00,278533.6479034479,2.142566522334215
2025-01-01 01:25:00,277963.5764606569,2.1381813573896684
2025-01-01 01:30:00,277393.50501786586,2.133796192445122
2025-01-01 01:35:00,276823.4335750748,2.1294110275005758
2025-01-01 01:40:00,276253.36213228386,2.1250258625560297
2025-01-01 01:45:00,275683.29068949283,2.1206406976114835
2025-01-01 01:50:00,275113.2192467018,2.116255532666937
2025-01-01 01:55:00,274543.1478039108,2.111870367722391
2025-01-01 02:00:00,273973.0763611198,2.107485202777845
2025-01-01 02:05:00,273445.70291832875,2.103428483987144
2025-01-01 02:10:00,272918.3294755377,2.099371765196444
2025-01-01 02:15:00,272390.9560327467,2.095315046405744
2025-01-01 02:20:00,271863.58258995565,2.0912583276150434
2025-01-01 02:25:00,271336.20914716466,2.0872016088243437
2025-01-01 02:30:00,270808.83570437366,2.0831448900336436
2025-01-01 02:35:00,270281.4622615826,2.0790881712429434
2025-01-01 02:40:00,269754.0888187916,2.0750314524522433
2025-01-01 02:45:00,269226.71537600056,2.0709747336615427
2025-01-01 02:50:00,268699.3419332095,2.066918014870842
2025-01-01 02:55:00,268171.9684904185,2.0628612960801425
2025-01-01 03:00:00,267644.5950476275,2.0588045772894423
2025-01-01 03:05:00,269897.1802615826,2.076132155858328
2025-01-01 03:10:00,272149.7654755377,2.093459734427213
2025-01-01 03:15:00,274402.3506894928,2.110787312996099
2025-01-01 03:20:00,276654.9359034479,2.128114891564984
2025-01-01 03:25:00,278907.52111740306,2.1454424701338697
2025-01-01 03:30:00,281160.10633135814,2.162770048702755
2025-01-01 03:35:00,283412.6915453132,2.1800976272716404
2025-01-01 03:40:00,285665.2767592683,2.1974252058405255
2025-01-01 03:45:00,287917.86197322345,2.2147527844094115
2025-01-01 03:50:00,290170.44718717854,2.2320803629782966
2025-01-01 03:55:00,292423.0324011337,2.249407941547182
2025-01-01 04:00:00,294675.6176150887,2.266735520116067
2025-01-01 04:05:00,301525.12081416306,2.319424006262793
2025-01-01 04:10:00,308374.62401323725,2.3721124924095176
2025-01-01 04:15:00,315224.1272123116,2.424800978556243
2025-01-01 04:20:00,322073.63041138585,2.477489464702968
2025-01-01 04:25:00,328923.1336104601,2.5301779508496933
2025-01-01 04:30:00,335772.63680953445,2.5828664369964187
2025-01-01 04:35:00,342622.1400086087,2.6355549231431437
2025-01-01 04:40:00,349471.643207683,2.6882434092898695
2025-01-01 04:45:00,356321.14640675724,2.7409318954365944
2025-01-01 04:50:00,363170.64960583154,2.79362038158332
2025-01-01 04:55:00,370020.1528049058,2.8463088677300448
2025-01-01 05:00:00,376869.6560039801,2.89899735387677
2025-01-01 05:05:00,378573.5187751442,2.912103990578032
2025-01-01 05:10:00,380277.3815463083,2.9252106272792946
2025-01-01 05:15:00,381981.2443174724,2.9383172639805566
2025-01-01 05:20:00,383685.1070886364,2.951423900681818
2025-01-01 05:25:00,385388.9698598005,2.9645305373830806
2025-01-01 05:30:00,387092.8326309645,2.9776371740843426
2025-01-01 05:35:00,388796.6954021286,2.9907438107856046
2025-01-01 05:40:00,390500.5581732927,3.003850447486867
2025-01-01 05:45:00,392204.4209444568,3.01695708418813
2025-01-01 05:50:00,393908.28371562087,3.030063720889392
2025-01-01 05:55:00,395612.1464867849,3.043170357590653
2025-01-01 06:00:00,397316.009257949,3.056276994291916
2025-01-01 06:05:00,398041.875257949,3.0618605789073
2025-01-01 06:10:00,398767.741257949,3.067444163522685
2025-01-01 06:15:00,399493.607257949,3.0730277481380694
2025-01-01 06:20:00,400219.473257949,3.0786113327534537
2025-01-01 06:25:00,400945.339257949,3.0841949173688388
2025-01-01 06:30:00,401671.205257949,3.0897785019842234
2025-01-01 06:35:00,402397.071257949,3.0953620865996077
2025-01-01 06:40:00,403122.937257949,3.1009456712149923
2025-01-01 06:45:00,403848.803257949,3.1065292558303774
2025-01-01 06:50:00,404574.669257949,3.1121128404457616
2025-01-01 06:55:00,405300.535257949,3.1176964250611467
2025-01-01 07:00:00,406026.401257949,3.123280009676531
2025-01-01 07:05:00,408855.4094719041,3.1450416113223394
2025-01-01 07:10:00,411684.4176858592,3.166803212968148
2025-01-01 07:15:00,414513.4258998143,3.1885648146139562
2025-01-01 07:20:00,417342.43411376944,3.210326416259765
2025-01-01 07:25:00,420171.4423277245,3.232088017905573
2025-01-01 07:30:00,423000.4505416796,3.2538496195513815
2025-01-01 07:35:00,425829.4587556347,3.2756112211971904
2025-01-01 07:40:00,428658.4669695898,3.297372822842999
2025-01-01 07:45:00,431487.475183545,3.319134424488808
2025-01-01 07:50:00,434316.48339750007,3.3408960261346166
2025-01-01 07:55:00,437145.4916114552,3.3626576277804245
2025-01-01 08:00:00,439974.4998254102,3.3844192294262325
2025-01-01 08:05:00,442169.3895965743,3.4013029968967254
2025-01-01 08:10:00,444364.2793677384,3.418186764367219
2025-01-01 08:15:00,446559.1691389025,3.4350705318377117
2025-01-01 08:20:00,448754.05891006655,3.4519542993082046
2025-01-01 08:25:00,450948.9486812307,3.468838066778698
2025-01-01 08:30:00,453143.8384523947,3.48572183424919
2025-01-01 08:35:00,455338.7282235588,3.5026056017196834
2025-01-01 08:40:00,457533.6179947229,3.5194893691901767
2025-01-01 08:45:00,459728.50776588696,3.536373136660669
2025-01-01 08:50:00,461923.3975370511,3.5532569041311626
2025-01-01 08:55:00,464118.2873082152,3.5701406716016555
2025-01-01 09:00:00,466313.1770793792,3.587024439072148
2025-01-01 09:05:00,467431.9709649613,3.5956305458843176
2025-01-01 09:10:00,468550.7648505433,3.6042366526964873
2025-01-01 09:15:00,469669.55873612536,3.612842759508657
2025-01-01 09:20:00,470788.35262170737,3.621448866320826
2025-01-01 09:25:00,471907.1465072894,3.630054973132996
2025-01-01 09:30:00,473025.94039287145,3.6386610799451655
2025-01-01 09:35:00,474144.7342784535,3.6472671867573347
2025-01-01 09:40:00,475263.5281640355,3.655873293569504
2025-01-01 09:45:00,476382.32204961753,3.6644794003816736
2025-01-01 09:50:00,477501.1159351996,3.6730855071938433
2025-01-01 09:55:00,478619.9098207816,3.6816916140060125
2025-01-01 10:00:00,479738.7037063636,3.690297720818182
2025-01-01 10:05:00,480814.7995919457,3.698575381476506
2025-01-01 10:10:00,481890.8954775277,3.7068530421348287
2025-01-01 10:15:00,482966.9913631098,3.715130702793153
2025-01-01 10:20:00,484043.0872486918,3.723408363451476
2025-01-01 10:25:00,485119.18313427386,3.7316860241097993
2025-01-01 10:30:00,486195.2790198559,3.7399636847681226
2025-01-01 10:35:00,487271.374905438,3.7482413454264463
2025-01-01 10:40:00,488347.47079102,3.7565190060847695
2025-01-01 10:45:00,489423.56667660206,3.7647966667430928
2025-01-01 10:50:00,490499.662562184,3.7730743274014156
2025-01-01 10:55:00,491575.7584477661,3.7813519880597393
2025-01-01 11:00:00,492651.8543333481,3.789629648718063
2025-01-01 11:05:00,490414.266562184,3.7724174350937236
2025-01-01 11:10:00,488176.67879102,3.7552052214693847
2025-01-01 11:15:00,485939.0910198559,3.737993007845046
2025-01-01 11:20:00,483701.5032486919,3.7207807942207074
2025-01-01 11:25:00,481463.9154775278,3.7035685805963676
2025-01-01 11:30:00,479226.3277063637,3.6863563669720287
2025-01-01 11:35:00,476988.7399351996,3.6691441533476894
2025-01-01 11:40:00,474751.15216403553,3.6519319397233505
2025-01-01 11:45:00,472513.56439287146,3.6347197260990116
2025-01-01 11:50:00,470275.9766217073,3.6175075124746723
2025-01-01 11:55:00,468038.3888505432,3.6002952988503325
2025-01-01 12:00:00,465800.8010793792,3.583083085225994
2025-01-01 12:05:00,465081.28663658816,3.577548358742986
2025-01-01 12:10:00,464361.7721937971,3.5720136322599783
2025-01-01 12:15:00,463642.2577510062,3.5664789057769712
2025-01-01 12:20:00,462922.7433082152,3.560944179293964
