Hora,P_carga [kW],FC red
2025-01-01 00:00:00,897578.0280160374,6.904446369354134
2025-01-01 00:05:00,889582.2813301799,6.842940625616769
2025-01-01 00:10:00,881586.5347443224,6.781434882648634
2025-01-01 00:15:00,873590.7880584649,6.719929138911269
2025-01-01 00:20:00,865595.0414726074,6.658423395943134
2025-01-01 00:25:00,857599.29478675,6.59691765220577
2025-01-01 00:30:00,849603.5482008924,6.5354119092376335
2025-01-01 00:35:00,841607.801515035,6.47390616550027
2025-01-01 00:40:00,833612.0549291775,6.4124004225321345
2025-01-01 00:45:00,825616.3082433201,6.35089467879477
2025-01-01 00:50:00,817620.5616574625,6.289388935826635
2025-01-01 00:55:00,809624.815071605,6.227883192858501
2025-01-01 01:00:00,801629.0683857476,6.166377449121136
2025-01-01 01:05:00,799986.143171438,6.153739562857216
2025-01-01 01:10:00,798343.2180571285,6.141101677362527
2025-01-01 01:15:00,796700.2928428188,6.128463791098607
2025-01-01 01:20:00,795057.3677285092,6.115825905603917
2025-01-01 01:25:00,793414.4425141996,6.103188019339998
2025-01-01 01:30:00,791771.5173998901,6.0905501338453085
2025-01-01 01:35:00,790128.5921855804,6.077912247581389
2025-01-01 01:40:00,788485.667071271,6.0652743620867
2025-01-01 01:45:00,786842.7418569613,6.05263647582278
2025-01-01 01:50:00,785199.8167426517,6.03999859032809
2025-01-01 01:55:00,783556.8915283423,6.027360704064171
2025-01-01 02:00:00,781913.9664140326,6.014722818569481
2025-01-01 02:05:00,780399.441499723,6.003072626920947
2025-01-01 02:10:00,778884.9166854135,5.991422436041642
2025-01-01 02:15:00,777370.3917711038,5.979772244393107
2025-01-01 02:20:00,775855.8669567942,5.9681220535138015
2025-01-01 02:25:00,774341.3420424848,5.956471861865268
2025-01-01 02:30:00,772826.8172281751,5.944821670985963
2025-01-01 02:35:00,771312.2923138655,5.933171479337426
2025-01-01 02:40:00,769797.767499556,5.9215212884581225
2025-01-01 02:45:00,768283.2425852465,5.909871096809589
2025-01-01 02:50:00,766768.7177709368,5.898220905930283
2025-01-01 02:55:00,765254.1928566273,5.886570714281749
2025-01-01 03:00:00,763739.6680423176,5.8749205234024435
2025-01-01 03:05:00,770156.6896138656,5.924282227798966
2025-01-01 03:10:00,776573.7112854135,5.973643932964719
2025-01-01 03:15:00,782990.7328569613,6.0230056373612415
2025-01-01 03:20:00,789407.7545285092,6.072367342526994
2025-01-01 03:25:00,795824.7761000572,6.121729046923517
2025-01-01 03:30:00,802241.7977716051,6.17109075208927
2025-01-01 03:35:00,808658.819393153,6.220452456870407
2025-01-01 03:40:00,815075.8410147008,6.269814161651545
2025-01-01 03:45:00,821492.8626362488,6.319175866432684
2025-01-01 03:50:00,827909.8842577968,6.368537571213822
2025-01-01 03:55:00,834326.9058793447,6.41789927599496
2025-01-01 04:00:00,840743.9275008924,6.4672609807760955
2025-01-01 04:05:00,860342.2718012267,6.618017475394052
