Hora,P_carga [kW],FC red
2025-01-01 00:00:00,235714.45308727675,1.81318810067136
2025-01-01 00:05:00,233613.40850256896,1.7970262192505304
2025-01-01 00:10:00,231512.3638178611,1.7808643370604702
2025-01-01 00:15:00,229411.31923315328,1.7647024556396407
2025-01-01 00:20:00,227310.27464844543,1.7485405742188111
2025-01-01 00:25:00,225209.23006373763,1.7323786927979818
2025-01-01 00:30:00,223108.18537902975,1.7162168106079212
2025-01-01 00:35:00,221007.14079432195,1.7000549291870921
2025-01-01 00:40:00,218906.09620961413,1.6838930477662628
2025-01-01 00:45:00,216805.0516249063,1.6677311663454333
2025-01-01 00:50:00,214704.00694019845,1.6515692841553726
2025-01-01 00:55:00,212602.96235549063,1.6354074027345433
2025-01-01 01:00:00,210501.9177707828,1.619245521313714
2025-01-01 01:05:00,210091.7111566648,1.6160900858204987
2025-01-01 01:10:00,209681.50444254687,1.6129346495580528
2025-01-01 01:15:00,209271.29782842888,1.6097792140648377
2025-01-01 01:20:00,208861.0912143109,1.6066237785716224
2025-01-01 01:25:00,208450.88460019292,1.6034683430784074
2025-01-01 01:30:00,208040.67788607496,1.6003129068159614
2025-01-01 01:35:00,207630.47127195695,1.5971574713227459
2025-01-01 01:40:00,207220.26465783903,1.594002035829531
2025-01-01 01:45:00,206810.05804372104,1.590846600336316
2025-01-01 01:50:00,206399.8513296031,1.5876911640738702
2025-01-01 01:55:00,205989.6447354851,1.584535728734501
2025-01-01 02:00:00,205579.43810136715,1.5813802930874397
2025-01-01 02:05:00,205194.0725072492,1.5784159423634556
2025-01-01 02:10:00,204808.7069231312,1.575451591716394
2025-01-01 02:15:00,204423.34132901323,1.5724872409924096
2025-01-01 02:20:00,204037.97574489523,1.569522890345348
2025-01-01 02:25:00,203652.6101507773,1.5665585396213642
2025-01-01 02:30:00,203267.2445666593,1.5635941889743024
2025-01-01 02:35:00,202881.8789725413,1.5606298382503176
2025-01-01 02:40:00,202496.5133884234,1.557665487603257
2025-01-01 02:45:00,202111.14779430535,1.554701136879272
2025-01-01 02:50:00,201725.78221018743,1.5517367862322113
2025-01-01 02:55:00,201340.41661606944,1.5487724355082266
2025-01-01 03:00:00,200955.05103195147,1.5458080848611653
2025-01-01 03:05:00,202658.30952254133,1.558910073250318
2025-01-01 03:10:00,204361.5680231312,1.572012061716394
2025-01-01 03:15:00,206064.82651372103,1.5851140501055465
2025-01-01 03:20:00,207768.0850143109,1.5982160385716224
2025-01-01 03:25:00,209471.3435049008,1.6113180269607756
2025-01-01 03:30:00,211174.60200549063,1.624420015426851
2025-01-01 03:35:00,212877.86049608048,1.6375220038160039
2025-01-01 03:40:00,214581.11899667032,1.6506239922820796
2025-01-01 03:45:00,216284.37748726024,1.6637259806712326
2025-01-01 03:50:00,217987.63598785008,1.6768279691373082
2025-01-01 03:55:00,219690.89448343997,1.689929957564923
2025-01-01 04:00:00,221394.15297902975,1.7030319459925365
2025-01-01 04:05:00,226478.7581066814,1.7421442931283186
2025-01-01 04:10:00,231563.36322433295,1.7812566401871768
2025-01-01 04:15:00,236647.9683519846,1.8203689873229585
2025-01-01 04:20:00,241732.57346963615,1.8594813343818166
2025-01-01 04:25:00,246817.17856728777,1.898593681286829
2025-01-01 04:30:00,251901.7837649394,1.9377060289610726
2025-01-01 04:35:00,256986.38886259095,1.9768183758660844
2025-01-01 04:40:00,262070.9939602426,2.015930722771097
2025-01-01 04:45:00,267155.59905789414,2.055043069676109
2025-01-01 04:50:00,272240.2041555458,2.0941554165811214
2025-01-01 04:55:00,277324.80935319734,2.1332677642553644
2025-01-01 05:00:00,282409.414450849,2.172380111160377
2025-01-01 05:05:00,283714.8868073209,2.1824222062101604
2025-01-01 05:10:00,285020.35926379275,2.192464302029175
2025-01-01 05:15:00,286325.8316202646,2.2025063970789587
2025-01-01 05:20:00,287631.3039767365,2.2125484921287426
2025-01-01 05:25:00,288936.7763332084,2.2225905871785265
2025-01-01 05:30:00,290242.24868968024,2.2326326822283096
2025-01-01 05:35:00,291547.7211461522,2.2426747780473244
2025-01-01 05:40:00,292853.19350262405,2.252716873097108
