Hora,P_carga [kW],FC red
2025-01-01 00:00:00,346008.122111122,2.661600939316323
2025-01-01 00:05:00,342925.7424887013,2.637890326836164
2025-01-01 00:10:00,339843.36286628054,2.6141797143560046
2025-01-01 00:15:00,336760.98324385984,2.5904691018758452
2025-01-01 00:20:00,333678.6036214391,2.5667584893956854
2025-01-01 00:25:00,330596.2239990183,2.5430478769155256
2025-01-01 00:30:00,327513.84427659755,2.519337263666135
2025-01-01 00:35:00,324431.46465417685,2.495626651185976
2025-01-01 00:40:00,321349.08503175614,2.4719160387058166
2025-01-01 00:45:00,318266.7054093354,2.448205426225657
2025-01-01 00:50:00,315184.3257869147,2.424494813745498
2025-01-01 00:55:00,312101.9461644939,2.400784201265338
2025-01-01 01:00:00,309019.5665420732,2.3770735887851786
2025-01-01 01:05:00,308387.78195500304,2.372213707346177
2025-01-01 01:10:00,307755.997267933,2.367353825137946
2025-01-01 01:15:00,307124.2126808628,2.362493943698945
2025-01-01 01:20:00,306492.42799379275,2.3576340614907134
2025-01-01 01:25:00,305860.6434067226,2.3527741800517123
2025-01-01 01:30:00,305228.85871965246,2.347914297843481
2025-01-01 01:35:00,304597.07413258235,2.3430544164044798
2025-01-01 01:40:00,303965.28954551223,2.3381945349654787
2025-01-01 01:45:00,303333.5048584421,2.333334652757247
2025-01-01 01:50:00,302701.72027137195,2.3284747713182457
2025-01-01 01:55:00,302069.9355843019,2.3236148891100146
2025-01-01 02:00:00,301438.1509972317,2.318755007671013
2025-01-01 02:05:00,300855.2166101616,2.314270897001243
2025-01-01 02:10:00,300272.28222309146,2.3097867863314727
2025-01-01 02:15:00,299689.34773602133,2.305302674892472
2025-01-01 02:20:00,299106.41334895126,2.3008185642227024
2025-01-01 02:25:00,298523.47896188113,2.296334453552932
2025-01-01 02:30:00,297940.544474811,2.291850342113931
2025-01-01 02:35:00,297357.6100877409,2.2873662314441607
2025-01-01 02:40:00,296774.67570067075,2.282882120774391
2025-01-01 02:45:00,296191.7413136006,2.2783980101046204
2025-01-01 02:50:00,295608.8069265305,2.27391389943485
2025-01-01 02:55:00,295025.8724694604,2.269429788226619
2025-01-01 03:00:00,294442.93805239024,2.2649456773260788
2025-01-01 03:05:00,296917.95816774084,2.2839842935980066
2025-01-01 03:10:00,299392.9782730915,2.3030229097930115
2025-01-01 03:15:00,301867.9983784421,2.322061525988016
2025-01-01 03:20:00,304343.01849379274,2.3411001422599442
2025-01-01 03:25:00,306818.03860914335,2.360138758531872
2025-01-01 03:30:00,309293.05871449393,2.3791773747268765
