0
1.1300e-24
1.2917e-24
8.8803e-25
7.2652e-25
6.8651e-25
1.0096e-24
2.3979e-2
2.6649e-1
3.2712e-1
4.5987e-1
3.3004e-1
4.6023e-1
4.7551e-1
3.2514e-1
3.9275e-1
3.7378e-1
2.0644e-1
1.2453e-1
7.8382e-4
1.2509e-24
1.4528e-24
1.1705e-24
5.6506e-25
1.3724e-24
