Año,EV,PHEV,tL2,tL3,area,cpl1,cpl2,cpl3,S_refor,jobs,emisiones,incentivos
15,375,310,8.2,23.7,18197.8,35.0,18.0,2.0,0.09,129.0,3682619954.58,0.0
