Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
0.0,0.0,55.95,0,0,17.166350913607847,0.0,0.0,55.95,0.8,0.15
0.0,0.0,55.561458,0,0,17.20786294343281,0.0,0.0,55.561458,0.79980017,0.15
0.0,0.0,55.172917,0,0,17.249374973257776,0.0,0.0,55.172917,0.7996017,0.15
0.0,0.0,54.784375,0,0,17.290887003082744,0.0,0.0,54.784375,0.79940457,0.15
0.0,0.0,54.395833,0,0,17.33239903290771,0.0,0.0,54.395833,0.7992088,0.15
0.0,0.0,54.007292,0,0,17.373911062732674,0.0,0.0,54.007292,0.79901437,0.15
0.0,0.0,53.61875,0,0,17.41542309255764,0.0,0.0,53.61875,0.7988213,0.15
0.0,0.0,53.230208,0,0,17.456935122382603,0.0,0.0,53.230208,0.79862958,0.15
0.0,0.0,52.841667,0,0,17.498447152207568,0.0,0.0,52.841667,0.7984392,0.15
0.0,0.0,52.453125,0,0,17.539959182032533,0.0,0.0,52.453125,0.79825018,0.15
0.0,0.0,52.064583,0,0,17.5814712118575,0.0,0.0,52.064583,0.79806251,0.15
0.0,0.0,51.676042,0,0,17.622983241682466,0.0,0.0,51.676042,0.79787619,0.15
0.0,0.0,51.2875,0,0,17.66449527150743,0.0,0.0,51.2875,0.79769121,0.15
0.0,0.0,49.344792,0,0,17.687908628511504,0.0,0.0,49.344792,0.79750759,0.15
0.0,0.0,47.402083,0,0,17.711321985515582,0.0,0.0,47.402083,0.79733072,0.15
0.0,0.0,45.459375,0,0,17.734735342519656,0.0,0.0,45.459375,0.79716059,0.15
0.0,0.0,43.516667,0,0,17.758148699523733,0.0,0.0,43.516667,0.79699721,0.15
0.0,0.0,41.573958,0,0,17.781562056527807,0.0,0.0,41.573958,0.79684058,0.15
0.0,0.0,39.63125,0,0,17.804975413531885,0.0,0.0,39.63125,0.79669069,0.15
0.0,0.0,37.688542,0,0,17.82838877053596,0.0,0.0,37.688542,0.79654755,0.15
0.0,0.0,35.745833,0,0,17.851802127540033,0.0,0.0,35.745833,0.79641115,0.15
0.0,0.0,33.803125,0,0,17.87521548454411,0.0,0.0,33.803125,0.7962815,0.15
0.0,0.0,31.860417,0,0,17.898628841548184,0.0,0.0,31.860417,0.7961586,0.15
0.0,0.0,29.917708,0,0,17.922042198552262,0.0,0.0,29.917708,0.79604245,0.15
0.0,0.0,27.975,0,0,17.945455555556336,0.0,0.0,27.975,0.79593304,0.15
0.0,0.0,26.809375,0,0,17.948861807655422,0.0,0.0,26.809375,0.79583038,0.15
0.0,0.0,25.64375,0,0,17.952268059754505,0.0,0.0,25.64375,0.79573176,0.15
0.0,0.0,24.478125,0,0,17.955674311853592,0.0,0.0,24.478125,0.79563719,0.15
0.0,0.0,23.3125,0,0,17.959080563952675,0.0,0.0,23.3125,0.79554668,0.15
0.0,0.0,22.146875,0,0,17.96248681605176,0.0,0.0,22.146875,0.7954602,0.15
0.0,0.0,20.98125,0,0,17.965893068150848,0.0,0.0,20.98125,0.79537778,0.15
0.0,0.0,19.815625,0,0,17.96929932024993,0.0,0.0,19.815625,0.79529941,0.15
0.0,0.0,18.65,0,0,17.972705572349017,0.0,0.0,18.65,0.79522508,0.15
0.0,0.0,17.484375,0,0,17.9761118244481,0.0,0.0,17.484375,0.7951548,0.15
0.0,0.0,16.31875,0,0,17.979518076547187,0.0,0.0,16.31875,0.79508857,0.15
0.0,0.0,15.153125,0,0,17.98292432864627,0.0,0.0,15.153125,0.79502638,0.15
0.0,0.0,13.9875,0,0,17.986330580745356,0.0,0.0,13.9875,0.79496825,0.15
0.0,0.0,12.821875,0,0,17.969452082971625,0.0,0.0,12.821875,0.79491416,0.15
0.0,0.0,11.65625,0,0,17.952573585197893,0.0,0.0,11.65625,0.79486412,0.15
0.0,0.0,10.490625,0,0,17.93569508742416,0.0,0.0,10.490625,0.79481813,0.15
0.0,0.0,9.325,0,0,17.91881658965043,0.0,0.0,9.325,0.79477618,0.15
0.0,0.0,8.159375,0,0,17.901938091876698,0.0,0.0,8.159375,0.79473828,0.15
0.0,0.0,6.99375,0,0,17.88505959410297,0.0,0.0,6.99375,0.79470443,0.15
0.0,0.0,5.828125,0,0,17.868181096329238,0.0,0.0,5.828125,0.79467463,0.15
0.0,0.0,4.6625,0,0,17.851302598555506,0.0,0.0,4.6625,0.79464888,0.15
0.0,0.0,3.496875,0,0,17.834424100781774,0.0,0.0,3.496875,0.79462717,0.15
0.0,0.0,2.33125,0,0,17.817545603008043,0.0,0.0,2.33125,0.79460951,0.15
0.0,0.0,1.165625,0,0,17.80066710523431,0.0,0.0,1.165625,0.7945959,0.15
0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79458633,0.15
0.0,0.0,6.6052083,0,0,17.748001132907774,0.0,0.0,6.6052083,0.79458081,0.15
0.0,0.0,13.210417,0,0,17.712213658354973,0.0,0.0,13.210417,0.79455236,0.15
0.0,0.0,19.815625,0,0,17.67642618380217,0.0,0.0,19.815625,0.79450097,0.15
