Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
9991.446,0.0,9991.446,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15
9922.061,0.0,9922.061,0,0,17.20786294343281,0.0,0.0,0.0,0.79999444,0.15
9852.6759,0.0,9852.6759,0,0,17.249374973257776,0.0,0.0,0.0,0.79998889,0.15
9783.2909,0.0,9783.2909,0,0,17.290887003082744,0.0,0.0,0.0,0.79998333,0.15
9713.9058,0.0,9713.9058,0,0,17.33239903290771,0.0,0.0,0.0,0.79997778,0.15
9644.5208,0.0,9644.5208,0,0,17.373911062732674,0.0,0.0,0.0,0.79997222,0.15
9575.1357,0.0,9575.1358,0,0,17.41542309255764,0.0,0.0,0.0,0.79996667,0.15
9505.7507,0.0,9505.7507,0,0,17.456935122382603,0.0,0.0,0.0,0.79996111,0.15
9436.3657,0.0,9436.3657,0,0,17.498447152207568,0.0,0.0,0.0,0.79995556,0.15
9366.9806,0.0,9366.9806,0,0,17.539959182032533,0.0,0.0,0.0,0.79995,0.15
9297.5956,0.0,9297.5956,0,0,17.5814712118575,0.0,0.0,0.0,0.79994445,0.15
9228.2105,0.0,9228.2105,0,0,17.622983241682466,0.0,0.0,0.0,0.79993889,0.15
9158.8255,0.0,9158.8255,0,0,17.66449527150743,0.0,0.0,0.0,0.79993334,0.15
8811.9003,0.0,8811.9003,0,0,17.687908628511504,0.0,0.0,0.0,0.79992778,0.15
8464.9751,0.0,8464.9751,0,0,17.711321985515582,0.0,0.0,0.0,0.79992223,0.15
8118.0499,0.0,8118.0499,0,0,17.734735342519656,0.0,0.0,0.0,0.79991667,0.15
7771.1247,0.0,7771.1247,0,0,17.758148699523733,0.0,0.0,0.0,0.79991112,0.15
7424.1995,0.0,7424.1995,0,0,17.781562056527807,0.0,0.0,0.0,0.79990556,0.15
7077.2743,0.0,7077.2742,0,0,17.804975413531885,0.0,0.0,0.0,0.79990001,0.15
6730.349,0.0,6730.349,0,0,17.82838877053596,0.0,0.0,0.0,0.79989445,0.15
6383.4238,0.0,6383.4238,0,0,17.851802127540033,0.0,0.0,0.0,0.7998889,0.15
6036.4986,0.0,6036.4986,0,0,17.87521548454411,0.0,0.0,0.0,0.79988334,0.15
5689.5734,0.0,5689.5734,0,0,17.898628841548184,0.0,0.0,0.0,0.79987779,0.15
5342.6482,0.0,5342.6482,0,0,17.922042198552262,0.0,0.0,0.0,0.79987223,0.15
