Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
9991.446,0.0,9991.446,0.0,0.0,0.0,0.0,0.0,0.0
9922.061,0.0,9922.061,3.4246979999999996e-19,0.0,0.0,3.451599420725189e-21,0.0,0.0
9852.6759,0.0,9852.6759,0.0,0.0,0.0,0.0,0.0,0.0
9783.2909,0.0,9783.2909,0.0,0.0,0.0,0.0,0.0,0.0
9713.9058,0.0,9713.9058,0.0,0.0,0.0,0.0,0.0,0.0
9644.5208,0.0,9644.5208,0.0,0.0,0.0,0.0,0.0,0.0
9575.1357,0.0,9575.1358,0.0,0.0,0.0,0.0,0.0,0.0
9505.7507,0.0,9505.7507,0.0,0.0,0.0,0.0,0.0,0.0
9436.3657,0.0,9436.3657,0.0,0.0,0.0,0.0,0.0,0.0
9366.9806,0.0,9366.9806,2.2832890999999997e-19,0.0,0.0,2.4375934973111822e-21,0.0,0.0
9297.5956,0.0,9297.5956,0.0,0.0,0.0,0.0,0.0,0.0
9228.2105,0.0,9228.2105,0.0,0.0,0.0,0.0,0.0,0.0
9158.8255,0.0,9158.8255,0.0,0.0,0.0,0.0,0.0,0.0
8811.9003,0.0,8811.9003,4.5669318e-19,0.0,0.0,5.182686644786483e-21,0.0,0.0
8464.9751,0.0,8464.9751,0.0,0.0,0.0,0.0,0.0,0.0
8118.0499,0.0,8118.0499,4.567285399999999e-19,0.0,0.0,5.6260868758641155e-21,0.0,0.0
7771.1247,0.0,7771.1247,0.0,0.0,0.0,0.0,0.0,0.0
7424.1995,0.0,7424.1995,5.7088121e-19,0.0,0.0,7.689464837252824e-21,0.0,0.0
7077.2743,0.0,7077.2743,1.0275507999999998e-18,0.0,0.0,1.4519018995773555e-20,0.0,0.0
6730.349,0.0,6730.349,0.0,0.0,0.0,0.0,0.0,0.0
6383.4238,0.0,6383.4238,0.0,0.0,0.0,0.0,0.0,0.0
6036.4986,0.0,6036.4986,2.283407e-19,0.0,0.0,3.7826679857094635e-21,0.0,0.0
5689.5734,0.0,5689.5734,0.0,0.0,0.0,0.0,0.0,0.0
5342.6482,0.0,5342.6482,0.0,0.0,0.0,0.0,0.0,0.0
4995.723,0.0,4995.723,0.0,0.0,0.0,0.0,0.0,0.0
4787.5679,0.0,4787.5679,0.0,0.0,0.0,0.0,0.0,0.0
4579.4128,0.0,4579.4128,0.0,0.0,0.0,0.0,0.0,0.0
4371.2576,0.0,4371.2576,0.0,0.0,0.0,0.0,0.0,0.0
4163.1025,0.0,4163.1025,0.0,0.0,0.0,0.0,0.0,0.0
3954.9474,0.0,3954.9474,0.0,0.0,0.0,0.0,0.0,0.0
3746.7922,0.0,3746.7922,0.0,0.0,0.0,0.0,0.0,0.0
3538.6371,0.0,3538.6371,0.0,0.0,0.0,0.0,0.0,0.0
3330.482,0.0,3330.482,0.0,0.0,0.0,0.0,0.0,0.0
3122.3269,0.0,3122.3269,0.0,0.0,0.0,0.0,0.0,0.0
2914.1717,0.0,2914.1717,5.708340599999999e-19,0.0,0.0,1.958820957598346e-20,0.0,0.0
2706.0166,0.0,2706.0166,0.0,0.0,0.0,0.0,0.0,0.0
2497.8615,0.0,2497.8615,0.0,0.0,0.0,0.0,0.0,0.0
2289.7064,0.0,2289.7064,0.0,0.0,0.0,0.0,0.0,0.0
2081.5512,0.0,2081.5513,0.0,0.0,0.0,0.0,0.0,0.0
1873.3961,0.0,1873.3961,0.0,0.0,0.0,0.0,0.0,0.0
1665.241,0.0,1665.241,0.0,0.0,0.0,0.0,0.0,0.0
1457.0859,0.0,1457.0859,0.0,0.0,0.0,0.0,0.0,0.0
1248.9307,0.0,1248.9308,4.568699599999999e-19,0.0,0.0,3.658088955616192e-20,0.0,0.0
1040.7756,0.0,1040.7756,0.0,0.0,0.0,0.0,0.0,0.0
832.6205,0.0,832.6205,0.0,0.0,0.0,0.0,0.0,0.0
624.46538,0.0,624.46538,2.2844676e-19,0.0,0.0,3.6582774212399094e-20,0.0,0.0
416.31025,0.0,416.31025,0.0,0.0,0.0,0.0,0.0,0.0
208.15512,0.0,208.15512,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
1179.5457,0.0,1179.5457,0.0,0.0,0.0,0.0,0.0,0.0
2359.0914,0.0,2359.0914,0.0,0.0,0.0,0.0,0.0,0.0
3538.6371,0.0,3538.6371,0.0,0.0,0.0,0.0,0.0,0.0
4718.1828,0.0,4718.1828,0.0,0.0,0.0,0.0,0.0,0.0
5897.7285,0.0,5897.7285,0.0,0.0,0.0,0.0,0.0,0.0
7077.2743,0.0,7077.2743,1.7134686e-19,0.0,0.0,2.4210854735416994e-21,0.0,0.0
8256.82,0.0,8256.82,0.0,0.0,0.0,0.0,0.0,0.0
9436.3657,0.0,9436.3657,0.0,0.0,0.0,0.0,0.0,0.0
10615.911,0.0,10615.911,0.0,0.0,0.0,0.0,0.0,0.0
11795.457,0.0,11795.457,0.0,0.0,0.0,0.0,0.0,0.0
12975.003,0.0,12975.003,0.0,0.0,0.0,0.0,0.0,0.0
14154.549,0.0,14154.549,0.0,0.0,0.0,0.0,0.0,0.0
13668.853,0.0,13668.853,0.0,0.0,0.0,0.0,0.0,0.0
13183.158,0.0,13183.158,0.0,0.0,0.0,0.0,0.0,0.0
12697.463,0.0,12697.463,1.7133507e-19,0.0,0.0,1.3493645935412452e-21,0.0,0.0
12211.767,0.0,12211.767,0.0,0.0,0.0,0.0,0.0,0.0
11726.072,0.0,11726.072,3.9974648e-19,0.0,0.0,3.409039958137729e-21,0.0,0.0
11240.377,0.0,11240.377,5.1394629e-19,0.0,0.0,4.572322529751448e-21,0.0,0.0
10754.681,0.0,10754.681,0.0,0.0,0.0,0.0,0.0,0.0
