Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
5628.2412,0.0,5628.2412,0.0,0.0,0.0,0.0,0.0,0.0
5589.1562,0.0,5589.1562,0.0,0.0,0.0,0.0,0.0,0.0
5550.0712,0.0,5550.0712,0.0,0.0,0.0,0.0,0.0,0.0
5510.9862,0.0,5510.9862,0.0,0.0,0.0,0.0,0.0,0.0
5471.9012,0.0,5471.9012,0.0,0.0,0.0,0.0,0.0,0.0
5432.8162,0.0,5432.8162,0.0,0.0,0.0,0.0,0.0,0.0
5393.7312,0.0,5393.7312,0.0,0.0,0.0,0.0,0.0,0.0
5354.6461,0.0,5354.6461,0.0,0.0,0.0,0.0,0.0,0.0
5315.5611,0.0,5315.5611,0.0,0.0,0.0,0.0,0.0,0.0
5276.4761,0.0,5276.4761,0.0,0.0,0.0,0.0,0.0,0.0
5237.3911,0.0,5237.3911,0.0,0.0,0.0,0.0,0.0,0.0
5198.3061,0.0,5198.3061,0.0,0.0,0.0,0.0,0.0,0.0
5159.2211,0.0,5159.2211,0.0,0.0,0.0,0.0,0.0,0.0
4963.7961,0.0,4963.7961,0.0,0.0,0.0,0.0,0.0,0.0
4768.371,0.0,4768.371,0.0,0.0,0.0,0.0,0.0,0.0
4572.946,0.0,4572.946,0.0,0.0,0.0,0.0,0.0,0.0
4377.5209,0.0,4377.5209,0.0,0.0,0.0,0.0,0.0,0.0
4182.0959,0.0,4182.0959,0.0,0.0,0.0,0.0,0.0,0.0
3986.6709,0.0,3986.6708,0.0,0.0,0.0,0.0,0.0,0.0
3791.2458,0.0,3791.2458,0.0,0.0,0.0,0.0,0.0,0.0
3595.8208,0.0,3595.8208,0.0,0.0,0.0,0.0,0.0,0.0
3400.3957,0.0,3400.3957,0.0,0.0,0.0,0.0,0.0,0.0
3204.9707,0.0,3204.9707,0.0,0.0,0.0,0.0,0.0,0.0
3009.5456,0.0,3009.5456,0.0,0.0,0.0,0.0,0.0,0.0
2814.1206,0.0,2814.1206,0.0,0.0,0.0,0.0,0.0,0.0
2696.8656,0.0,2696.8656,0.0,0.0,0.0,0.0,0.0,0.0
2579.6105,0.0,2579.6106,0.0,0.0,0.0,0.0,0.0,0.0
2462.3555,0.0,2462.3555,0.0,0.0,0.0,0.0,0.0,0.0
2345.1005,0.0,2345.1005,0.0,0.0,0.0,0.0,0.0,0.0
2227.8455,0.0,2227.8455,0.0,0.0,0.0,0.0,0.0,0.0
2110.5905,0.0,2110.5905,0.0,0.0,0.0,0.0,0.0,0.0
1993.3354,0.0,1993.3354,0.0,0.0,0.0,0.0,0.0,0.0
1876.0804,0.0,1876.0804,0.0,0.0,0.0,0.0,0.0,0.0
1758.8254,0.0,1758.8254,0.0,0.0,0.0,0.0,0.0,0.0
1641.5703,0.0,1641.5703,0.0,0.0,0.0,0.0,0.0,0.0
1524.3153,0.0,1524.3153,0.0,0.0,0.0,0.0,0.0,0.0
1407.0603,0.0,1407.0603,0.0,0.0,0.0,0.0,0.0,0.0
1289.8053,0.0,1289.8053,0.0,0.0,0.0,0.0,0.0,0.0
1172.5503,0.0,1172.5503,0.0,0.0,0.0,0.0,0.0,0.0
1055.2952,0.0,1055.2952,0.0,0.0,0.0,0.0,0.0,0.0
938.0402,0.0,938.0402,0.0,0.0,0.0,0.0,0.0,0.0
820.78517,0.0,820.78517,0.0,0.0,0.0,0.0,0.0,0.0
703.53015,0.0,703.53015,0.0,0.0,0.0,0.0,0.0,0.0
586.27513,0.0,586.27513,0.0,0.0,0.0,0.0,0.0,0.0
469.0201,0.0,469.0201,0.0,0.0,0.0,0.0,0.0,0.0
351.76507,0.0,351.76508,0.0,0.0,0.0,0.0,0.0,0.0
234.51005,0.0,234.51005,0.0,0.0,0.0,0.0,0.0,0.0
117.25503,0.0,117.25503,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
664.44514,0.0,664.44514,0.0,0.0,0.0,0.0,0.0,0.0
1328.8903,0.0,1328.8903,0.0,0.0,0.0,0.0,0.0,0.0
1993.3354,0.0,1993.3354,0.0,0.0,0.0,0.0,0.0,0.0
2657.7806,0.0,2657.7806,0.0,0.0,0.0,0.0,0.0,0.0
3322.2257,0.0,3322.2257,0.0,0.0,0.0,0.0,0.0,0.0
3986.6709,0.0,3986.6708,0.0,0.0,0.0,0.0,0.0,0.0
4651.116,0.0,4651.116,0.0,0.0,0.0,0.0,0.0,0.0
5315.5611,0.0,5315.5611,0.0,0.0,0.0,0.0,0.0,0.0
5980.0063,0.0,5980.0063,0.0,0.0,0.0,0.0,0.0,0.0
6644.4514,0.0,6644.4514,0.0,0.0,0.0,0.0,0.0,0.0
7308.8966,0.0,7308.8966,0.0,0.0,0.0,0.0,0.0,0.0
7973.3417,0.0,7973.3417,0.0,0.0,0.0,0.0,0.0,0.0
7699.7466,0.0,7699.7466,0.0,0.0,0.0,0.0,0.0,0.0
7426.1516,0.0,7426.1516,0.0,0.0,0.0,0.0,0.0,0.0
