Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
8672.3148,0.0,8672.3148,0.0,0.0,0.0,0.0,0.0,0.0
8612.0904,0.0,8612.0904,0.0,0.0,0.0,0.0,0.0,0.0
8551.866,0.0,8551.866,0.0,0.0,0.0,0.0,0.0,0.0
8491.6416,0.0,8491.6416,0.0,0.0,0.0,0.0,0.0,0.0
8431.4172,0.0,8431.4172,0.0,0.0,0.0,0.0,0.0,0.0
8371.1928,0.0,8371.1928,0.0,0.0,0.0,0.0,0.0,0.0
8310.9684,0.0,8310.9683,0.0,0.0,0.0,0.0,0.0,0.0
8250.7439,0.0,8250.7439,0.0,0.0,0.0,0.0,0.0,0.0
8190.5195,0.0,8190.5195,0.0,0.0,0.0,0.0,0.0,0.0
8130.2951,0.0,8130.2951,0.0,0.0,0.0,0.0,0.0,0.0
8070.0707,0.0,8070.0707,0.0,0.0,0.0,0.0,0.0,0.0
8009.8463,0.0,8009.8463,0.0,0.0,0.0,0.0,0.0,0.0
7949.6219,0.0,7949.6219,0.0,0.0,0.0,0.0,0.0,0.0
7648.4999,0.0,7648.4999,0.0,0.0,0.0,0.0,0.0,0.0
7347.3778,0.0,7347.3778,0.0,0.0,0.0,0.0,0.0,0.0
7046.2558,0.0,7046.2558,0.0,0.0,0.0,0.0,0.0,0.0
6745.1337,0.0,6745.1337,0.0,0.0,0.0,0.0,0.0,0.0
6444.0117,0.0,6444.0117,0.0,0.0,0.0,0.0,0.0,0.0
6142.8897,0.0,6142.8897,0.0,0.0,0.0,0.0,0.0,0.0
5841.7676,0.0,5841.7676,0.0,0.0,0.0,0.0,0.0,0.0
5540.6456,0.0,5540.6456,0.0,0.0,0.0,0.0,0.0,0.0
5239.5235,0.0,5239.5235,0.0,0.0,0.0,0.0,0.0,0.0
4938.4015,0.0,4938.4015,0.0,0.0,0.0,0.0,0.0,0.0
4637.2794,0.0,4637.2794,0.0,0.0,0.0,0.0,0.0,0.0
4336.1574,0.0,4336.1574,0.0,0.0,0.0,0.0,0.0,0.0
