Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
3074.256,0.0,3074.256,0.0,0.0,0.0,0.0,0.0,0.0
3052.907,0.0,3052.907,0.0,0.0,0.0,0.0,0.0,0.0
3031.558,0.0,3031.558,0.0,0.0,0.0,0.0,0.0,0.0
3010.209,0.0,3010.209,0.0,0.0,0.0,0.0,0.0,0.0
2988.86,0.0,2988.86,0.0,0.0,0.0,0.0,0.0,0.0
2967.511,0.0,2967.511,0.0,0.0,0.0,0.0,0.0,0.0
2946.162,0.0,2946.162,0.0,0.0,0.0,0.0,0.0,0.0
2924.813,0.0,2924.813,0.0,0.0,0.0,0.0,0.0,0.0
2903.464,0.0,2903.464,0.0,0.0,0.0,0.0,0.0,0.0
2882.115,0.0,2882.115,0.0,0.0,0.0,0.0,0.0,0.0
2860.766,0.0,2860.766,0.0,0.0,0.0,0.0,0.0,0.0
2839.417,0.0,2839.417,0.0,0.0,0.0,0.0,0.0,0.0
2818.068,0.0,2818.068,0.0,0.0,0.0,0.0,0.0,0.0
2711.323,0.0,2711.323,0.0,0.0,0.0,0.0,0.0,0.0
2604.578,0.0,2604.578,0.0,0.0,0.0,0.0,0.0,0.0
2497.833,0.0,2497.833,0.0,0.0,0.0,0.0,0.0,0.0
2391.088,0.0,2391.088,0.0,0.0,0.0,0.0,0.0,0.0
2284.343,0.0,2284.343,0.0,0.0,0.0,0.0,0.0,0.0
2177.598,0.0,2177.598,0.0,0.0,0.0,0.0,0.0,0.0
2070.853,0.0,2070.853,0.0,0.0,0.0,0.0,0.0,0.0
1964.108,0.0,1964.108,0.0,0.0,0.0,0.0,0.0,0.0
1857.363,0.0,1857.363,0.0,0.0,0.0,0.0,0.0,0.0
1750.618,0.0,1750.618,0.0,0.0,0.0,0.0,0.0,0.0
1643.873,0.0,1643.873,0.0,0.0,0.0,0.0,0.0,0.0
1537.128,0.0,1537.128,0.0,0.0,0.0,0.0,0.0,0.0
1473.081,0.0,1473.081,0.0,0.0,0.0,0.0,0.0,0.0
1409.034,0.0,1409.034,0.0,0.0,0.0,0.0,0.0,0.0
1344.987,0.0,1344.987,0.0,0.0,0.0,0.0,0.0,0.0
1280.94,0.0,1280.94,0.0,0.0,0.0,0.0,0.0,0.0
1216.893,0.0,1216.893,0.0,0.0,0.0,0.0,0.0,0.0
1152.846,0.0,1152.846,0.0,0.0,0.0,0.0,0.0,0.0
1088.799,0.0,1088.799,0.0,0.0,0.0,0.0,0.0,0.0
1024.752,0.0,1024.752,0.0,0.0,0.0,0.0,0.0,0.0
960.705,0.0,960.705,0.0,0.0,0.0,0.0,0.0,0.0
896.658,0.0,896.658,0.0,0.0,0.0,0.0,0.0,0.0
832.611,0.0,832.611,0.0,0.0,0.0,0.0,0.0,0.0
768.564,0.0,768.564,0.0,0.0,0.0,0.0,0.0,0.0
704.517,0.0,704.517,0.0,0.0,0.0,0.0,0.0,0.0
640.47,0.0,640.47,0.0,0.0,0.0,0.0,0.0,0.0
576.423,0.0,576.423,0.0,0.0,0.0,0.0,0.0,0.0
512.376,0.0,512.376,0.0,0.0,0.0,0.0,0.0,0.0
448.329,0.0,448.329,0.0,0.0,0.0,0.0,0.0,0.0
384.282,0.0,384.282,0.0,0.0,0.0,0.0,0.0,0.0
320.235,0.0,320.235,0.0,0.0,0.0,0.0,0.0,0.0
256.188,0.0,256.188,0.0,0.0,0.0,0.0,0.0,0.0
192.141,0.0,192.141,0.0,0.0,0.0,0.0,0.0,0.0
128.094,0.0,128.094,0.0,0.0,0.0,0.0,0.0,0.0
64.047,0.0,64.047,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
362.933,0.0,362.933,0.0,0.0,0.0,0.0,0.0,0.0
725.866,0.0,725.866,0.0,0.0,0.0,0.0,0.0,0.0
1088.799,0.0,1088.799,0.0,0.0,0.0,0.0,0.0,0.0
1451.732,0.0,1451.732,0.0,0.0,0.0,0.0,0.0,0.0
1814.665,0.0,1814.665,0.0,0.0,0.0,0.0,0.0,0.0
2177.598,0.0,2177.598,0.0,0.0,0.0,0.0,0.0,0.0
2540.531,0.0,2540.531,0.0,0.0,0.0,0.0,0.0,0.0
2903.464,0.0,2903.464,0.0,0.0,0.0,0.0,0.0,0.0
3266.397,0.0,3266.397,0.0,0.0,0.0,0.0,0.0,0.0
3629.33,0.0,3629.33,0.0,0.0,0.0,0.0,0.0,0.0
3992.263,0.0,3992.263,0.0,0.0,0.0,0.0,0.0,0.0
4355.196,0.0,4355.196,0.0,0.0,0.0,0.0,0.0,0.0
4205.753,0.0,4205.753,0.0,0.0,0.0,0.0,0.0,0.0
4056.31,0.0,4056.31,0.0,0.0,0.0,0.0,0.0,0.0
3906.867,0.0,3906.867,0.0,0.0,0.0,0.0,0.0,0.0
3757.424,0.0,3757.424,0.0,0.0,0.0,0.0,0.0,0.0
3607.981,0.0,3607.981,0.0,0.0,0.0,0.0,0.0,0.0
