Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
4511.5536,0.0,4511.5536,0.0,0.0,0.0,0.0,0.0,0.0
4480.2234,0.0,4480.2234,0.0,0.0,0.0,0.0,0.0,0.0
4448.8931,0.0,4448.8931,0.0,0.0,0.0,0.0,0.0,0.0
4417.5629,0.0,4417.5629,0.0,0.0,0.0,0.0,0.0,0.0
4386.2327,0.0,4386.2327,0.0,0.0,0.0,0.0,0.0,0.0
4354.9024,0.0,4354.9024,0.0,0.0,0.0,0.0,0.0,0.0
4323.5722,0.0,4323.5722,0.0,0.0,0.0,0.0,0.0,0.0
4292.242,0.0,4292.242,0.0,0.0,0.0,0.0,0.0,0.0
4260.9117,0.0,4260.9117,0.0,0.0,0.0,0.0,0.0,0.0
4229.5815,0.0,4229.5815,0.0,0.0,0.0,0.0,0.0,0.0
4198.2513,0.0,4198.2513,0.0,0.0,0.0,0.0,0.0,0.0
4166.921,0.0,4166.921,0.0,0.0,0.0,0.0,0.0,0.0
4135.5908,0.0,4135.5908,0.0,0.0,0.0,0.0,0.0,0.0
3978.9396,0.0,3978.9396,0.0,0.0,0.0,0.0,0.0,0.0
3822.2885,0.0,3822.2885,0.0,0.0,0.0,0.0,0.0,0.0
3665.6373,0.0,3665.6373,0.0,0.0,0.0,0.0,0.0,0.0
3508.9861,0.0,3508.9861,0.0,0.0,0.0,0.0,0.0,0.0
3352.335,0.0,3352.335,0.0,0.0,0.0,0.0,0.0,0.0
3195.6838,0.0,3195.6838,0.0,0.0,0.0,0.0,0.0,0.0
3039.0326,0.0,3039.0326,0.0,0.0,0.0,0.0,0.0,0.0
2882.3815,0.0,2882.3815,0.0,0.0,0.0,0.0,0.0,0.0
2725.7303,0.0,2725.7303,0.0,0.0,0.0,0.0,0.0,0.0
2569.0791,0.0,2569.0791,0.0,0.0,0.0,0.0,0.0,0.0
2412.428,0.0,2412.428,0.0,0.0,0.0,0.0,0.0,0.0
2255.7768,0.0,2255.7768,0.0,0.0,0.0,0.0,0.0,0.0
2161.7861,0.0,2161.7861,0.0,0.0,0.0,0.0,0.0,0.0
2067.7954,0.0,2067.7954,0.0,0.0,0.0,0.0,0.0,0.0
1973.8047,0.0,1973.8047,0.0,0.0,0.0,0.0,0.0,0.0
1879.814,0.0,1879.814,0.0,0.0,0.0,0.0,0.0,0.0
1785.8233,0.0,1785.8233,0.0,0.0,0.0,0.0,0.0,0.0
1691.8326,0.0,1691.8326,0.0,0.0,0.0,0.0,0.0,0.0
1597.8419,0.0,1597.8419,0.0,0.0,0.0,0.0,0.0,0.0
1503.8512,0.0,1503.8512,0.0,0.0,0.0,0.0,0.0,0.0
1409.8605,0.0,1409.8605,0.0,0.0,0.0,0.0,0.0,0.0
