Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
144.6756,0.0,960.6756,0.0,0.0,816.0,0.0,84.94022331784006,0.0
138.00424,0.0,954.00424,0.0,0.0,816.0,0.0,85.53421104291947,0.0
131.33288,0.0,947.33288,0.0,0.0,816.0,0.0,86.13656479441525,0.0
124.66152,0.0,940.66153,0.0,0.0,816.0,0.0,86.74746257293484,0.0
117.99017,0.0,933.99017,0.0,0.0,816.0,0.0,87.36708652940105,0.0
111.31881,0.0,927.31881,0.0,0.0,816.0,0.0,87.99562687615492,0.0
104.64745,0.0,920.64745,0.0,0.0,816.0,0.0,88.63327650557224,0.0
97.976092,0.0,913.97609,0.0,0.0,816.0,0.0,89.28023469567955,0.0
91.304733,0.0,907.30473,0.0,0.0,816.0,0.0,89.93670707546062,0.0
84.633375,0.0,900.63338,0.0,0.0,816.0,0.0,90.60290487236274,0.0
77.962017,0.0,893.96202,0.0,0.0,816.0,0.0,91.27904591946438,0.0
71.290658,0.0,887.29066,0.0,0.0,816.0,0.0,91.96535460424063,0.0
64.6193,0.0,880.6193,0.0,0.0,816.0,0.0,92.66206180128009,0.0
31.262508,0.0,847.26251,0.0,0.0,816.0,0.0,96.31017450851253,0.0
0.0,0.0,813.90572,0.0,0.0,813.90572,0.0,100.0,0.0
0.0,0.0,780.54893,0.0,0.0,780.54893,0.0,100.0,0.0
0.0,0.0,747.19213,0.0,0.0,747.19213,0.0,100.0,0.0
0.0,0.0,713.83534,0.0,0.0,713.83534,0.0,100.0,0.0
0.0,0.0,680.47855,1.8481405e-19,0.0,680.47855,2.715942332054405e-20,100.0,0.0
0.0,0.0,647.12176,0.0,0.0,647.12176,0.0,100.0,0.0
0.0,0.0,613.76497,0.0,0.0,613.76497,0.0,100.0,0.0
0.0,0.0,580.40818,0.0,0.0,580.40817,0.0,100.0,0.0
0.0,0.0,547.05138,0.0,0.0,547.05138,0.0,100.0,0.0
0.0,0.0,513.69459,0.0,0.0,513.69459,0.0,100.0,0.0
0.0,0.0,480.3378,0.0,0.0,480.3378,0.0,100.0,0.0
0.0,0.0,460.32372,0.0,0.0,460.32372,0.0,100.0,0.0
0.0,0.0,440.30965,0.0,0.0,440.30965,0.0,100.0,0.0
0.0,0.0,420.29557,0.0,0.0,420.29557,0.0,100.0,0.0
0.0,0.0,400.2815,0.0,0.0,400.2815,0.0,100.0,0.0
0.0,0.0,380.26743,0.0,0.0,380.26742,0.0,100.0,0.0
0.0,0.0,360.25335,0.0,0.0,360.25335,0.0,100.0,0.0
0.0,0.0,340.23928,0.0,0.0,340.23928,0.0,100.0,0.0
0.0,0.0,320.2252,0.0,0.0,320.2252,0.0,100.0,0.0
0.0,0.0,300.21112,0.0,0.0,300.21112,0.0,100.0,0.0
0.0,0.0,280.19705,0.0,0.0,280.19705,0.0,100.0,0.0
0.0,0.0,260.18297,0.0,0.0,260.18297,0.0,100.0,0.0
0.0,0.0,240.1689,0.0,0.0,240.1689,0.0,100.0,0.0
0.0,0.0,220.15482,0.0,0.0,220.15482,0.0,100.0,0.0
0.0,0.0,200.14075,0.0,0.0,200.14075,0.0,100.0,0.0
0.0,0.0,180.12667,0.0,0.0,180.12668,0.0,100.0,0.0
0.0,0.0,160.1126,0.0,0.0,160.1126,0.0,100.0,0.0
0.0,0.0,140.09852,0.0,0.0,140.09852,0.0,100.0,0.0
0.0,0.0,120.08445,0.0,0.0,120.08445,0.0,100.0,0.0
0.0,0.0,100.07037,0.0,0.0,100.07037,0.0,100.0,0.0
0.0,0.0,80.0563,0.0,0.0,80.0563,0.0,100.0,0.0
0.0,0.0,60.042225,0.0,0.0,60.042225,0.0,100.0,0.0
0.0,0.0,40.02815,0.0,0.0,40.02815,0.0,100.0,0.0
0.0,0.0,20.014075,0.0,0.0,20.014075,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
