Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
558.384,0.0,1374.384,0.0,0.0,816.0,0.0,59.37205322529948,0.0
548.83967,0.0,1364.8397,0.0,0.0,816.0,0.0,59.78724226267544,0.0
539.29533,0.0,1355.2953,0.0,0.0,816.0,0.0,60.208279475145844,0.0
529.751,0.0,1345.751,0.0,0.0,816.0,0.0,60.63528840030585,0.0
520.20667,0.0,1336.2067,0.0,0.0,816.0,0.0,61.06839745082249,0.0
510.66233,0.0,1326.6623,0.0,0.0,816.0,0.0,61.50773874765857,0.0
501.118,0.0,1317.118,0.0,0.0,816.0,0.0,61.95344684379076,0.0
491.57367,0.0,1307.5737,0.0,0.0,816.0,0.0,62.4056616251687,0.0
482.02933,0.0,1298.0293,0.0,0.0,816.0,0.0,62.86452710587056,0.0
472.485,0.0,1288.485,0.0,0.0,816.0,0.0,63.33019010698611,0.0
462.94067,0.0,1278.9407,0.0,0.0,816.0,0.0,63.80280329970272,0.0
453.39633,0.0,1269.3963,0.0,0.0,816.0,0.0,64.28252396160622,0.0
443.852,0.0,1259.852,0.0,0.0,816.0,0.0,64.76951260941762,0.0
396.13033,0.0,1212.1303,0.0,0.0,816.0,0.0,67.31949360593923,0.0
348.40867,0.0,1164.4087,0.0,0.0,816.0,0.0,70.07848885219997,0.0
300.687,0.0,1116.687,0.0,0.0,816.0,0.0,73.07329627729167,0.0
252.96533,0.0,1068.9653,0.0,0.0,816.0,0.0,76.33549724199193,0.0
205.24367,0.0,1021.2437,0.0,0.0,816.0,0.0,79.90257604240523,0.0
157.522,0.0,973.522,2.23625e-19,0.0,816.0,2.2970718689459512e-20,83.81936925924633,0.0
109.80033,0.0,925.80033,0.0,0.0,816.0,0.0,88.13995562088425,0.0
62.078667,0.0,878.07867,0.0,0.0,816.0,0.0,92.9301702304083,0.0
14.357,0.0,830.357,0.0,0.0,816.0,0.0,98.27098464877156,0.0
0.0,0.0,782.63533,0.0,0.0,782.63533,0.0,100.0,0.0
0.0,0.0,734.91367,0.0,0.0,734.91367,0.0,100.0,0.0
0.0,0.0,687.192,0.0,0.0,687.192,0.0,100.0,0.0
0.0,0.0,658.559,0.0,0.0,658.559,0.0,100.0,0.0
0.0,0.0,629.926,0.0,0.0,629.926,0.0,100.0,0.0
0.0,0.0,601.293,0.0,0.0,601.293,0.0,100.0,0.0
0.0,0.0,572.66,0.0,0.0,572.66,0.0,100.0,0.0
0.0,0.0,544.027,0.0,0.0,544.027,0.0,100.0,0.0
0.0,0.0,515.394,0.0,0.0,515.394,0.0,100.0,0.0
0.0,0.0,486.761,0.0,0.0,486.761,0.0,100.0,0.0
0.0,0.0,458.128,0.0,0.0,458.128,0.0,100.0,0.0
0.0,0.0,429.495,0.0,0.0,429.495,0.0,100.0,0.0
0.0,0.0,400.862,0.0,0.0,400.862,0.0,100.0,0.0
0.0,0.0,372.229,0.0,0.0,372.229,0.0,100.0,0.0
0.0,0.0,343.596,0.0,0.0,343.596,0.0,100.0,0.0
0.0,0.0,314.963,0.0,0.0,314.963,0.0,100.0,0.0
0.0,0.0,286.33,0.0,0.0,286.33,0.0,100.0,0.0
0.0,0.0,257.697,0.0,0.0,257.697,0.0,100.0,0.0
0.0,0.0,229.064,0.0,0.0,229.064,0.0,100.0,0.0
0.0,0.0,200.431,0.0,0.0,200.431,0.0,100.0,0.0
0.0,0.0,171.798,0.0,0.0,171.798,0.0,100.0,0.0
0.0,0.0,143.165,0.0,0.0,143.165,0.0,100.0,0.0
0.0,0.0,114.532,0.0,0.0,114.532,0.0,100.0,0.0
0.0,0.0,85.899,0.0,0.0,85.899,0.0,100.0,0.0
0.0,0.0,57.266,0.0,0.0,57.266,0.0,100.0,0.0
0.0,0.0,28.633,0.0,0.0,28.633,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
0.0,0.0,162.25367,0.0,0.0,162.25367,0.0,100.0,0.0
0.0,0.0,324.50733,0.0,0.0,324.50733,0.0,100.0,0.0
0.0,0.0,486.761,0.0,0.0,486.761,0.0,100.0,0.0
0.0,0.0,649.01467,0.0,0.0,649.01467,0.0,100.0,0.0
0.0,0.0,811.26833,0.0,0.0,811.26833,0.0,100.0,0.0
235.34476,0.0,973.522,0.0,0.0,738.17724,0.0,75.82542972834719,0.0
1135.7757,0.0,1135.7757,0.0,0.0,0.0,0.0,0.0,0.0
1298.0293,0.0,1298.0293,0.0,0.0,0.0,0.0,0.0,0.0
1460.283,0.0,1460.283,0.0,0.0,0.0,0.0,0.0,0.0
1622.5367,0.0,1622.5367,0.0,0.0,0.0,0.0,0.0,0.0
1784.7903,0.0,1784.7903,0.0,0.0,0.0,0.0,0.0,0.0
1947.044,0.0,1947.044,0.0,0.0,0.0,0.0,0.0,0.0
1880.2337,0.0,1880.2337,0.0,0.0,0.0,0.0,0.0,0.0
1813.4233,0.0,1813.4233,0.0,0.0,0.0,0.0,0.0,0.0
1746.613,0.0,1746.613,0.0,0.0,0.0,0.0,0.0,0.0
1679.8027,0.0,1679.8027,0.0,0.0,0.0,0.0,0.0,0.0
1612.9923,0.0,1612.9923,0.0,0.0,0.0,0.0,0.0,0.0
1546.182,0.0,1546.182,0.0,0.0,0.0,0.0,0.0,0.0
1479.3717,0.0,1479.3717,0.0,0.0,0.0,0.0,0.0,0.0
1412.5613,0.0,1412.5613,0.0,0.0,0.0,0.0,0.0,0.0
1343.2627,0.0,1345.751,2.4882702,0.0,0.0,0.1848982653625881,0.0,0.0
1238.8267,0.0,1278.9407,40.113947,0.0,0.0,3.1364979363268293,0.0,0.0
1136.2729,0.0,1212.1303,75.857423,0.0,0.0,6.25819035796863,0.0,0.0
88.274676,0.0,1145.32,241.04532,0.0,816.0,21.046111204016736,71.24646411918579,0.0
0.0,0.0,1469.8273,1203.3671,0.0,266.46022,81.8713248573989,18.128675142601107,0.0
0.0,0.0,1794.3347,1051.324,0.0,743.0107,58.59129849074422,41.40870150925577,0.0
0.0,0.0,2118.842,1753.3437,0.0,365.49831,82.75009140488015,17.24990859511984,0.0
206.43331,0.0,2443.3493,1420.916,0.0,816.0,58.1544355604234,33.396780258161286,0.0
359.96905,0.0,2767.8567,1591.8876,0.0,816.0,57.51336869270308,29.481295572153275,0.0
711.84312,0.0,3092.364,1564.5209,0.0,816.0,50.59303787915629,26.38757904058139,0.0
1379.7812,0.0,3416.8713,1221.0901,0.0,816.0,35.737082049300476,23.88149650237046,0.0
1065.5432,0.0,3741.3787,1859.8355,0.0,816.0,49.709897049448635,21.810141806815757,0.0
0.0,2041.9858,4065.886,6957.8718,850.0,0.0,100.0,0.0,245.03829599999997
0.0,1680.8014,4390.3933,6921.1948,850.0,0.0,100.0,0.0,201.696168
0.0,1278.3233,4714.9007,6843.2239,850.0,0.0,100.0,0.0,153.398796
0.0,5333.0073,5039.408,11222.415,850.0,0.0,100.0,0.0,639.960876
0.0,5523.5496,5268.472,11642.022,850.0,0.0,100.0,0.0,662.825952
0.0,4715.0904,5497.536,11062.626,850.0,0.0,100.0,0.0,565.810848
0.0,5242.3949,5726.6,11818.995,850.0,0.0,100.0,0.0,629.087388
1116.2146,0.0,5955.664,4023.4494,0.0,816.0,67.55668889312761,13.701243051992188,0.0
0.0,0.0,6184.728,6882.7223,697.99431,0.0,100.0,0.0,0.0
0.0,6627.8423,6413.792,13891.634,850.0,0.0,100.0,0.0,795.341076
0.0,8042.8346,6642.856,15535.691,850.0,0.0,100.0,0.0,965.140152
0.0,0.0,6871.92,7704.7504,832.83045,0.0,100.0,0.0,0.0
0.0,0.0,7100.984,7915.5795,814.59551,0.0,100.0,0.0,0.0
2000.716,0.0,7330.048,4513.332,0.0,816.0,61.57302107707889,11.132259979743651,0.0
0.0,1498.0583,7559.112,9907.1703,850.0,0.0,100.0,0.0,179.76699599999998
1967.166,0.0,7788.176,5005.01,0.0,816.0,64.26421282723965,10.477421157405791,0.0
1081.119,0.0,7940.8853,6043.7663,0.0,816.0,76.10947736520008,10.275932332129265,0.0
0.0,0.0,8093.5947,7663.7132,0.0,429.8815,94.68862086706665,5.3113791329333555,0.0
156.44505,0.0,8246.304,7273.8589,0.0,816.0,88.20750416312266,9.895342264215229,0.0
0.0,0.0,8399.0133,8307.2291,0.0,91.784228,98.90720225798407,1.0927977420159178,0.0
816.32328,0.0,8551.7227,6919.3994,0.0,816.0,80.91234548779826,9.541937110617344,0.0
1152.9309,0.0,8704.432,6735.5011,0.0,816.0,77.38013347683112,9.374534719784128,0.0
0.0,0.0,8857.1413,9165.6778,308.5365,0.0,100.0,0.0,0.0
0.0,2101.2358,9009.8507,11961.086,850.0,0.0,100.0,0.0,252.148296
0.0,0.0,9162.56,9960.5188,797.95877,0.0,100.0,0.0,0.0
0.0,0.0,9315.2693,10161.345,846.07565,0.0,100.0,0.0,0.0
0.0,0.0,9467.9787,10170.322,702.34322,0.0,100.0,0.0,0.0
1865.9234,0.0,9620.688,7754.7646,0.0,0.0,80.60509393922763,0.0,0.0
0.0,4013.7014,9706.587,14570.288,850.0,0.0,100.0,0.0,481.644168
0.0,195.20475,9792.486,10837.691,850.0,0.0,100.0,0.0,23.42457
0.0,2242.7317,9878.385,12971.117,850.0,0.0,100.0,0.0,269.12780399999997
0.0,2503.8542,9964.284,13318.138,850.0,0.0,100.0,0.0,300.462504
0.0,13031.736,10050.183,23931.919,850.0,0.0,100.0,0.0,1563.80832
0.0,5425.7546,10136.082,16411.837,850.0,0.0,100.0,0.0,651.090552
0.0,1617.7738,10221.981,12689.755,850.0,0.0,100.0,0.0,194.13285599999998
1269.6742,0.0,10307.88,9038.2058,0.0,0.0,87.68248951287752,0.0,0.0
831.57839,0.0,10393.779,9562.2006,0.0,0.0,91.99926811220371,0.0,0.0
1687.183,0.0,10479.678,8792.495,0.0,0.0,83.90043091018637,0.0,0.0
3844.6955,0.0,10565.577,6720.8815,0.0,0.0,63.611116553312705,0.0,0.0
4496.6525,0.0,10651.476,6154.8235,0.0,0.0,57.783761612005705,0.0,0.0
4224.3923,0.0,10718.286,6493.894,0.0,0.0,60.58705485409548,0.0,0.0
4980.8855,0.0,10785.097,5804.2111,0.0,0.0,53.81695978504263,0.0,0.0
4877.1346,0.0,10851.907,5974.7724,0.0,0.0,55.05734982800718,0.0,0.0
5518.7235,0.0,10918.717,5399.9939,0.0,0.0,49.456302440797664,0.0,0.0
2448.2333,0.0,10985.528,8537.2944,0.0,0.0,77.7140127733691,0.0,0.0
2379.3641,0.0,11052.338,8672.9739,0.0,0.0,78.47184821890175,0.0,0.0
