,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,5965.6104,0.0,6781.6104,0,0,17.166350913607847,0.0,0.0,816.0,0.8,0.15,92,0,7
1,5918.5159,0.0,6734.5159,0,0,17.20786294343281,0.0,0.0,816.0,0.79716111,0.15,92,0,7
2,5871.4214,0.0,6687.4214,0,0,17.249374973257776,0.0,0.0,816.0,0.79432224,0.15,92,0,7
3,5824.3269,0.0,6640.3268,0,0,17.290887003082744,0.0,0.0,816.0,0.79148339,0.15,92,0,7
4,5777.2323,0.0,6593.2323,0,0,17.33239903290771,0.0,0.0,816.0,0.78864456,0.15,92,0,7
5,5730.1378,0.0,6546.1378,0,0,17.373911062732674,0.0,0.0,816.0,0.78580575,0.15,92,0,7
6,5683.0433,0.0,6499.0433,0,0,17.41542309255764,0.0,0.0,816.0,0.78296696,0.15,92,0,7
7,5635.9488,0.0,6451.9488,0,0,17.456935122382603,0.0,0.0,816.0,0.78012819,0.15,92,0,7
8,5588.8543,0.0,6404.8543,0,0,17.498447152207568,0.0,0.0,816.0,0.77728944,0.15,92,0,7
9,5541.7598,0.0,6357.7597,0,0,17.539959182032533,0.0,0.0,816.0,0.77445071,0.15,92,0,7
10,5494.6652,0.0,6310.6652,0,0,17.5814712118575,0.0,0.0,816.0,0.771612,0.15,92,0,7
11,5447.5707,0.0,6263.5707,0,0,17.622983241682466,0.0,0.0,816.0,0.76877331,0.15,92,0,7
12,5400.4762,0.0,6216.4762,0,0,17.66449527150743,0.0,0.0,816.0,0.76593463,0.15,92,0,7
13,5165.0036,0.0,5981.0036,0,0,17.687908628511504,0.0,0.0,816.0,0.76309598,0.15,92,0,7
14,4929.531,0.0,5745.531,0,0,17.711321985515582,0.0,0.0,816.0,0.76025735,0.15,92,0,7
15,4694.0584,0.0,5510.0585,0,0,17.734735342519656,0.0,0.0,816.0,0.75741874,0.15,92,0,7
16,4458.5859,0.0,5274.5859,0,0,17.758148699523733,0.0,0.0,816.0,0.75458014,0.15,92,0,7
17,4223.1133,0.0,5039.1133,0,0,17.781562056527807,0.0,0.0,816.0,0.75174157,0.15,92,0,7
18,3987.6407,0.0,4803.6407,0,0,17.804975413531885,0.0,0.0,816.0,0.74890302,0.15,92,0,7
19,3752.1681,0.0,4568.1681,0,0,17.82838877053596,0.0,0.0,816.0,0.74606448,0.15,92,0,7
20,3516.6955,0.0,4332.6955,0,0,17.851802127540033,0.0,0.0,816.0,0.74322597,0.15,92,0,7
21,3281.2229,0.0,4097.2229,0,0,17.87521548454411,0.0,0.0,816.0,0.74038747,0.15,92,0,7
22,3045.7504,0.0,3861.7504,0,0,17.898628841548184,0.0,0.0,816.0,0.737549,0.15,92,0,7
23,2810.2778,0.0,3626.2778,0,0,17.922042198552262,0.0,0.0,816.0,0.73471054,0.15,92,0,7
24,2574.8052,0.0,3390.8052,0,0,17.945455555556336,0.0,0.0,816.0,0.73187211,0.15,92,0,7
25,2433.5216,0.0,3249.5216,0,0,17.948861807655422,0.0,0.0,816.0,0.72903369,0.15,92,0,7
26,2292.2381,0.0,3108.2381,0,0,17.952268059754505,0.0,0.0,816.0,0.7261953,0.15,92,0,7
27,2150.9545,0.0,2966.9545,0,0,17.955674311853592,0.0,0.0,816.0,0.72335692,0.15,92,0,7
28,2009.671,0.0,2825.671,0,0,17.959080563952675,0.0,0.0,816.0,0.72051856,0.15,92,0,7
29,1868.3874,0.0,2684.3874,0,0,17.96248681605176,0.0,0.0,816.0,0.71768023,0.15,92,0,7
30,1727.1039,0.0,2543.1039,0,0,17.965893068150848,0.0,0.0,816.0,0.71484191,0.15,92,0,7
31,1585.8203,0.0,2401.8203,0,0,17.96929932024993,0.0,0.0,816.0,0.71200361,0.15,92,0,7
32,1444.5368,0.0,2260.5368,0,0,17.972705572349017,0.0,0.0,816.0,0.70916533,0.15,92,0,7
33,1303.2532,0.0,2119.2532,0,0,17.9761118244481,0.0,0.0,816.0,0.70632708,0.15,92,0,7
34,1161.9697,0.0,1977.9697,0,0,17.979518076547187,0.0,0.0,816.0,0.70348884,0.15,92,0,7
35,1020.6861,0.0,1836.6861,0,0,17.98292432864627,0.0,0.0,816.0,0.70065062,0.15,92,0,7
36,879.4026,0.0,1695.4026,0,0,17.986330580745356,0.0,0.0,816.0,0.69781242,0.15,92,0,7
37,738.11905,0.0,1554.1191,0,0,17.969452082971625,0.0,0.0,816.0,0.69497424,0.15,92,0,7
38,596.8355,0.0,1412.8355,0,0,17.952573585197893,0.0,0.0,816.0,0.69213608,0.15,92,0,7
39,455.55195,0.0,1271.5519,0,0,17.93569508742416,0.0,0.0,816.0,0.68929794,0.15,92,0,7
40,314.2684,0.0,1130.2684,0,0,17.91881658965043,0.0,0.0,816.0,0.68645982,0.15,92,0,7
41,172.98485,0.0,988.98485,0,0,17.901938091876698,0.0,0.0,816.0,0.68362172,0.15,92,0,7
42,31.7013,0.0,847.7013,0,0,17.88505959410297,0.0,0.0,816.0,0.68078364,0.15,92,0,7
43,0.0,0.0,706.41775,0,0,17.868181096329238,0.0,0.0,706.41775,0.67794558,0.15,92,0,7
44,0.0,0.0,565.1342,0,0,17.851302598555506,0.0,0.0,565.1342,0.67548803,0.15,92,0,7
45,0.0,0.0,423.85065,0,0,17.834424100781774,0.0,0.0,423.85065,0.67352107,0.15,92,0,7
46,0.0,0.0,282.5671,0,0,17.817545603008043,0.0,0.0,282.5671,0.67204469,0.15,92,0,7
47,0.0,0.0,141.28355,0,0,17.80066710523431,0.0,0.0,141.28355,0.67105888,0.15,92,0,7
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.67056366,0.15,92,0,7
49,0.0,0.0,800.60678,0,0,17.748001132907774,0.0,0.0,800.60678,0.670559,0.15,92,0,7
50,785.21357,0.0,1601.2136,0,0,17.712213658354973,0.0,0.0,816.0,0.66777446,0.15,92,0,7
51,1585.8203,0.0,2401.8203,0,0,17.67642618380217,0.0,0.0,816.0,0.66493649,0.15,92,0,7
52,2386.4271,0.0,3202.4271,0,0,17.640638709249366,0.0,0.0,816.0,0.66209854,0.15,92,0,7
53,3187.0339,0.0,4003.0339,0,0,17.60485123469656,0.0,0.0,816.0,0.65926061,0.15,92,0,7
54,3987.6407,0.0,4803.6407,0,0,17.56906376014376,0.0,0.0,816.0,0.65642269,0.15,92,0,7
55,4788.2475,0.0,5604.2475,0,0,17.533276285590958,0.0,0.0,816.0,0.6535848,0.15,92,0,7
56,5588.8543,0.0,6404.8543,0,0,17.497488811038153,0.0,0.0,816.0,0.65074693,0.15,92,0,7
57,6389.461,0.0,7205.461,0,0,17.461701336485348,0.0,0.0,816.0,0.64790908,0.15,92,0,7
58,7190.0678,0.0,8006.0678,0,0,17.425913861932546,0.0,0.0,816.0,0.64507125,0.15,92,0,7
59,7990.6746,0.0,8806.6746,0,0,17.390126387379745,0.0,0.0,816.0,0.64223343,0.15,92,0,7
60,8791.2814,0.0,9607.2814,0,0,17.35433891282694,0.0,0.0,816.0,0.63939564,0.15,92,0,7
61,8461.6198,0.0,9277.6198,0,0,17.302559512844052,0.0,0.0,816.0,0.63655787,0.15,92,0,7
62,8131.9582,0.0,8947.9582,0,0,17.250780112861165,0.0,0.0,816.0,0.63372011,0.15,92,0,7
63,7802.2965,0.0,8618.2965,0,0,17.19900071287828,0.0,0.0,816.0,0.63088238,0.15,92,0,7
64,7472.6349,0.0,8288.6349,0,0,17.147221312895393,0.0,0.0,816.0,0.62804466,0.15,92,0,7
65,7142.9733,0.0,7958.9733,0,0,17.095441912912506,0.0,0.0,816.0,0.62520697,0.15,92,0,7
66,6813.3117,0.0,7629.3117,0,0,17.04366251292962,0.0,0.0,816.0,0.62236929,0.15,92,0,7
67,6483.6501,0.0,7299.6501,0,0,16.991883112946734,0.0,0.0,816.0,0.61953164,0.15,92,0,7
68,6153.9885,0.0,6969.9885,0,0,16.940103712963847,0.0,0.0,816.0,0.616694,0.15,92,0,7
69,5761.8195,0.0,6640.3268,0,0,16.88832431298096,62.507351,0.0,816.0,0.61385639,0.15,92,0,7
70,4486.9706,0.0,6310.6652,0,0,16.83654491299807,1007.6947,0.0,816.0,0.61101879,0.15,92,0,7
71,3259.4041,0.0,5981.0036,0,0,16.784765513015188,1905.5996,0.0,816.0,0.60818121,0.15,92,0,7
72,0.0,403.91066,5651.342,1,1,16.7329861130323,6055.2527,0.0,0.0,0.60534366,0.22,92,0,7
73,0.0,22976.996,7252.5556,1,1,16.669435347189363,30229.551,0.0,0.0,0.60533945,0.22,92,0,7
74,0.0,17556.336,8853.7691,1,1,16.605884581346427,26410.105,0.0,0.0,0.60533525,0.22,92,0,7
75,0.0,33590.423,10454.983,1,1,16.54233381550349,44045.406,0.0,0.0,0.60533105,0.22,92,0,7
