,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,0.0,0.0,408.6012,0,0,17.166350913607847,0.0,0.0,408.6012,0.8,0.15,88,3,8
1,0.0,0.0,405.76369,0,0,17.20786294343281,0.0,0.0,405.76369,0.79857569,0.15,88,3,8
2,0.0,0.0,402.92618,0,0,17.249374973257776,0.0,0.0,402.92618,0.79716124,0.15,88,3,8
3,0.0,0.0,400.08867,0,0,17.290887003082744,0.0,0.0,400.08868,0.79575666,0.15,88,3,8
4,0.0,0.0,397.25117,0,0,17.33239903290771,0.0,0.0,397.25117,0.79436193,0.15,88,3,8
5,0.0,0.0,394.41366,0,0,17.373911062732674,0.0,0.0,394.41366,0.79297707,0.15,88,3,8
6,0.0,0.0,391.57615,0,0,17.41542309255764,0.0,0.0,391.57615,0.79160208,0.15,88,3,8
7,0.0,0.0,388.73864,0,0,17.456935122382603,0.0,0.0,388.73864,0.79023694,0.15,88,3,8
8,0.0,0.0,385.90113,0,0,17.498447152207568,0.0,0.0,385.90113,0.78888166,0.15,88,3,8
9,0.0,0.0,383.06363,0,0,17.539959182032533,0.0,0.0,383.06362,0.78753625,0.15,88,3,8
10,0.0,0.0,380.22612,0,0,17.5814712118575,0.0,0.0,380.22612,0.7862007,0.15,88,3,8
11,0.0,0.0,377.38861,0,0,17.622983241682466,0.0,0.0,377.38861,0.78487501,0.15,88,3,8
12,0.0,0.0,374.5511,0,0,17.66449527150743,0.0,0.0,374.5511,0.78355918,0.15,88,3,8
13,0.0,0.0,360.36356,0,0,17.687908628511504,0.0,0.0,360.36356,0.78225322,0.15,88,3,8
14,0.0,0.0,346.17602,0,0,17.711321985515582,0.0,0.0,346.17602,0.78099652,0.15,88,3,8
15,0.0,0.0,331.98847,0,0,17.734735342519656,0.0,0.0,331.98847,0.7797891,0.15,88,3,8
16,0.0,0.0,317.80093,0,0,17.758148699523733,0.0,0.0,317.80093,0.77863095,0.15,88,3,8
17,0.0,0.0,303.61339,0,0,17.781562056527807,0.0,0.0,303.61339,0.77752206,0.15,88,3,8
18,0.0,0.0,289.42585,0,0,17.804975413531885,0.0,0.0,289.42585,0.77646245,0.15,88,3,8
19,0.0,0.0,275.23831,0,0,17.82838877053596,0.0,0.0,275.23831,0.77545211,0.15,88,3,8
20,0.0,0.0,261.05077,0,0,17.851802127540033,0.0,0.0,261.05077,0.77449103,0.15,88,3,8
21,0.0,0.0,246.86322,0,0,17.87521548454411,0.0,0.0,246.86322,0.77357923,0.15,88,3,8
22,0.0,0.0,232.67568,0,0,17.898628841548184,0.0,0.0,232.67568,0.77271669,0.15,88,3,8
23,0.0,0.0,218.48814,0,0,17.922042198552262,0.0,0.0,218.48814,0.77190343,0.15,88,3,8
24,0.0,0.0,204.3006,0,0,17.945455555556336,0.0,0.0,204.3006,0.77113943,0.15,88,3,8
25,0.0,0.0,195.78808,0,0,17.948861807655422,0.0,0.0,195.78808,0.77042469,0.15,88,3,8
26,0.0,0.0,187.27555,0,0,17.952268059754505,0.0,0.0,187.27555,0.76973952,0.15,88,3,8
27,0.0,0.0,178.76302,0,0,17.955674311853592,0.0,0.0,178.76302,0.76908392,0.15,88,3,8
28,0.0,0.0,170.2505,0,0,17.959080563952675,0.0,0.0,170.2505,0.76845787,0.15,88,3,8
29,0.0,0.0,161.73798,0,0,17.96248681605176,0.0,0.0,161.73797,0.76786139,0.15,88,3,8
30,0.0,0.0,153.22545,0,0,17.965893068150848,0.0,0.0,153.22545,0.76729446,0.15,88,3,8
31,0.0,0.0,144.71292,0,0,17.96929932024993,0.0,0.0,144.71292,0.7667571,0.15,88,3,8
32,0.0,0.0,136.2004,0,0,17.972705572349017,0.0,0.0,136.2004,0.7662493,0.15,88,3,8
33,0.0,0.0,127.68788,0,0,17.9761118244481,0.0,0.0,127.68788,0.76577106,0.15,88,3,8
34,0.0,0.0,119.17535,0,0,17.979518076547187,0.0,0.0,119.17535,0.76532238,0.15,88,3,8
35,0.0,0.0,110.66282,0,0,17.98292432864627,0.0,0.0,110.66283,0.76490327,0.15,88,3,8
36,0.0,0.0,102.1503,0,0,17.986330580745356,0.0,0.0,102.1503,0.76451371,0.15,88,3,8
37,0.0,0.0,93.637775,0,0,17.969452082971625,0.0,0.0,93.637775,0.76415371,0.15,88,3,8
38,0.0,0.0,85.12525,0,0,17.952573585197893,0.0,0.0,85.12525,0.76382327,0.15,88,3,8
39,0.0,0.0,76.612725,0,0,17.93569508742416,0.0,0.0,76.612725,0.7635224,0.15,88,3,8
40,0.0,0.0,68.1002,0,0,17.91881658965043,0.0,0.0,68.1002,0.76325108,0.15,88,3,8
41,0.0,0.0,59.587675,0,0,17.901938091876698,0.0,0.0,59.587675,0.76300932,0.15,88,3,8
42,0.0,0.0,51.07515,0,0,17.88505959410297,0.0,0.0,51.07515,0.76279712,0.15,88,3,8
43,0.0,0.0,42.562625,0,0,17.868181096329238,0.0,0.0,42.562625,0.76261448,0.15,88,3,8
44,0.0,0.0,34.0501,0,0,17.851302598555506,0.0,0.0,34.0501,0.76246139,0.15,88,3,8
45,0.0,0.0,25.537575,0,0,17.834424100781774,0.0,0.0,25.537575,0.76233787,0.15,88,3,8
46,0.0,0.0,17.02505,0,0,17.817545603008043,0.0,0.0,17.02505,0.7622439,0.15,88,3,8
47,0.0,0.0,8.512525,0,0,17.80066710523431,0.0,0.0,8.512525,0.76217949,0.15,88,3,8
48,0.0,1.0627807e-11,0.0,0,0,17.78378860746058,0.0,-1.0627807e-11,0.0,0.76214464,0.15,88,3,8
49,0.0,0.0,48.237642,0,0,17.748001132907774,0.0,0.0,48.237642,0.76213935,0.15,88,3,8
50,0.0,0.0,96.475283,0,0,17.712213658354973,0.0,0.0,96.475283,0.76196657,0.15,88,3,8
51,0.0,0.0,144.71292,0,0,17.67642618380217,0.0,0.0,144.71293,0.76162629,0.15,88,3,8
52,0.0,0.0,192.95057,0,0,17.640638709249366,0.0,0.0,192.95057,0.76111853,0.15,88,3,8
53,0.0,0.0,241.18821,0,0,17.60485123469656,0.0,0.0,241.18821,0.76044327,0.15,88,3,8
54,0.0,0.0,289.42585,0,0,17.56906376014376,0.0,0.0,289.42585,0.75960053,0.15,88,3,8
55,0.0,0.0,337.66349,0,0,17.533276285590958,0.0,0.0,337.66349,0.75859031,0.15,88,3,8
56,0.0,0.0,385.90113,0,0,17.497488811038153,0.0,0.0,385.90113,0.7574126,0.15,88,3,8
57,0.0,0.0,434.13878,0,0,17.461701336485348,0.0,0.0,434.13878,0.7560674,0.15,88,3,8
58,0.0,0.0,482.37642,0,0,17.425913861932546,0.0,0.0,482.37642,0.75455473,0.15,88,3,8
59,0.0,0.0,530.61406,0,0,17.390126387379745,0.0,0.0,530.61406,0.75287457,0.15,88,3,8
60,0.0,0.0,578.8517,0,0,17.35433891282694,0.0,0.0,578.8517,0.75102693,0.15,88,3,8
61,0.0,0.0,558.98914,0,0,17.302559512844052,0.0,0.0,558.98914,0.74901181,0.15,88,3,8
62,0.0,0.0,539.12658,0,0,17.250780112861165,0.0,0.0,539.12658,0.74706568,0.15,88,3,8
63,0.0,0.0,519.26402,0,0,17.19900071287828,0.0,0.0,519.26402,0.74518852,0.15,88,3,8
64,0.0,0.0,499.40147,0,0,17.147221312895393,0.0,0.0,499.40147,0.74338035,0.15,88,3,8
65,0.0,0.0,479.53891,0,0,17.095441912912506,0.0,0.0,479.53891,0.74164115,0.15,88,3,8
66,0.0,0.0,459.67635,0,0,17.04366251292962,0.0,0.0,459.67635,0.73997094,0.15,88,3,8
67,0.0,0.0,439.81379,0,0,16.991883112946734,0.0,0.0,439.81379,0.7383697,0.15,88,3,8
68,0.0,0.0,419.95123,0,0,16.940103712963847,0.0,0.0,419.95123,0.73683744,0.15,88,3,8
69,0.0,0.0,400.08868,0,0,16.88832431298096,2.8174091,0.0,397.27127,0.73537416,0.15,88,3,8
70,0.0,0.0,380.22612,0,0,16.83654491299807,45.420067,0.0,334.80605,0.73398964,0.15,88,3,8
71,0.0,0.0,360.36356,0,0,16.784765513015188,85.891554,0.0,274.472,0.73282202,0.15,88,3,8
72,0.0,0.0,340.501,1,1,16.7329861130323,272.92988,0.0,67.571119,0.7318639,0.22,88,3,8
73,0.0,925.56765,436.97628,1,1,16.669435347189363,1362.5439,0.0,0.0,0.7316242,0.22,88,3,8
74,0.0,656.93754,533.45157,1,1,16.605884581346427,1190.3891,0.0,0.0,0.73161912,0.22,88,3,8
75,0.0,1355.3425,629.92685,1,1,16.54233381550349,1985.2693,0.0,0.0,0.73161404,0.22,88,3,8
76,0.0,882.46726,726.40213,1,1,16.478783049660557,1608.8694,0.0,0.0,0.73160896,0.22,88,3,8
77,0.0,979.57904,822.87742,1,1,16.41523228381762,1802.4565,0.0,0.0,0.73160388,0.22,88,3,8
78,0.0,852.11705,919.3527,1,1,16.351681517974683,1771.4697,0.0,0.0,0.7315988,0.22,88,3,8
79,0.0,366.78326,1015.828,1,1,16.288130752131746,1382.6112,0.0,0.0,0.73159371,0.22,88,3,8
80,0.0,993.54414,1112.3033,1,1,16.22457998628881,2105.8474,0.0,0.0,0.73158863,0.22,88,3,8
81,0.0,6669.4541,1208.7785,1,1,16.161029220445872,7878.2326,0.0,0.0,0.73158355,0.22,88,3,8
82,0.0,6531.4502,1305.2538,1,1,16.097478454602935,7836.7041,0.0,0.0,0.73157847,0.22,88,3,8
83,0.0,6346.6904,1401.7291,1,1,16.03392768876,7748.4195,0.0,0.0,0.73157339,0.22,88,3,8
84,0.0,11208.669,1498.2044,1,1,15.970376922917064,12706.874,0.0,0.0,0.73156831,0.22,88,3,8
85,0.0,11615.679,1566.3046,1,1,15.900234839524773,13181.984,0.0,0.0,0.73156323,0.22,88,3,8
86,0.0,10891.544,1634.4048,1,1,15.830092756132482,12525.948,0.0,0.0,0.73155815,0.22,88,3,8
87,0.0,11679.862,1702.505,1,1,15.759950672740189,13382.367,0.0,0.0,0.73155307,0.22,88,3,8
88,0.0,2785.0508,1770.6052,1,1,15.689808589347898,4555.656,0.0,0.0,0.73154799,0.22,88,3,8
89,0.0,5954.4372,1838.7054,1,1,15.619666505955609,7793.1426,0.0,0.0,0.73154291,0.22,88,3,8
90,0.0,13822.361,1906.8056,1,1,15.549524422563316,15729.167,0.0,0.0,0.73153783,0.22,88,3,8
91,0.0,15615.787,1974.9058,1,1,15.479382339171025,17590.693,0.0,0.0,0.73153275,0.22,88,3,8
