,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,0.0,0.0,27.1632,0,0,17.166350913607847,0.0,0.0,27.1632,0.8,0.15,96,2,2
1,0.0,0.0,26.974567,0,0,17.20786294343281,0.0,0.0,26.974567,0.79990013,0.15,96,2,2
2,0.0,0.0,26.785933,0,0,17.249374973257776,0.0,0.0,26.785933,0.79980091,0.15,96,2,2
3,0.0,0.0,26.5973,0,0,17.290887003082744,0.0,0.0,26.5973,0.79970235,0.15,96,2,2
4,0.0,0.0,26.408667,0,0,17.33239903290771,0.0,0.0,26.408667,0.79960445,0.15,96,2,2
5,0.0,0.0,26.220033,0,0,17.373911062732674,0.0,0.0,26.220033,0.7995072,0.15,96,2,2
6,0.0,0.0,26.0314,0,0,17.41542309255764,0.0,0.0,26.0314,0.7994106,0.15,96,2,2
7,0.0,0.0,25.842767,0,0,17.456935122382603,0.0,0.0,25.842767,0.79931466,0.15,96,2,2
8,0.0,0.0,25.654133,0,0,17.498447152207568,0.0,0.0,25.654133,0.79921938,0.15,96,2,2
9,0.0,0.0,25.4655,0,0,17.539959182032533,0.0,0.0,25.4655,0.79912475,0.15,96,2,2
10,0.0,0.0,25.276867,0,0,17.5814712118575,0.0,0.0,25.276867,0.79903078,0.15,96,2,2
11,0.0,0.0,25.088233,0,0,17.622983241682466,0.0,0.0,25.088233,0.79893747,0.15,96,2,2
12,0.0,0.0,24.8996,0,0,17.66449527150743,0.0,0.0,24.8996,0.79884481,0.15,96,2,2
13,0.0,0.0,23.956433,0,0,17.687908628511504,0.0,0.0,23.956433,0.7987528,0.15,96,2,2
14,0.0,0.0,23.013267,0,0,17.711321985515582,0.0,0.0,23.013267,0.79866407,0.15,96,2,2
15,0.0,0.0,22.0701,0,0,17.734735342519656,0.0,0.0,22.0701,0.79857862,0.15,96,2,2
16,0.0,0.0,21.126933,0,0,17.758148699523733,0.0,0.0,21.126933,0.79849644,0.15,96,2,2
17,0.0,0.0,20.183767,0,0,17.781562056527807,0.0,0.0,20.183767,0.79841754,0.15,96,2,2
18,0.0,0.0,19.2406,0,0,17.804975413531885,0.0,0.0,19.2406,0.79834191,0.15,96,2,2
19,0.0,0.0,18.297433,0,0,17.82838877053596,0.0,0.0,18.297433,0.79826956,0.15,96,2,2
20,0.0,0.0,17.354267,0,0,17.851802127540033,0.0,0.0,17.354267,0.79820048,0.15,96,2,2
21,0.0,0.0,16.4111,0,0,17.87521548454411,0.0,0.0,16.4111,0.79813468,0.15,96,2,2
22,0.0,0.0,15.467933,0,0,17.898628841548184,0.0,0.0,15.467933,0.79807216,0.15,96,2,2
23,0.0,0.0,14.524767,0,0,17.922042198552262,0.0,0.0,14.524767,0.79801291,0.15,96,2,2
24,0.0,0.0,13.5816,0,0,17.945455555556336,0.0,0.0,13.5816,0.79795693,0.15,96,2,2
25,0.0,0.0,13.0157,0,0,17.948861807655422,0.0,0.0,13.0157,0.79790423,0.15,96,2,2
26,0.0,0.0,12.4498,0,0,17.952268059754505,0.0,0.0,12.4498,0.7978535,0.15,96,2,2
27,0.0,0.0,11.8839,0,0,17.955674311853592,0.0,0.0,11.8839,0.79780473,0.15,96,2,2
28,0.0,0.0,11.318,0,0,17.959080563952675,0.0,0.0,11.318,0.79775793,0.15,96,2,2
29,0.0,0.0,10.7521,0,0,17.96248681605176,0.0,0.0,10.7521,0.79771309,0.15,96,2,2
30,0.0,0.0,10.1862,0,0,17.965893068150848,0.0,0.0,10.1862,0.79767021,0.15,96,2,2
31,0.0,0.0,9.6203,0,0,17.96929932024993,0.0,0.0,9.6203,0.79762931,0.15,96,2,2
32,0.0,0.0,9.0544,0,0,17.972705572349017,0.0,0.0,9.0544,0.79759036,0.15,96,2,2
33,0.0,0.0,8.4885,0,0,17.9761118244481,0.0,0.0,8.4885,0.79755338,0.15,96,2,2
34,0.0,0.0,7.9226,0,0,17.979518076547187,0.0,0.0,7.9226,0.79751837,0.15,96,2,2
35,0.0,0.0,7.3567,0,0,17.98292432864627,0.0,0.0,7.3567,0.79748532,0.15,96,2,2
36,0.0,0.0,6.7908,0,0,17.986330580745356,0.0,0.0,6.7908,0.79745424,0.15,96,2,2
37,0.0,0.0,6.2249,0,0,17.969452082971625,0.0,0.0,6.2249,0.79742513,0.15,96,2,2
38,0.0,0.0,5.659,0,0,17.952573585197893,0.0,0.0,5.659,0.79739797,0.15,96,2,2
39,0.0,0.0,5.0931,0,0,17.93569508742416,0.0,0.0,5.0931,0.79737279,0.15,96,2,2
40,0.0,0.0,4.5272,0,0,17.91881658965043,0.0,0.0,4.5272,0.79734957,0.15,96,2,2
41,0.0,0.0,3.9613,0,0,17.901938091876698,0.0,0.0,3.9613,0.79732831,0.15,96,2,2
42,0.0,0.0,3.3954,0,0,17.88505959410297,0.0,0.0,3.3954,0.79730902,0.15,96,2,2
43,0.0,0.0,2.8295,0,0,17.868181096329238,0.0,0.0,2.8295,0.79729169,0.15,96,2,2
44,0.0,0.0,2.2636,0,0,17.851302598555506,0.0,0.0,2.2636,0.79727633,0.15,96,2,2
45,0.0,0.0,1.6977,0,0,17.834424100781774,0.0,0.0,1.6977,0.79726293,0.15,96,2,2
46,0.0,0.0,1.1318,0,0,17.817545603008043,0.0,0.0,1.1318,0.7972515,0.15,96,2,2
47,0.0,0.0,0.5659,0,0,17.80066710523431,0.0,0.0,0.5659,0.79724204,0.15,96,2,2
48,0.0,0.0,0.0,0,0,17.78378860746058,0.0,0.0,0.0,0.79723453,0.15,96,2,2
49,0.0,0.0,3.2067667,0,0,17.748001132907774,0.0,0.0,3.2067667,0.797229,0.15,96,2,2
50,0.0,0.0,6.4135333,0,0,17.712213658354973,0.0,0.0,6.4135333,0.79721233,0.15,96,2,2
51,0.0,0.0,9.6203,0,0,17.67642618380217,0.0,0.0,9.6203,0.79718452,0.15,96,2,2
52,0.0,0.0,12.827067,0,0,17.640638709249366,0.0,0.0,12.827067,0.79714558,0.15,96,2,2
53,0.0,0.0,16.033833,0,0,17.60485123469656,0.0,0.0,16.033833,0.79709551,0.15,96,2,2
54,0.0,0.0,19.2406,0,0,17.56906376014376,0.0,0.0,19.2406,0.7970343,0.15,96,2,2
55,0.0,0.0,22.447367,0,0,17.533276285590958,0.0,0.0,22.447367,0.79696196,0.15,96,2,2
56,0.0,0.0,25.654133,0,0,17.497488811038153,0.0,0.0,25.654133,0.79687848,0.15,96,2,2
57,0.0,0.0,28.8609,0,0,17.461701336485348,0.0,0.0,28.8609,0.79678387,0.15,96,2,2
58,0.0,0.0,32.067667,0,0,17.425913861932546,0.0,0.0,32.067667,0.79667812,0.15,96,2,2
59,0.0,0.0,35.274433,0,0,17.390126387379745,0.0,0.0,35.274433,0.79656125,0.15,96,2,2
60,0.0,0.0,38.4812,0,0,17.35433891282694,0.0,0.0,38.4812,0.79643323,0.15,96,2,2
61,0.0,0.0,37.160767,0,0,17.302559512844052,0.0,0.0,37.160767,0.79629409,0.15,96,2,2
62,0.0,0.0,35.840333,0,0,17.250780112861165,0.0,0.0,35.840333,0.79615953,0.15,96,2,2
63,0.0,0.0,34.5199,0,0,17.19900071287828,0.0,0.0,34.5199,0.79602955,0.15,96,2,2
64,0.0,0.0,33.199467,0,0,17.147221312895393,0.0,0.0,33.199467,0.79590416,0.15,96,2,2
65,0.0,0.0,31.879033,0,0,17.095441912912506,0.0,0.0,31.879033,0.79578336,0.15,96,2,2
66,0.0,0.0,30.5586,0,0,17.04366251292962,0.0,0.0,30.5586,0.79566714,0.15,96,2,2
67,0.0,0.0,29.238167,0,0,16.991883112946734,0.0,0.0,29.238167,0.79555551,0.15,96,2,2
68,0.0,0.0,27.917733,0,0,16.940103712963847,0.0,0.0,27.917733,0.79544847,0.15,96,2,2
69,0.0,0.0,26.5973,0,0,16.88832431298096,0.94354461,0.0,25.653755,0.795346,0.15,96,2,2
70,0.0,0.0,25.276867,0,0,16.83654491299807,15.211089,0.0,10.065778,0.79525141,0.15,96,2,2
71,0.0,4.8084744,23.956433,0,0,16.784765513015188,28.764908,0.0,0.0,0.79521093,0.15,96,2,2
72,0.0,68.767665,22.636,1,1,16.7329861130323,91.403665,0.0,0.0,0.79520541,0.22,96,2,2
73,0.0,427.26367,29.049533,1,1,16.669435347189363,456.31321,0.0,0.0,0.79519989,0.22,96,2,2
74,0.0,363.19584,35.463067,1,1,16.605884581346427,398.6589,0.0,0.0,0.79519437,0.22,96,2,2
75,0.0,622.98608,41.8766,1,1,16.54233381550349,664.86268,0.0,0.0,0.79518884,0.22,96,2,2
76,0.0,490.51697,48.290133,1,1,16.478783049660557,538.8071,0.0,0.0,0.79518332,0.22,96,2,2
77,0.0,548.93535,54.703667,1,1,16.41523228381762,603.63902,0.0,0.0,0.7951778,0.22,96,2,2
78,0.0,532.14443,61.1172,1,1,16.351681517974683,593.26163,0.0,0.0,0.79517228,0.22,96,2,2
79,0.0,395.50297,67.530733,1,1,16.288130752131746,463.03371,0.0,0.0,0.79516676,0.22,96,2,2
80,0.0,631.29977,73.944267,1,1,16.22457998628881,705.24403,0.0,0.0,0.79516123,0.22,96,2,2
81,0.0,2558.0464,80.3578,1,1,16.161029220445872,2638.4042,0.0,0.0,0.79515571,0.22,96,2,2
82,0.0,2537.725,86.771333,1,1,16.097478454602935,2624.4963,0.0,0.0,0.79515019,0.22,96,2,2
83,0.0,2501.7452,93.184867,1,1,16.03392768876,2594.93,0.0,0.0,0.79514467,0.22,96,2,2
84,0.0,4155.9079,99.5984,1,1,15.970376922917064,4255.5063,0.0,0.0,0.79513915,0.22,96,2,2
85,0.0,4310.4941,104.1256,1,1,15.900234839524773,4414.6197,0.0,0.0,0.79513362,0.22,96,2,2
