,Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh],PV/Import Power (%),Battery Utilization Rate (%),Grid Utilization rate (%)
0,0.0,0.0,595.7208,0,0,17.166350913607847,0.0,0.0,595.7208,0.8,0.15,89,3,9
1,0.0,0.0,591.58385,0,0,17.20786294343281,0.0,0.0,591.58385,0.79792597,0.15,89,3,9
2,0.0,0.0,587.4469,0,0,17.249374973257776,0.0,0.0,587.4469,0.79586632,0.15,89,3,9
3,0.0,0.0,583.30995,0,0,17.290887003082744,0.0,0.0,583.30995,0.79382104,0.15,89,3,9
4,0.0,0.0,579.173,0,0,17.33239903290771,0.0,0.0,579.173,0.79179015,0.15,89,3,9
5,0.0,0.0,575.03605,0,0,17.373911062732674,0.0,0.0,575.03605,0.78977363,0.15,89,3,9
6,0.0,0.0,570.8991,0,0,17.41542309255764,0.0,0.0,570.8991,0.7877715,0.15,89,3,9
7,0.0,0.0,566.76215,0,0,17.456935122382603,0.0,0.0,566.76215,0.78578374,0.15,89,3,9
8,0.0,0.0,562.6252,0,0,17.498447152207568,0.0,0.0,562.6252,0.78381036,0.15,89,3,9
9,0.0,0.0,558.48825,0,0,17.539959182032533,0.0,0.0,558.48825,0.78185135,0.15,89,3,9
10,0.0,0.0,554.3513,0,0,17.5814712118575,0.0,0.0,554.3513,0.77990673,0.15,89,3,9
11,0.0,0.0,550.21435,0,0,17.622983241682466,0.0,0.0,550.21435,0.77797648,0.15,89,3,9
12,0.0,0.0,546.0774,0,0,17.66449527150743,0.0,0.0,546.0774,0.77606061,0.15,89,3,9
13,0.0,0.0,525.39265,0,0,17.687908628511504,0.0,0.0,525.39265,0.77415912,0.15,89,3,9
14,0.0,0.0,504.7079,0,0,17.711321985515582,0.0,0.0,504.7079,0.77232947,0.15,89,3,9
