Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,551585.0298452274,6287.3424,0.0,557872.3722452273
2025-01-01 00:05:00,546660.1635073235,6243.6803,0.0,552903.8438073235
2025-01-01 00:10:00,541735.2971694197,6200.0182,0.0,547935.3153694198
2025-01-01 00:15:00,536810.4308315158,6156.3561,0.0,542966.7869315158
2025-01-01 00:20:00,531885.564493612,6112.694,0.0,537998.258493612
2025-01-01 00:25:00,526960.6981557083,6069.0319,0.0,533029.7300557082
2025-01-01 00:30:00,522035.8318178044,6025.3698,0.0,528061.2016178045
2025-01-01 00:35:00,517110.9654799006,5981.7077,0.0,523092.6731799006
2025-01-01 00:40:00,512186.09914199676,5938.0456,0.0,518124.1447419968
2025-01-01 00:45:00,507261.2328040929,5894.3835,0.0,513155.6163040929
2025-01-01 00:50:00,502336.36646618915,5850.7214,0.0,508187.08786618913
2025-01-01 00:55:00,497411.5001282853,5807.0593,0.0,503218.55942828534
2025-01-01 01:00:00,492486.6337903815,5763.3972,0.0,498250.0309903815
2025-01-01 01:05:00,491665.8227340642,5545.0867,0.0,497210.9094340642
2025-01-01 01:10:00,490845.0116777469,5326.7762,0.0,496171.7878777469
2025-01-01 01:15:00,490024.2006214296,5108.4657,0.0,495132.6663214296
2025-01-01 01:20:00,489203.38956511224,4890.1552,0.0,494093.5447651122
2025-01-01 01:25:00,488382.578508795,4671.8447,0.0,493054.423208795
2025-01-01 01:30:00,487561.76745247765,4453.5342,0.0,492015.30165247765
2025-01-01 01:35:00,486740.95639616036,4235.2237,0.0,490976.18009616033
2025-01-01 01:40:00,485920.14533984306,4016.9132,0.0,489937.05853984307
2025-01-01 01:45:00,485099.33428352576,3798.6027,0.0,488897.93698352575
2025-01-01 01:50:00,484278.5232272084,3580.2922,0.0,487858.81542720844
2025-01-01 01:55:00,483457.7121708912,3361.9817,0.0,486819.6938708912
2025-01-01 02:00:00,482636.9011145738,3143.6712,0.0,485780.5723145738
2025-01-01 02:05:00,481816.0900582565,3012.6849,0.0,484828.7749582565
2025-01-01 02:10:00,480995.2790019393,2881.6986,0.0,483876.9776019393
2025-01-01 02:15:00,480174.46794562193,2750.7123,0.0,482925.18024562194
