Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
0.0,0.0,3.9468,0.0,0.0,3.9468,0.0,100.0,0.0
0.0,0.0,3.9193917,0.0,0.0,3.9193917,0.0,100.0,0.0
0.0,0.0,3.8919833,0.0,0.0,3.8919833,0.0,100.0,0.0
0.0,0.0,3.864575,0.0,0.0,3.864575,0.0,100.0,0.0
0.0,0.0,3.8371667,0.0,0.0,3.8371667,0.0,100.0,0.0
0.0,0.0,3.8097583,0.0,0.0,3.8097583,0.0,100.0,0.0
0.0,0.0,3.78235,0.0,0.0,3.78235,0.0,100.0,0.0
0.0,0.0,3.7549417,0.0,0.0,3.7549417,0.0,100.0,0.0
0.0,0.0,3.7275333,0.0,0.0,3.7275333,0.0,100.0,0.0
0.0,0.0,3.700125,0.0,0.0,3.700125,0.0,100.0,0.0
0.0,0.0,3.6727167,0.0,0.0,3.6727167,0.0,100.0,0.0
0.0,0.0,3.6453083,0.0,0.0,3.6453083,0.0,100.0,0.0
0.0,0.0,3.6179,0.0,0.0,3.6179,0.0,100.0,0.0
0.0,0.0,3.4808583,0.0,0.0,3.4808583,0.0,100.0,0.0
0.0,0.0,3.3438167,0.0,0.0,3.3438167,0.0,100.0,0.0
0.0,0.0,3.206775,0.0,0.0,3.206775,0.0,100.0,0.0
0.0,0.0,3.0697333,0.0,0.0,3.0697333,0.0,100.0,0.0
0.0,0.0,2.9326917,0.0,0.0,2.9326917,0.0,100.0,0.0
0.0,0.0,2.79565,0.0,0.0,2.79565,0.0,100.0,0.0
0.0,0.0,2.6586083,0.0,0.0,2.6586083,0.0,100.0,0.0
0.0,0.0,2.5215667,0.0,0.0,2.5215667,0.0,100.0,0.0
0.0,0.0,2.384525,0.0,0.0,2.384525,0.0,100.0,0.0
0.0,0.0,2.2474833,0.0,0.0,2.2474833,0.0,100.0,0.0
0.0,0.0,2.1104417,0.0,0.0,2.1104417,0.0,100.0,0.0
0.0,0.0,1.9734,0.0,0.0,1.9734,0.0,100.0,0.0
0.0,0.0,1.891175,0.0,0.0,1.891175,0.0,100.0,0.0
0.0,0.0,1.80895,0.0,0.0,1.80895,0.0,100.0,0.0
0.0,0.0,1.726725,0.0,0.0,1.726725,0.0,100.0,0.0
0.0,0.0,1.6445,0.0,0.0,1.6445,0.0,100.0,0.0
0.0,0.0,1.562275,0.0,0.0,1.562275,0.0,100.0,0.0
0.0,0.0,1.48005,0.0,0.0,1.48005,0.0,100.0,0.0
0.0,0.0,1.397825,0.0,0.0,1.397825,0.0,100.0,0.0
0.0,0.0,1.3156,0.0,0.0,1.3156,0.0,100.0,0.0
0.0,0.0,1.233375,0.0,0.0,1.233375,0.0,100.0,0.0
0.0,0.0,1.15115,0.0,0.0,1.15115,0.0,100.0,0.0
0.0,0.0,1.068925,0.0,0.0,1.068925,0.0,100.0,0.0
0.0,0.0,0.9867,0.0,0.0,0.9867,0.0,100.0,0.0
0.0,0.0,0.904475,0.0,0.0,0.904475,0.0,100.0,0.0
0.0,0.0,0.82225,0.0,0.0,0.82225,0.0,100.0,0.0
0.0,0.0,0.740025,0.0,0.0,0.740025,0.0,100.0,0.0
0.0,0.0,0.6578,0.0,0.0,0.6578,0.0,100.0,0.0
0.0,0.0,0.575575,0.0,0.0,0.575575,0.0,100.0,0.0
0.0,0.0,0.49335,0.0,0.0,0.49335,0.0,100.0,0.0
0.0,0.0,0.411125,0.0,0.0,0.411125,0.0,100.0,0.0
0.0,0.0,0.3289,0.0,0.0,0.3289,0.0,100.0,0.0
0.0,0.0,0.246675,0.0,0.0,0.246675,0.0,100.0,0.0
0.0,0.0,0.16445,0.0,0.0,0.16445,0.0,100.0,0.0
0.0,0.0,0.082225,0.0,0.0,0.082225,0.0,100.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
0.0,0.0,0.46594167,0.0,0.0,0.46594167,0.0,100.0,0.0
0.0,0.0,0.93188333,0.0,0.0,0.93188333,0.0,100.0,0.0
0.0,0.0,1.397825,0.0,0.0,1.397825,0.0,100.0,0.0
0.0,0.0,1.8637667,0.0,0.0,1.8637667,0.0,100.0,0.0
0.0,0.0,2.3297083,0.0,0.0,2.3297083,0.0,100.0,0.0
0.0,0.0,2.79565,0.0,0.0,2.79565,0.0,100.0,0.0
0.0,0.0,3.2615917,0.0,0.0,3.2615917,0.0,100.0,0.0
0.0,0.0,3.7275333,0.0,0.0,3.7275333,0.0,100.0,0.0
0.0,0.0,4.193475,0.0,0.0,4.193475,0.0,100.0,0.0
0.0,0.0,4.6594167,0.0,0.0,4.6594167,0.0,100.0,0.0
0.0,0.0,5.1253583,0.0,0.0,5.1253583,0.0,100.0,0.0
0.0,0.0,5.5913,0.0,0.0,5.5913,0.0,100.0,0.0
0.0,0.0,5.3994417,0.0,0.0,5.3994417,0.0,100.0,0.0
0.0,0.0,5.2075833,0.0,0.0,5.2075833,0.0,100.0,0.0
0.0,0.0,5.015725,0.0,0.0,5.015725,0.0,100.0,0.0
0.0,0.0,4.8238667,0.0,0.0,4.8238667,0.0,100.0,0.0
0.0,0.0,4.6320083,0.0,0.0,4.6320083,0.0,100.0,0.0
0.0,0.0,4.44015,0.0,0.0,4.44015,0.0,100.0,0.0
0.0,0.0,4.2482917,0.0,0.0,4.2482917,0.0,100.0,0.0
0.0,0.0,4.0564333,0.0,0.0,4.0564333,0.0,100.0,0.0
0.0,0.0,3.864575,0.78628717,0.0,3.0782878,20.346019319169788,79.65398068083022,0.0
0.0,9.0031905,3.6727167,12.675907,0.0,0.0,100.0,0.0,1.08038286
0.0,20.489898,3.4808583,23.970756,0.0,0.0,100.0,0.0,2.45878776
0.0,72.880721,3.289,76.169721,0.0,0.0,100.0,0.0,8.74568652
0.0,376.04012,4.2208833,380.26101,0.0,0.0,100.0,0.0,45.1248144
0.0,327.06299,5.1527667,332.21575,0.0,0.0,100.0,0.0,39.2475588
0.0,547.96758,6.08465,554.05223,0.0,0.0,100.0,0.0,65.7561096
0.0,441.98939,7.0165333,449.00592,0.0,0.0,100.0,0.0,53.0387268
0.0,495.0841,7.9484167,503.03252,0.0,0.0,100.0,0.0,59.41009199999999
0.0,485.5044,8.8803,494.3847,0.0,0.0,100.0,0.0,58.260527999999994
0.0,376.04924,9.8121833,385.86142,0.0,0.0,100.0,0.0,45.1259088
0.0,576.9593,10.744067,587.70336,0.0,0.0,100.0,0.0,69.23511599999999
0.0,2186.9942,11.67595,2198.6701,0.0,0.0,100.0,0.0,262.439304
