Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
6469.1628,0.0,7285.1628,0.0,0.0,816.0,0.0,11.200847838294019,0.0
6418.5714,0.0,7234.5714,0.0,0.0,816.0,0.0,11.279175432562598,0.0
6367.98,0.0,7183.98,0.0,0.0,816.0,0.0,11.358606232199978,0.0
6317.3886,0.0,7133.3886,0.0,0.0,816.0,0.0,11.439163709656865,0.0
6266.7972,0.0,7082.7972,0.0,0.0,816.0,0.0,11.520872008025304,0.0
6216.2058,0.0,7032.2058,0.0,0.0,816.0,0.0,11.603755965162453,0.0
6165.6143,0.0,6981.6143,0.0,0.0,816.0,0.0,11.687841306272103,0.0
6115.0229,0.0,6931.0229,0.0,0.0,816.0,0.0,11.773154002997162,0.0
6064.4315,0.0,6880.4315,0.0,0.0,816.0,0.0,11.859721298002894,0.0
6013.8401,0.0,6829.8401,0.0,0.0,816.0,0.0,11.947571071246601,0.0
5963.2487,0.0,6779.2487,0.0,0.0,816.0,0.0,12.036732034922986,0.0
5912.6573,0.0,6728.6573,0.0,0.0,816.0,0.0,12.127233764751253,0.0
5862.0659,0.0,6678.0659,0.0,0.0,816.0,0.0,12.219106732684384,0.0
5609.1089,0.0,6425.1089,0.0,0.0,816.0,0.0,12.700173844524254,0.0
5356.1518,0.0,6172.1518,0.0,0.0,816.0,0.0,13.220672894014045,0.0
5103.1948,0.0,5919.1948,0.0,0.0,816.0,0.0,13.785658819675946,0.0
4850.2377,0.0,5666.2377,0.0,0.0,816.0,0.0,14.401090162525303,0.0
4597.2807,0.0,5413.2807,0.0,0.0,816.0,0.0,15.074038189078204,0.0
4344.3237,0.0,5160.3237,0.0,0.0,816.0,0.0,15.812961500845383,0.0
4091.3666,0.0,4907.3666,0.0,0.0,816.0,0.0,16.628062798487484,0.0
3838.4096,0.0,4654.4096,0.0,0.0,816.0,0.0,17.53176170829486,0.0
3585.4525,0.0,4401.4525,0.0,0.0,816.0,0.0,18.539334458340743,0.0
3332.4955,0.0,4148.4955,0.0,0.0,816.0,0.0,19.6697814906633,0.0
3079.5384,0.0,3895.5384,0.0,0.0,816.0,0.0,20.947040337222706,0.0
2826.5814,0.0,3642.5814,0.0,0.0,816.0,0.0,22.401695676588037,0.0
2674.8072,0.0,3490.8072,0.0,0.0,816.0,0.0,23.37568227772648,0.0
2523.033,0.0,3339.0329,0.0,0.0,816.0,0.0,24.4382130994213,0.0
