Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
0.0,0.0,716.4432,0.0,0.0,716.4432,0.0,100.0,0.0
0.0,0.0,711.4679,0.0,0.0,711.4679,0.0,100.0,0.0
0.0,0.0,706.4926,0.0,0.0,706.4926,0.0,100.0,0.0
0.0,0.0,701.5173,0.0,0.0,701.5173,0.0,100.0,0.0
0.0,0.0,696.542,0.0,0.0,696.542,0.0,100.0,0.0
0.0,0.0,691.5667,0.0,0.0,691.5667,0.0,100.0,0.0
0.0,0.0,686.5914,0.0,0.0,686.5914,0.0,100.0,0.0
0.0,0.0,681.6161,0.0,0.0,681.6161,0.0,100.0,0.0
0.0,0.0,676.6408,0.0,0.0,676.6408,0.0,100.0,0.0
0.0,0.0,671.6655,0.0,0.0,671.6655,0.0,100.0,0.0
0.0,0.0,666.6902,0.0,0.0,666.6902,0.0,100.0,0.0
0.0,0.0,661.7149,0.0,0.0,661.7149,0.0,100.0,0.0
0.0,0.0,656.7396,0.0,0.0,656.7396,0.0,100.0,0.0
0.0,0.0,631.8631,0.0,0.0,631.8631,0.0,100.0,0.0
0.0,0.0,606.9866,0.0,0.0,606.9866,0.0,100.0,0.0
0.0,0.0,582.1101,0.0,0.0,582.1101,0.0,100.0,0.0
0.0,0.0,557.2336,0.0,0.0,557.2336,0.0,100.0,0.0
0.0,0.0,532.3571,0.0,0.0,532.3571,0.0,100.0,0.0
0.0,0.0,507.4806,0.0,0.0,507.4806,0.0,100.0,0.0
0.0,0.0,482.6041,0.0,0.0,482.6041,0.0,100.0,0.0
0.0,0.0,457.7276,0.0,0.0,457.7276,0.0,100.0,0.0
0.0,0.0,432.8511,0.0,0.0,432.8511,0.0,100.0,0.0
0.0,0.0,407.9746,0.0,0.0,407.9746,0.0,100.0,0.0
0.0,0.0,383.0981,0.0,0.0,383.0981,0.0,100.0,0.0
0.0,0.0,358.2216,0.0,0.0,358.2216,0.0,100.0,0.0
0.0,0.0,343.2957,0.0,0.0,343.2957,0.0,100.0,0.0
0.0,0.0,328.3698,0.0,0.0,328.3698,0.0,100.0,0.0
0.0,0.0,313.4439,0.0,0.0,313.4439,0.0,100.0,0.0
0.0,0.0,298.518,0.0,0.0,298.518,0.0,100.0,0.0
0.0,0.0,283.5921,0.0,0.0,283.5921,0.0,100.0,0.0
0.0,0.0,268.6662,0.0,0.0,268.6662,0.0,100.0,0.0
0.0,0.0,253.7403,0.0,0.0,253.7403,0.0,100.0,0.0
0.0,0.0,238.8144,0.0,0.0,238.8144,0.0,100.0,0.0
0.0,0.0,223.8885,0.0,0.0,223.8885,0.0,100.0,0.0
0.0,0.0,208.9626,0.0,0.0,208.9626,0.0,100.0,0.0
0.0,0.0,194.0367,0.0,0.0,194.0367,0.0,100.0,0.0
0.0,0.0,179.1108,0.0,0.0,179.1108,0.0,100.0,0.0
0.0,0.0,164.1849,0.0,0.0,164.1849,0.0,100.0,0.0
0.0,0.0,149.259,0.0,0.0,149.259,0.0,100.0,0.0
0.0,0.0,134.3331,0.0,0.0,134.3331,0.0,100.0,0.0
0.0,0.0,119.4072,0.0,0.0,119.4072,0.0,100.0,0.0
0.0,0.0,104.4813,0.0,0.0,104.4813,0.0,100.0,0.0
0.0,0.0,89.5554,0.0,0.0,89.5554,0.0,100.0,0.0
0.0,0.0,74.6295,0.0,0.0,74.6295,0.0,100.0,0.0
0.0,0.0,59.7036,0.0,0.0,59.7036,0.0,100.0,0.0
0.0,0.0,44.7777,0.0,0.0,44.7777,0.0,100.0,0.0
0.0,0.0,29.8518,0.0,0.0,29.8518,0.0,100.0,0.0
0.0,0.0,14.9259,0.0,0.0,14.9259,0.0,100.0,0.0
0.0,0.0,0.0,0.0,-8.851432100000001e-27,0.0,,,0.0
0.0,0.0,84.5801,0.0,0.0,84.5801,0.0,100.0,0.0
0.0,0.0,169.1602,0.0,0.0,169.1602,0.0,100.0,0.0
0.0,0.0,253.7403,0.0,0.0,253.7403,0.0,100.0,0.0
0.0,0.0,338.3204,0.0,0.0,338.3204,0.0,100.0,0.0
0.0,0.0,422.9005,0.0,0.0,422.9005,0.0,100.0,0.0
0.0,0.0,507.4806,0.0,0.0,507.4806,0.0,100.0,0.0
0.0,0.0,592.0607,0.0,0.0,592.0607,0.0,100.0,0.0
0.0,0.0,676.6408,0.0,0.0,676.6408,0.0,100.0,0.0
0.0,0.0,761.2209,0.0,0.0,761.2209,0.0,100.0,0.0
