Import Power [kW],Export Power [kW],Load Power [kW],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],PV/Import Power (%),Battery Utilization Rate (%),Profit surplus energy - [USD]
1394.622,0.0,2210.622,0.0,0.0,816.0,0.0,36.912687922222794,0.0
1379.2705,0.0,2195.2705,0.0,0.0,816.0,0.0,37.17081790148412,0.0
1363.9189,0.0,2179.9189,0.0,0.0,816.0,0.0,37.43258522140434,0.0
1348.5674,0.0,2164.5674,0.0,0.0,816.0,0.0,37.69806382559398,0.0
1333.2158,0.0,2149.2158,0.0,0.0,816.0,0.0,37.96733673742767,0.0
1317.8643,0.0,2133.8643,0.0,0.0,816.0,0.0,38.24048230245944,0.0
1302.5127,0.0,2118.5127,0.0,0.0,816.0,0.0,38.51758830617347,0.0
1287.1612,0.0,2103.1612,0.0,0.0,816.0,0.0,38.798737823805425,0.0
1271.8097,0.0,2087.8097,0.0,0.0,816.0,0.0,39.08402188187937,0.0
1256.4581,0.0,2072.4581,0.0,0.0,816.0,0.0,39.373534258666076,0.0
1241.1066,0.0,2057.1066,0.0,0.0,816.0,0.0,39.667365803988965,0.0
1225.755,0.0,2041.755,0.0,0.0,816.0,0.0,39.96561781408641,0.0
1210.4035,0.0,2026.4035,0.0,0.0,816.0,0.0,40.26838682424305,0.0
1133.6458,0.0,1949.6458,0.0,0.0,816.0,0.0,41.85375620535792,0.0
1056.8881,0.0,1872.8881,0.0,0.0,816.0,0.0,43.56907388113577,0.0
980.13037,0.0,1796.1304,0.0,0.0,816.0,0.0,45.431000646127934,0.0
903.37267,0.0,1719.3727,0.0,0.0,816.0,0.0,47.45917009370633,0.0
826.61496,0.0,1642.615,0.0,0.0,816.0,0.0,49.67688836828809,0.0
749.85725,0.0,1565.8573,0.0,0.0,816.0,0.0,52.11203000784395,0.0
673.09954,0.0,1489.0995,0.0,0.0,816.0,0.0,54.798217182982945,0.0
596.34183,0.0,1412.3418,0.0,0.0,816.0,0.0,57.77638123201378,0.0
519.58412,0.0,1335.5841,0.0,0.0,816.0,0.0,61.09686299654417,0.0
442.82642,0.0,1258.8264,0.0,0.0,816.0,0.0,64.82228105762191,0.0
