Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
21.434219,0.0,21.0,0,0,24.166350913607847,0.0,0.43421875,0.0,0.2,0.12
22.061204,0.0,21.0,0,0,24.20786294343281,0.0,1.0612036,0.0,0.2,0.12
21.73571,0.0,21.0,0,0,24.249374973257776,0.0,0.73570972,0.0,0.20000201,0.12
21.871894,0.0,21.0,0,0,24.290887003082744,0.0,0.87189363,0.0,0.20000297,0.12
21.143386,0.0,21.0,0,0,24.33239903290771,0.0,0.1433859,0.0,0.20000437,0.12
21.446011,0.0,21.0,0,0,24.373911062732674,0.0,0.44601095,0.0,0.20000344,0.12
21.24797,0.0,21.0,0,0,24.41542309255764,0.0,0.24796953,0.0,0.20000348,0.12
21.514726,0.0,21.0,0,0,24.456935122382603,0.0,0.51472623,0.0,0.20000288,0.12
21.321358,0.0,21.0,0,0,24.498447152207568,0.0,0.32135817,0.0,0.20000314,0.12
21.31646,0.0,21.0,0,0,24.539959182032533,0.0,0.31645953,0.0,0.20000278,0.12
21.205174,0.0,21.0,0,0,24.5814712118575,0.0,0.20517432,0.0,0.2000024,0.12
21.845953,0.0,21.0,0,0,24.622983241682466,0.0,0.84595289,0.0,0.20000167,0.12
21.387398,0.0,21.0,0,0,24.66449527150743,0.0,0.38739798,0.0,0.20000299,0.12
21.247761,0.0,21.0,0,0,24.687908628511504,0.0,0.24776123,0.0,0.20000284,0.12
21.555181,0.0,21.0,0,0,24.711321985515582,0.0,0.55518133,0.0,0.20000224,0.12
21.313995,0.0,21.0,0,0,24.734735342519656,0.0,0.31399495,0.0,0.20000263,0.12
21.936069,0.0,21.0,0,0,24.758148699523733,0.0,0.93606866,0.0,0.20000224,0.12
21.145348,0.0,21.0,0,0,24.781562056527807,0.0,0.14534848,0.0,0.20000385,0.12
21.011458,0.0,21.0,0,0,24.804975413531885,0.0,0.011458413,0.0,0.20000292,0.12
21.221355,0.0,21.0,0,0,24.82838877053596,0.0,0.22135494,0.0,0.20000157,0.12
21.420817,0.0,21.0,0,0,24.851802127540033,0.0,0.42081737,0.0,0.20000089,0.12
21.338456,0.0,21.0,0,0,24.87521548454411,0.0,0.33845601,0.0,0.20000085,0.12
21.513873,0.0,21.0,0,0,24.898628841548184,0.0,0.51387325,0.0,0.20000054,0.12
21.367536,0.0,21.0,0,0,24.922042198552262,0.0,0.36753596,0.0,0.2000008,0.12
