Hora,P_carga [kW],FC red
2025-01-01 00:00:00,507069.1774229339,3.9005321340225687
2025-01-01 00:05:00,502552.9412066578,3.8657918554358295
2025-01-01 00:10:00,498036.7049903816,3.8310515768490894
2025-01-01 00:15:00,493520.4687741053,3.796311298262349
2025-01-01 00:20:00,489004.2325578292,3.7615710196756096
2025-01-01 00:25:00,484487.9963415529,3.7268307410888686
2025-01-01 00:30:00,479971.7601252768,3.69209046250213
2025-01-01 00:35:00,475455.52380900056,3.6573501831461583
2025-01-01 00:40:00,470939.2875927243,3.6226099045594182
2025-01-01 00:45:00,466423.0513764481,3.587869625972678
2025-01-01 00:50:00,461906.815160172,3.553129347385939
2025-01-01 00:55:00,457390.57894389576,3.5183890687991988
2025-01-01 01:00:00,452874.3427276196,3.483648790212458
2025-01-01 01:05:00,451932.72585824016,3.476405583524924
2025-01-01 01:10:00,450991.1088888608,3.4691623760681605
2025-01-01 01:15:00,450049.49201948143,3.461919169380627
2025-01-01 01:20:00,449107.87505010207,3.4546759619238623
2025-01-01 01:25:00,448166.2581807228,3.44743275523633
2025-01-01 01:30:00,447224.64121134335,3.4401895477795645
2025-01-01 01:35:00,446283.02434196393,3.4329463410920305
2025-01-01 01:40:00,445341.40747258463,3.4257031344044977
2025-01-01 01:45:00,444399.79050320527,3.418459926947733
2025-01-01 01:50:00,443458.17363382585,3.411216720260199
2025-01-01 01:55:00,442516.55666444654,3.403973512803435
2025-01-01 02:00:00,441574.9397950672,3.3967303061159013
2025-01-01 02:05:00,440711.4929256878,3.390088407120676
2025-01-01 02:10:00,439848.0460563084,3.383446508125449
2025-01-01 02:15:00,438984.59908692905,3.376804608360993
2025-01-01 02:20:00,438121.1522175497,3.3701627093657667
2025-01-01 02:25:00,437257.7053481703,3.363520810370541
2025-01-01 02:30:00,436394.2584787909,3.356878911375315
2025-01-01 02:35:00,435530.8115094116,3.350237011610859
2025-01-01 02:40:00,434667.3646400322,3.343595112615632
2025-01-01 02:45:00,433803.9177706528,3.3369532136204065
2025-01-01 02:50:00,432940.4708012735,3.3303113138559497
2025-01-01 02:55:00,432077.02393189416,3.3236694148607246
2025-01-01 03:00:00,431213.5770625148,3.3170275158654987
2025-01-01 03:05:00,434827.2814094116,3.3448252416108586
2025-01-01 03:10:00,438440.9857563084,3.372622967356219
2025-01-01 03:15:00,442054.69000320527,3.400420692332349
2025-01-01 03:20:00,445668.39435010205,3.4282184180777087
2025-01-01 03:25:00,449282.0986669989,3.4560161435922994
2025-01-01 03:30:00,452895.8029938958,3.483813869183814
2025-01-01 03:35:00,456509.5073207926,3.511611594775328
2025-01-01 03:40:00,460123.2116376894,3.539409320289918
2025-01-01 03:45:00,463736.9159645863,3.5672070458814336
2025-01-01 03:50:00,467350.6202814831,3.5950047713960243
2025-01-01 03:55:00,470964.3246083799,3.6228024969875383
2025-01-01 04:00:00,474578.0289252768,3.65060022250213
2025-01-01 04:05:00,485689.1602365879,3.736070463358369
2025-01-01 04:10:00,496800.291567899,3.821540704368454
2025-01-01 04:15:00,507911.4228392101,3.907010944917001
2025-01-01 04:20:00,519022.5542105212,3.992481186234779
2025-01-01 04:25:00,530133.6854818324,4.077951426783326
2025-01-01 04:30:00,541244.8167531434,4.163421667331873
2025-01-01 04:35:00,552355.9481244546,4.248891908649651
2025-01-01 04:40:00,563467.0793957658,4.334362149198198
2025-01-01 04:45:00,574578.2107670768,4.4198323905159755
2025-01-01 04:50:00,585689.342038388,4.505302631064524
2025-01-01 04:55:00,596800.473409699,4.5907728723823
2025-01-01 05:00:00,607911.6046810102,4.676243112930848
2025-01-01 05:05:00,610622.7770585276,4.6970982850655965
2025-01-01 05:10:00,613333.9495360452,4.717953457969579
2025-01-01 05:15:00,616045.1219135625,4.7388086301043275
2025-01-01 05:20:00,618756.29439108,4.7596638030083085
2025-01-01 05:25:00,621467.4667685976,4.780518975143059
2025-01-01 05:30:00,624178.6392461149,4.801374148047038
2025-01-01 05:35:00,626889.8116236326,4.822229320181789
2025-01-01 05:40:00,629600.9840011499,4.843084492316538
2025-01-01 05:45:00,632312.1564786674,4.863939665220519
2025-01-01 05:50:00,635023.3288561848,4.884794837355268
2025-01-01 05:55:00,637734.5013337024,4.905650010259249
2025-01-01 06:00:00,640445.6737112197,4.926505182393997
2025-01-01 06:05:00,641774.5640112197,4.936727415470921
2025-01-01 06:10:00,643103.4543112197,4.946949648547844
2025-01-01 06:15:00,644432.3446112197,4.957171881624768
2025-01-01 06:20:00,645761.2347112197,4.967394113163229
2025-01-01 06:25:00,647090.1247112197,4.977616343932459
2025-01-01 06:30:00,648419.0157112196,4.987838582393998
2025-01-01 06:35:00,649747.9057112196,4.998060813163228
2025-01-01 06:40:00,651076.7957112197,5.008283043932459
2025-01-01 06:45:00,652405.6867112197,5.018505282393998
2025-01-01 06:50:00,653734.5767112197,5.028727513163229
2025-01-01 06:55:00,655063.4667112196,5.038949743932459
2025-01-01 07:00:00,656392.3567112196,5.049171974701689
2025-01-01 07:05:00,661061.3570581166,5.085087361985512
2025-01-01 07:10:00,665730.3564050134,5.121002741577026
2025-01-01 07:15:00,670399.3557519101,5.15691812116854
2025-01-01 07:20:00,675068.3550988071,5.192833500760056
2025-01-01 07:25:00,679737.3544457039,5.228748880351569
2025-01-01 07:30:00,684406.3547926007,5.26466426763539
2025-01-01 07:35:00,689075.3541394975,5.300579647226904
