Hora,P_carga [kW],FC red
2025-01-01 00:00:00,99436.09280000006,0.764893021538462
2025-01-01 00:05:00,98548.72427000006,0.7580671097692313
2025-01-01 00:10:00,97661.35573000004,0.7512411979230773
2025-01-01 00:15:00,96773.98720000006,0.7444152861538467
2025-01-01 00:20:00,95886.61867000004,0.7375893743846157
2025-01-01 00:25:00,94999.25013000006,0.7307634625384619
2025-01-01 00:30:00,94111.88160000004,0.723937550769231
2025-01-01 00:35:00,93224.51307000006,0.7171116390000005
2025-01-01 00:40:00,92337.14453000003,0.7102857271538465
2025-01-01 00:45:00,91449.77600000006,0.7034598153846158
2025-01-01 00:50:00,90562.40747000003,0.6966339036153849
2025-01-01 00:55:00,89675.03893000005,0.6898079917692312
2025-01-01 01:00:00,88787.67040000005,0.6829820800000004
2025-01-01 01:05:00,88632.10014666671,0.68178538574359
2025-01-01 01:10:00,88476.52990333339,0.6805886915641031
2025-01-01 01:15:00,88320.95965000005,0.6793919973076927
2025-01-01 01:20:00,88165.38939666671,0.6781953030512824
2025-01-01 01:25:00,88009.81915333337,0.6769986088717952
2025-01-01 01:30:00,87854.24890000004,0.6758019146153849
2025-01-01 01:35:00,87698.6786466667,0.6746052203589746
2025-01-01 01:40:00,87543.10840333338,0.6734085261794874
2025-01-01 01:45:00,87387.53815000004,0.6722118319230772
2025-01-01 01:50:00,87231.9678966667,0.671015137666667
2025-01-01 01:55:00,87076.39765333338,0.6698184434871799
2025-01-01 02:00:00,86920.82740000004,0.6686217492307694
2025-01-01 02:05:00,86768.4332166667,0.6674494862820516
2025-01-01 02:10:00,86616.03903333339,0.6662772233333338
2025-01-01 02:15:00,86463.64485000006,0.6651049603846159
2025-01-01 02:20:00,86311.25066666672,0.6639326974358979
2025-01-01 02:25:00,86158.85648333338,0.6627604344871799
2025-01-01 02:30:00,86006.46230000004,0.6615881715384618
2025-01-01 02:35:00,85854.0681166667,0.660415908589744
2025-01-01 02:40:00,85701.67393333338,0.659243645641026
2025-01-01 02:45:00,85549.27975000005,0.658071382692308
2025-01-01 02:50:00,85396.88556666671,0.6568991197435902
2025-01-01 02:55:00,85244.49138333338,0.6557268567948722
2025-01-01 03:00:00,85092.09720000005,0.6545545938461542
2025-01-01 03:05:00,85825.4835166667,0.6601960270512823
2025-01-01 03:10:00,86558.86983333339,0.6658374602564107
2025-01-01 03:15:00,87292.25615000004,0.6714788934615389
2025-01-01 03:20:00,88025.64246666672,0.6771203266666671
2025-01-01 03:25:00,88759.02878333339,0.6827617598717953
2025-01-01 03:30:00,89492.41510000006,0.6884031930769234
2025-01-01 03:35:00,90225.80141666673,0.6940446262820518
2025-01-01 03:40:00,90959.18773333338,0.6996860594871799
2025-01-01 03:45:00,91692.57405000008,0.7053274926923084
2025-01-01 03:50:00,92425.96036666672,0.7109689258974364
2025-01-01 03:55:00,93159.3466833334,0.7166103591025647
2025-01-01 04:00:00,93892.73300000004,0.7222517923076927
2025-01-01 04:05:00,95986.55073366672,0.738358082566667
2025-01-01 04:10:00,98080.36846633338,0.7544643728179491
2025-01-01 04:15:00,100174.18620000008,0.7705706630769238
2025-01-01 04:20:00,102268.00393666672,0.7866769533589748
2025-01-01 04:25:00,104361.8216633334,0.802783243564103
2025-01-01 04:30:00,106455.63940000007,0.8188895338461544
2025-01-01 04:35:00,108549.45713666672,0.8349958241282056
2025-01-01 04:40:00,110643.2748633334,0.8511021143333339
2025-01-01 04:45:00,112737.09260000006,0.8672084046153852
2025-01-01 04:50:00,114830.91033666674,0.8833146948974365
2025-01-01 04:55:00,116924.7280633334,0.8994209851025646
2025-01-01 05:00:00,119018.54580000008,0.915527275384616
2025-01-01 05:05:00,119597.9499033334,0.9199842300256417
2025-01-01 05:10:00,120177.35399666674,0.9244411845897442
2025-01-01 05:15:00,120756.75810000008,0.9288981392307698
2025-01-01 05:20:00,121336.1622033334,0.9333550938717954
2025-01-01 05:25:00,121915.56629666672,0.9378120484358979
2025-01-01 05:30:00,122494.97040000006,0.9422690030769236
2025-01-01 05:35:00,123074.3745033334,0.9467259577179492
2025-01-01 05:40:00,123653.77859666671,0.9511829122820518
2025-01-01 05:45:00,124233.18270000006,0.9556398669230775
2025-01-01 05:50:00,124812.5868033334,0.960096821564103
2025-01-01 05:55:00,125391.99089666671,0.9645537761282056
2025-01-01 06:00:00,125971.39500000006,0.9690107307692313
2025-01-01 06:05:00,126025.38813000006,0.9694260625384621
2025-01-01 06:10:00,126079.38127000009,0.969841394384616
2025-01-01 06:15:00,126133.37440000006,0.9702567261538466
2025-01-01 06:20:00,126187.36753000006,0.9706720579230774
2025-01-01 06:25:00,126241.36067000008,0.9710873897692315
2025-01-01 06:30:00,126295.35380000008,0.9715027215384622
2025-01-01 06:35:00,126349.34693000006,0.9719180533076928
2025-01-01 06:40:00,126403.34007000006,0.9723333851538467
2025-01-01 06:45:00,126457.33320000008,0.9727487169230776
2025-01-01 06:50:00,126511.32633000008,0.9731640486923083
2025-01-01 06:55:00,126565.31947000006,0.973579380538462
2025-01-01 07:00:00,126619.31260000006,0.9739947123076929
2025-01-01 07:05:00,127395.57581666672,0.9799659678205134
2025-01-01 07:10:00,128171.8390333334,0.9859372233333339
2025-01-01 07:15:00,128948.10225000004,0.9919084788461542
2025-01-01 07:20:00,129724.36546666671,0.9978797343589747
2025-01-01 07:25:00,130500.6286833334,1.0038509898717956
2025-01-01 07:30:00,131276.89190000005,1.0098222453846157
2025-01-01 07:35:00,132053.15511666672,1.0157935008974364
2025-01-01 07:40:00,132829.4183333334,1.021764756410257
2025-01-01 07:45:00,133605.68155000007,1.0277360119230776
2025-01-01 07:50:00,134381.94476666674,1.033707267435898
2025-01-01 07:55:00,135158.2079833334,1.0396785229487187
2025-01-01 08:00:00,135934.4712000001,1.0456497784615393
2025-01-01 08:05:00,136550.4000333334,1.0503876925641031
2025-01-01 08:10:00,137166.32896666674,1.0551256074358981
2025-01-01 08:15:00,137782.25780000008,1.0598635215384622
2025-01-01 08:20:00,138398.1866333334,1.064601435641026
2025-01-01 08:25:00,139014.11556666673,1.069339350512821
2025-01-01 08:30:00,139630.0444000001,1.0740772646153856
2025-01-01 08:35:00,140245.9732333334,1.0788151787179494
2025-01-01 08:40:00,140861.90216666675,1.0835530935897444
2025-01-01 08:45:00,141477.83100000006,1.0882910076923082
2025-01-01 08:50:00,142093.7598333334,1.0930289217948723
2025-01-01 08:55:00,142709.68876666675,1.0977668366666673
2025-01-01 09:00:00,143325.61760000009,1.1025047507692316
2025-01-01 09:05:00,143635.17006666676,1.1048859235897444
2025-01-01 09:10:00,143944.7225333334,1.107267096410257
2025-01-01 09:15:00,144254.27500000008,1.1096482692307699
2025-01-01 09:20:00,144563.82746666673,1.1120294420512826
2025-01-01 09:25:00,144873.3799333334,1.1144106148717956
2025-01-01 09:30:00,145182.93240000008,1.1167917876923084
2025-01-01 09:35:00,145492.48486666675,1.1191729605128213
2025-01-01 09:40:00,145802.0373333334,1.1215541333333339
2025-01-01 09:45:00,146111.58980000007,1.1239353061538466
2025-01-01 09:50:00,146421.14226666675,1.1263164789743596
2025-01-01 09:55:00,146730.6947333334,1.1286976517948724
2025-01-01 10:00:00,147040.24720000007,1.1310788246153853
2025-01-01 10:05:00,147346.62356666673,1.1334355658974364
2025-01-01 10:10:00,147653.00003333337,1.1357923079487182
2025-01-01 10:15:00,147959.37640000007,1.1381490492307698
2025-01-01 10:20:00,148265.75276666673,1.140505790512821
2025-01-01 10:25:00,148572.1292333334,1.142862532564103
2025-01-01 10:30:00,148878.5056000001,1.1452192738461546
2025-01-01 10:35:00,149184.88196666676,1.147576015128206
2025-01-01 10:40:00,149491.2584333334,1.1499327571794877
2025-01-01 10:45:00,149797.6348000001,1.152289498461539
2025-01-01 10:50:00,150104.01116666675,1.1546462397435904
2025-01-01 10:55:00,150410.3876333334,1.1570029817948722
2025-01-01 11:00:00,150716.76400000008,1.1593597230769237
2025-01-01 11:05:00,150097.65906666676,1.1545973774358982
2025-01-01 11:10:00,149478.5541333334,1.1498350317948725
2025-01-01 11:15:00,148859.4492000001,1.145072686153847
2025-01-01 11:20:00,148240.34426666674,1.1403103405128212
2025-01-01 11:25:00,147621.23933333342,1.1355479948717957
2025-01-01 11:30:00,147002.1344000001,1.13078564923077
