Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
19.7239,0.0,19.7239,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15
19.586928,0.0,19.586928,0,0,17.20786294343281,0.0,0.0,0.0,0.79779693,0.15
19.449957,0.0,19.449957,0,0,17.249374973257776,0.0,0.0,0.0,0.79545805,0.15
19.312985,0.0,19.312985,0,0,17.290887003082744,0.0,0.0,0.0,0.7931192,0.15
19.176014,0.0,19.176014,0,0,17.33239903290771,0.0,0.0,0.0,0.79078036,0.15
19.039042,0.0,19.039042,0,0,17.373911062732674,0.0,0.0,0.0,0.78844153,0.15
18.902071,0.0,18.902071,0,0,17.41542309255764,0.0,0.0,0.0,0.78610272,0.15
18.765099,0.0,18.765099,0,0,17.456935122382603,0.0,0.0,0.0,0.78376393,0.15
18.628128,0.0,18.628128,0,0,17.498447152207568,0.0,0.0,0.0,0.78142515,0.15
18.491156,0.0,18.491156,0,0,17.539959182032533,0.0,0.0,0.0,0.77908639,0.15
18.354185,0.0,18.354185,0,0,17.5814712118575,0.0,0.0,0.0,0.77674765,0.15
18.217213,0.0,18.217213,0,0,17.622983241682466,0.0,0.0,0.0,0.77440892,0.15
18.080242,0.0,18.080242,0,0,17.66449527150743,0.0,0.0,0.0,0.77207021,0.15
17.395384,0.0,17.395384,0,0,17.687908628511504,0.0,0.0,0.0,0.76973152,0.15
16.710526,0.0,16.710526,0,0,17.711321985515582,0.0,0.0,0.0,0.76739284,0.15
16.025669,0.0,16.025669,0,0,17.734735342519656,0.0,0.0,0.0,0.76505418,0.15
15.340811,0.0,15.340811,0,0,17.758148699523733,0.0,0.0,0.0,0.76271553,0.15
14.655953,0.0,14.655953,0,0,17.781562056527807,0.0,0.0,0.0,0.7603769,0.15
13.971096,0.0,13.971096,0,0,17.804975413531885,0.0,0.0,0.0,0.75803829,0.15
13.286238,0.0,13.286238,0,0,17.82838877053596,0.0,0.0,0.0,0.75569969,0.15
12.601381,0.0,12.601381,0,0,17.851802127540033,0.0,0.0,0.0,0.75336111,0.15
11.916523,0.0,11.916523,0,0,17.87521548454411,0.0,0.0,0.0,0.75102254,0.15
11.231665,0.0,11.231665,0,0,17.898628841548184,0.0,0.0,0.0,0.74868399,0.15
10.546808,0.0,10.546808,0,0,17.922042198552262,0.0,0.0,0.0,0.74634546,0.15
9.86195,0.0,9.86195,0,0,17.945455555556336,0.0,0.0,0.0,0.74400694,0.15
9.4510354,0.0,9.4510354,0,0,17.948861807655422,0.0,0.0,0.0,0.74283511,0.15
9.0401208,0.0,9.0401208,0,0,17.952268059754505,0.0,0.0,0.0,0.74166329,0.15
8.6292062,0.0,8.6292062,0,0,17.955674311853592,0.0,0.0,0.0,0.74049147,0.15
8.2182917,0.0,8.2182917,0,0,17.959080563952675,0.0,0.0,0.0,0.73931966,0.15
7.8073771,0.0,7.8073771,0,0,17.96248681605176,0.0,0.0,0.0,0.73926786,0.15
7.3964625,0.0,7.3964625,0,0,17.965893068150848,0.0,0.0,0.0,0.73921606,0.15
6.9855479,0.0,6.9855479,0,0,17.96929932024993,0.0,0.0,0.0,0.73916426,0.15
6.5746333,0.0,6.5746333,0,0,17.972705572349017,0.0,0.0,0.0,0.73911246,0.15
6.1637187,0.0,6.1637187,0,0,17.9761118244481,0.0,0.0,0.0,0.73906066,0.15
5.7528042,0.0,5.7528042,0,0,17.979518076547187,0.0,0.0,0.0,0.73900886,0.15
5.3418896,0.0,5.3418896,0,0,17.98292432864627,0.0,0.0,0.0,0.73895706,0.15
4.930975,0.0,4.930975,0,0,17.986330580745356,0.0,0.0,0.0,0.73890526,0.15
4.5200604,0.0,4.5200604,0,0,17.969452082971625,0.0,0.0,0.0,0.73885346,0.15
4.1091458,0.0,4.1091458,0,0,17.952573585197893,0.0,0.0,0.0,0.73880167,0.15
3.6982312,0.0,3.6982312,0,0,17.93569508742416,0.0,0.0,0.0,0.73874987,0.15
3.2873167,0.0,3.2873167,0,0,17.91881658965043,0.0,0.0,0.0,0.73869807,0.15
2.8764021,0.0,2.8764021,0,0,17.901938091876698,0.0,0.0,0.0,0.73864628,0.15
2.4654875,0.0,2.4654875,0,0,17.88505959410297,0.0,0.0,0.0,0.73859448,0.15
