Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
40.02815,0.0,40.02815,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15
39.750177,0.0,39.750177,0,0,17.20786294343281,0.0,0.0,0.0,0.79779693,0.15
39.472203,0.0,39.472203,0,0,17.249374973257776,0.0,0.0,0.0,0.79545805,0.15
39.19423,0.0,39.19423,0,0,17.290887003082744,0.0,0.0,0.0,0.7931192,0.15
38.916257,0.0,38.916257,0,0,17.33239903290771,0.0,0.0,0.0,0.79078036,0.15
38.638284,0.0,38.638284,0,0,17.373911062732674,0.0,0.0,0.0,0.78844153,0.15
38.36031,0.0,38.36031,0,0,17.41542309255764,0.0,0.0,0.0,0.78610272,0.15
38.082337,0.0,38.082337,0,0,17.456935122382603,0.0,0.0,0.0,0.78376393,0.15
37.804364,0.0,37.804364,0,0,17.498447152207568,0.0,0.0,0.0,0.78142515,0.15
37.526391,0.0,37.526391,0,0,17.539959182032533,0.0,0.0,0.0,0.77908639,0.15
37.248417,0.0,37.248417,0,0,17.5814712118575,0.0,0.0,0.0,0.77674765,0.15
36.970444,0.0,36.970444,0,0,17.622983241682466,0.0,0.0,0.0,0.77440892,0.15
36.692471,0.0,36.692471,0,0,17.66449527150743,0.0,0.0,0.0,0.77207021,0.15
35.302605,0.0,35.302605,0,0,17.687908628511504,0.0,0.0,0.0,0.76973152,0.15
33.912738,0.0,33.912738,0,0,17.711321985515582,0.0,0.0,0.0,0.76739284,0.15
32.522872,0.0,32.522872,0,0,17.734735342519656,0.0,0.0,0.0,0.76505418,0.15
31.133006,0.0,31.133006,0,0,17.758148699523733,0.0,0.0,0.0,0.76271553,0.15
29.743139,0.0,29.743139,0,0,17.781562056527807,0.0,0.0,0.0,0.7603769,0.15
28.353273,0.0,28.353273,0,0,17.804975413531885,0.0,0.0,0.0,0.75803829,0.15
26.963407,0.0,26.963407,0,0,17.82838877053596,0.0,0.0,0.0,0.75569969,0.15
25.57354,0.0,25.57354,0,0,17.851802127540033,0.0,0.0,0.0,0.75336111,0.15
