Import Power [kW],Export Power [kW],Load Power [kW],Tariff Energy Period [-],Tariff Power Period [-],Temperature [C],PV Power [kW],Battery Charging Power [kW],Battery Discharging Power [kW],Battery Aggregate SOC [-],Tariff Energy [$/kWh]
385.2009,0.0,385.2009,0,0,17.166350913607847,0.0,0.0,0.0,0.8,0.15
382.52589,0.0,382.52589,0,0,17.20786294343281,0.0,0.0,0.0,0.79766111,0.15
379.85089,0.0,379.85089,0,0,17.249374973257776,0.0,0.0,0.0,0.79532224,0.15
377.17588,0.0,377.17588,0,0,17.290887003082744,0.0,0.0,0.0,0.79298338,0.15
374.50087,0.0,374.50087,0,0,17.33239903290771,0.0,0.0,0.0,0.79064454,0.15
371.82587,0.0,371.82587,0,0,17.373911062732674,0.0,0.0,0.0,0.78830572,0.15
369.15086,0.0,369.15086,0,0,17.41542309255764,0.0,0.0,0.0,0.78596691,0.15
366.47586,0.0,366.47586,0,0,17.456935122382603,0.0,0.0,0.0,0.78362812,0.15
363.80085,0.0,363.80085,0,0,17.498447152207568,0.0,0.0,0.0,0.78128934,0.15
361.12584,0.0,361.12584,0,0,17.539959182032533,0.0,0.0,0.0,0.77895058,0.15
358.45084,0.0,358.45084,0,0,17.5814712118575,0.0,0.0,0.0,0.77661184,0.15
355.77583,0.0,355.77583,0,0,17.622983241682466,0.0,0.0,0.0,0.77427312,0.15
353.10082,0.0,353.10082,0,0,17.66449527150743,0.0,0.0,0.0,0.77193441,0.15
339.72579,0.0,339.72579,0,0,17.687908628511504,0.0,0.0,0.0,0.76959571,0.15
326.35076,0.0,326.35076,0,0,17.711321985515582,0.0,0.0,0.0,0.76725703,0.15
312.97573,0.0,312.97573,0,0,17.734735342519656,0.0,0.0,0.0,0.76491837,0.15
299.6007,0.0,299.6007,0,0,17.758148699523733,0.0,0.0,0.0,0.76257973,0.15
286.22567,0.0,286.22567,0,0,17.781562056527807,0.0,0.0,0.0,0.7602411,0.15
272.85064,0.0,272.85064,0,0,17.804975413531885,0.0,0.0,0.0,0.75790248,0.15
259.47561,0.0,259.47561,0,0,17.82838877053596,0.0,0.0,0.0,0.75556389,0.15
246.10057,0.0,246.10057,0,0,17.851802127540033,0.0,0.0,0.0,0.75322531,0.15
232.72554,0.0,232.72554,0,0,17.87521548454411,0.0,0.0,0.0,0.75088674,0.15
219.35051,0.0,219.35051,0,0,17.898628841548184,0.0,0.0,0.0,0.7485482,0.15
205.97548,0.0,205.97548,0,0,17.922042198552262,0.0,0.0,0.0,0.74620966,0.15
