Hora,P_carga [kW],FC red
2025-01-01 00:00:00,82103.12600000002,0.6315625076923079
2025-01-01 00:05:00,81370.28762000002,0.6259252893846156
2025-01-01 00:10:00,80637.44925000003,0.6202880711538464
2025-01-01 00:15:00,79904.61088000002,0.6146508529230771
2025-01-01 00:20:00,79171.77250000002,0.6090136346153848
2025-01-01 00:25:00,78438.93412000002,0.6033764163076925
2025-01-01 00:30:00,77706.09575000002,0.5977391980769232
2025-01-01 00:35:00,76973.25738000001,0.592101979846154
2025-01-01 00:40:00,76240.41900000001,0.5864647615384616
2025-01-01 00:45:00,75507.58063000003,0.5808275433076925
2025-01-01 00:50:00,74774.74225000002,0.5751903250000002
2025-01-01 00:55:00,74041.90388000001,0.5695531067692309
2025-01-01 01:00:00,73309.06550000001,0.5639158884615386
2025-01-01 01:05:00,73183.11529666669,0.5629470407435899
2025-01-01 01:10:00,73057.16508333336,0.5619781929487181
2025-01-01 01:15:00,72931.21487500002,0.5610093451923078
2025-01-01 01:20:00,72805.26466666667,0.5600404974358975
2025-01-01 01:25:00,72679.31445833335,0.5590716496794873
2025-01-01 01:30:00,72553.36425000001,0.558102801923077
2025-01-01 01:35:00,72427.41404166668,0.5571339541666668
2025-01-01 01:40:00,72301.46383333334,0.5561651064102565
2025-01-01 01:45:00,72175.51362500002,0.5551962586538464
2025-01-01 01:50:00,72049.56341666667,0.554227410897436
2025-01-01 01:55:00,71923.61320833335,0.5532585631410258
2025-01-01 02:00:00,71797.66300000002,0.5522897153846156
2025-01-01 02:05:00,71673.28954166667,0.5513329964743591
2025-01-01 02:10:00,71548.91608333334,0.5503762775641027
2025-01-01 02:15:00,71424.54262500002,0.5494195586538463
2025-01-01 02:20:00,71300.16916666669,0.5484628397435899
2025-01-01 02:25:00,71175.79570833335,0.5475061208333335
2025-01-01 02:30:00,71051.42225,0.546549401923077
2025-01-01 02:35:00,70927.04879166668,0.5455926830128206
2025-01-01 02:40:00,70802.67533333335,0.5446359641025643
2025-01-01 02:45:00,70678.301875,0.5436792451923077
2025-01-01 02:50:00,70553.92841666668,0.5427225262820513
2025-01-01 02:55:00,70429.55495833335,0.541765807371795
2025-01-01 03:00:00,70305.18150000002,0.5408090884615386
2025-01-01 03:05:00,70912.85804166668,0.545483523397436
2025-01-01 03:10:00,71520.53458333334,0.5501579583333335
2025-01-01 03:15:00,72128.21112500002,0.5548323932692308
2025-01-01 03:20:00,72735.88766666668,0.5595068282051283
2025-01-01 03:25:00,73343.56420833335,0.5641812631410258
2025-01-01 03:30:00,73951.24075000001,0.5688556980769232
2025-01-01 03:35:00,74558.91729166667,0.5735301330128206
2025-01-01 03:40:00,75166.59383333335,0.5782045679487181
2025-01-01 03:45:00,75774.27037500004,0.5828790028846157
2025-01-01 03:50:00,76381.94691666668,0.587553437820513
2025-01-01 03:55:00,76989.62345833336,0.5922278727564105
2025-01-01 04:00:00,77597.30000000002,0.5969023076923079
2025-01-01 04:05:00,79318.81904166669,0.6101447618589746
2025-01-01 04:10:00,81040.33808333335,0.6233872160256412
2025-01-01 04:15:00,82761.85712500002,0.6366296701923079
2025-01-01 04:20:00,84483.37616666668,0.6498721243589746
2025-01-01 04:25:00,86204.89520833336,0.6631145785256413
2025-01-01 04:30:00,87926.41425000003,0.676357032692308
2025-01-01 04:35:00,89647.93329166669,0.6895994868589745
2025-01-01 04:40:00,91369.45233333336,0.7028419410256413
2025-01-01 04:45:00,93090.97138000002,0.7160843952307695
2025-01-01 04:50:00,94812.49041666668,0.7293268493589744
2025-01-01 04:55:00,96534.00946333336,0.7425693035641028
2025-01-01 05:00:00,98255.52850000004,0.7558117576923081
2025-01-01 05:05:00,98738.04321333337,0.7595234093333336
2025-01-01 05:10:00,99220.55791666669,0.7632350608974361
2025-01-01 05:15:00,99703.07263000004,0.7669467125384619
2025-01-01 05:20:00,100185.58733333336,0.7706583641025644
2025-01-01 05:25:00,100668.10204666668,0.7743700157435899
2025-01-01 05:30:00,101150.61675000002,0.7780816673076925
2025-01-01 05:35:00,101633.13146333335,0.7817933189487182
2025-01-01 05:40:00,102115.64616666667,0.7855049705128206
2025-01-01 05:45:00,102598.16088,0.7892166221538461
2025-01-01 05:50:00,103080.67558333336,0.7929282737179489
2025-01-01 05:55:00,103563.19029666668,0.7966399253589745
2025-01-01 06:00:00,104045.70500000002,0.800351576923077
2025-01-01 06:05:00,104072.50975000004,0.8005577673076927
2025-01-01 06:10:00,104099.31450000002,0.800763957692308
2025-01-01 06:15:00,104126.11925000002,0.8009701480769233
2025-01-01 06:20:00,104152.924,0.8011763384615385
2025-01-01 06:25:00,104179.72875000002,0.8013825288461541
2025-01-01 06:30:00,104206.53350000002,0.8015887192307695
2025-01-01 06:35:00,104233.33825000002,0.8017949096153847
2025-01-01 06:40:00,104260.14300000004,0.8020011000000004
2025-01-01 06:45:00,104286.94775000002,0.8022072903846157
2025-01-01 06:50:00,104313.75250000002,0.802413480769231
2025-01-01 06:55:00,104340.55725000004,0.8026196711538466
2025-01-01 07:00:00,104367.36200000002,0.8028258615384618
2025-01-01 07:05:00,104996.32466666668,0.8076640358974361
2025-01-01 07:10:00,105625.28733333336,0.8125022102564105
2025-01-01 07:15:00,106254.25,0.8173403846153847
2025-01-01 07:20:00,106883.21266666667,0.8221785589743591
2025-01-01 07:25:00,107512.17533333336,0.8270167333333336
2025-01-01 07:30:00,108141.13800000002,0.8318549076923079
2025-01-01 07:35:00,108770.10066666668,0.8366930820512822
2025-01-01 07:40:00,109399.06333333335,0.8415312564102566
2025-01-01 07:45:00,110028.02600000004,0.8463694307692311
2025-01-01 07:50:00,110656.98866666669,0.8512076051282054
2025-01-01 07:55:00,111285.95133333336,0.8560457794871796
2025-01-01 08:00:00,111914.91400000002,0.860883953846154
2025-01-01 08:05:00,112415.56133333336,0.8647350871794874
2025-01-01 08:10:00,112916.2086666667,0.8685862205128209
2025-01-01 08:15:00,113416.85600000004,0.8724373538461542
2025-01-01 08:20:00,113917.50333333336,0.8762884871794875
2025-01-01 08:25:00,114418.1506666667,0.8801396205128208
2025-01-01 08:30:00,114918.79800000004,0.8839907538461542
2025-01-01 08:35:00,115419.44533333337,0.8878418871794874
2025-01-01 08:40:00,115920.0926666667,0.8916930205128207
2025-01-01 08:45:00,116420.74000000002,0.895544153846154
2025-01-01 08:50:00,116921.38733333336,0.8993952871794875
2025-01-01 08:55:00,117422.0346666667,0.9032464205128209
2025-01-01 09:00:00,117922.68200000004,0.9070975538461543
2025-01-01 09:05:00,118173.7940366667,0.9090291848974362
2025-01-01 09:10:00,118424.90608333336,0.9109608160256413
2025-01-01 09:15:00,118676.01812000004,0.9128924470769234
2025-01-01 09:20:00,118927.13016666668,0.9148240782051283
2025-01-01 09:25:00,119178.24220333336,0.9167557092564105
2025-01-01 09:30:00,119429.35425000003,0.9186873403846156
2025-01-01 09:35:00,119680.46628666668,0.9206189714358975
2025-01-01 09:40:00,119931.57833333335,0.9225506025641028
2025-01-01 09:45:00,120182.69038,0.9244822336923078
2025-01-01 09:50:00,120433.80241666667,0.9264138647435898
2025-01-01 09:55:00,120684.91446333336,0.9283454958717952
2025-01-01 10:00:00,120936.0265,0.930277126923077
2025-01-01 10:05:00,121185.56179666668,0.9321966292051284
2025-01-01 10:10:00,121435.09708333336,0.9341161314102566
2025-01-01 10:15:00,121684.63237000002,0.9360356336153849
2025-01-01 10:20:00,121934.16766666668,0.9379551358974361
2025-01-01 10:25:00,122183.70295333334,0.9398746381025641
2025-01-01 10:30:00,122433.23825000002,0.9417941403846156
2025-01-01 10:35:00,122682.77354666668,0.9437136426666668
2025-01-01 10:40:00,122932.30883333334,0.9456331448717951
2025-01-01 10:45:00,123181.84412000002,0.9475526470769232
2025-01-01 10:50:00,123431.37941666668,0.9494721493589744
2025-01-01 10:55:00,123680.91470333334,0.9513916515641027
2025-01-01 11:00:00,123930.45000000004,0.9533111538461543
2025-01-01 11:05:00,123428.22591666668,0.9494478916666669
2025-01-01 11:10:00,122926.00183333334,0.9455846294871797
2025-01-01 11:15:00,122423.77775000002,0.9417213673076925
2025-01-01 11:20:00,121921.55366666667,0.9378581051282052
2025-01-01 11:25:00,121419.32958333335,0.9339948429487182
2025-01-01 11:30:00,120917.10550000002,0.9301315807692311
2025-01-01 11:35:00,120414.88141666669,0.9262683185897437
2025-01-01 11:40:00,119912.65733333337,0.9224050564102567
2025-01-01 11:45:00,119410.43325000005,0.9185417942307696
2025-01-01 11:50:00,118908.20916666668,0.9146785320512822
2025-01-01 11:55:00,118405.98508333336,0.9108152698717951
2025-01-01 12:00:00,117903.76100000004,0.9069520076923081
2025-01-01 12:05:00,117772.2921666667,0.9059407089743593
2025-01-01 12:10:00,117640.82333333336,0.9049294102564106
2025-01-01 12:15:00,117509.35450000004,0.9039181115384619
2025-01-01 12:20:00,117377.8856666667,0.9029068128205131
2025-01-01 12:25:00,117246.41683333337,0.9018955141025644
2025-01-01 12:30:00,117114.94800000003,0.9008842153846157
2025-01-01 12:35:00,116983.4791666667,0.899872916666667
2025-01-01 12:40:00,116852.01033333335,0.8988616179487182
2025-01-01 12:45:00,116720.54150000002,0.8978503192307695
2025-01-01 12:50:00,116589.0726666667,0.8968390205128208
2025-01-01 12:55:00,116457.60383333336,0.895827721794872
2025-01-01 13:00:00,116326.13500000002,0.8948164230769233
2025-01-01 13:05:00,116443.41308333336,0.8957185621794874
2025-01-01 13:10:00,116560.6911666667,0.8966207012820516
2025-01-01 13:15:00,116677.96925000002,0.8975228403846156
2025-01-01 13:20:00,116795.24733333336,0.8984249794871798
2025-01-01 13:25:00,116912.5254166667,0.8993271185897439
2025-01-01 13:30:00,117029.80350000002,0.900229257692308
2025-01-01 13:35:00,117147.08158333338,0.9011313967948722
2025-01-01 13:40:00,117264.3596666667,0.9020335358974363
2025-01-01 13:45:00,117381.63775000004,0.9029356750000004
2025-01-01 13:50:00,117498.91583333336,0.9038378141025645
2025-01-01 13:55:00,117616.1939166667,0.9047399532051286
2025-01-01 14:00:00,117733.47200000002,0.9056420923076925
2025-01-01 14:05:00,117609.0985366667,0.9046853733589747
2025-01-01 14:10:00,117484.72508333335,0.9037286544871797
2025-01-01 14:15:00,117360.35162000004,0.902771935538462
2025-01-01 14:20:00,117235.9781666667,0.901815216666667
2025-01-01 14:25:00,117111.60471333338,0.9008584977948721
2025-01-01 14:30:00,116987.23125000004,0.8999017788461542
2025-01-01 14:35:00,116862.85778666667,0.898945059897436
2025-01-01 14:40:00,116738.48433333336,0.8979883410256413
2025-01-01 14:45:00,116614.11088000002,0.8970316221538464
2025-01-01 14:50:00,116489.7374166667,0.8960749032051285
2025-01-01 14:55:00,116365.36396333337,0.8951181843333336
2025-01-01 15:00:00,116240.99050000004,0.8941614653846157
2025-01-01 15:05:00,116250.45100000004,0.8942342384615388
2025-01-01 15:10:00,116259.91150000002,0.8943070115384617
2025-01-01 15:15:00,116269.37200000002,0.8943797846153848
2025-01-01 15:20:00,116278.83250000002,0.8944525576923079
2025-01-01 15:25:00,116288.29300000002,0.894525330769231
2025-01-01 15:30:00,116297.75350000002,0.8945981038461541
2025-01-01 15:35:00,116307.21400000002,0.8946708769230771
2025-01-01 15:40:00,116316.67450000002,0.8947436500000002
2025-01-01 15:45:00,116326.13500000002,0.8948164230769233
2025-01-01 15:50:00,116335.59550000002,0.8948891961538464
2025-01-01 15:55:00,116345.05600000004,0.8949619692307695
2025-01-01 16:00:00,116354.51650000004,0.8950347423076926
2025-01-01 16:05:00,118434.9651666667,0.9110381935897439
2025-01-01 16:10:00,120515.41383333335,0.9270416448717952
2025-01-01 16:15:00,122595.86250000005,0.9430450961538466
2025-01-01 16:20:00,124676.3111666667,0.9590485474358977
2025-01-01 16:25:00,126756.75983333336,0.9750519987179489
2025-01-01 16:30:00,128837.20850000002,0.9910554500000003
2025-01-01 16:35:00,130917.65716666669,1.0070589012820514
2025-01-01 16:40:00,132998.10583333336,1.023062352564103
2025-01-01 16:45:00,135078.55450000003,1.039065803846154
2025-01-01 16:50:00,137159.0031666667,1.0550692551282053
2025-01-01 16:55:00,139239.45183333335,1.0710727064102568
2025-01-01 17:00:00,141319.90050000005,1.087076157692308
2025-01-01 17:05:00,141811.87571333337,1.0908605824102566
2025-01-01 17:10:00,142303.85091666668,1.0946450070512823
2025-01-01 17:15:00,142795.82613,1.098429431769231
2025-01-01 17:20:00,143287.80133333337,1.1022138564102568
2025-01-01 17:25:00,143779.7765466667,1.1059982811282052
2025-01-01 17:30:00,144271.75175000002,1.109782705769231
2025-01-01 17:35:00,144763.72695333333,1.1135671304102563
2025-01-01 17:40:00,145255.70216666668,1.1173515551282054
2025-01-01 17:45:00,145747.67738000004,1.1211359798461542
2025-01-01 17:50:00,146239.65258333334,1.1249204044871797
2025-01-01 17:55:00,146731.6277866667,1.1287048291282056
2025-01-01 18:00:00,147223.60300000003,1.1324892538461542
2025-01-01 18:05:00,146614.34970333337,1.1278026900256413
2025-01-01 18:10:00,146005.0964166667,1.1231161262820517
2025-01-01 18:15:00,145395.84312000003,1.1184295624615388
2025-01-01 18:20:00,144786.58983333333,1.1137429987179488
2025-01-01 18:25:00,144177.3365366667,1.109056434897436
2025-01-01 18:30:00,143568.08325000005,1.1043698711538465
2025-01-01 18:35:00,142958.82995333336,1.0996833073333336
2025-01-01 18:40:00,142349.5766666667,1.0949967435897439
2025-01-01 18:45:00,141740.32337000003,1.0903101797692312
2025-01-01 18:50:00,141131.07008333335,1.0856236160256412
2025-01-01 18:55:00,140521.8167866667,1.0809370522051285
2025-01-01 19:00:00,139912.56350000002,1.0762504884615387
2025-01-01 19:05:00,139047.46791666668,1.0695959070512822
2025-01-01 19:10:00,138182.37233333336,1.0629413256410258
2025-01-01 19:15:00,137317.27675000005,1.0562867442307697
2025-01-01 19:20:00,136452.1811666667,1.0496321628205132
2025-01-01 19:25:00,135587.08558333333,1.0429775814102564
2025-01-01 19:30:00,134721.99000000002,1.036323
2025-01-01 19:35:00,133856.8944166667,1.029668418589744
2025-01-01 19:40:00,132991.79883333336,1.0230138371794875
2025-01-01 19:45:00,132126.70325000002,1.016359255769231
2025-01-01 19:50:00,131261.60766666668,1.0097046743589744
2025-01-01 19:55:00,130396.51208333336,1.0030500929487183
2025-01-01 20:00:00,129531.41650000004,0.996395511538462
2025-01-01 20:05:00,128280.5865366667,0.9867737425897439
2025-01-01 20:10:00,127029.75658333336,0.9771519737179489
2025-01-01 20:15:00,125778.92662,0.9675302047692308
2025-01-01 20:20:00,124528.0966666667,0.9579084358974361
2025-01-01 20:25:00,123277.26671333336,0.9482866670256413
