Hora,P_base [kW],P_VE [kW],P_DER [kW],P_carga [kW]
2025-01-01 00:00:00,734159.6747239978,7846.0608,0.0,742005.7355239978
2025-01-01 00:05:00,727604.6776282479,7791.5743,0.0,735396.2519282479
2025-01-01 00:10:00,721049.6805324978,7737.0877,0.0,728786.7682324979
2025-01-01 00:15:00,714494.6834367479,7682.6012,0.0,722177.2846367479
2025-01-01 00:20:00,707939.6863409979,7628.1147,0.0,715567.801040998
2025-01-01 00:25:00,701384.6892452479,7573.6281,0.0,708958.3173452478
2025-01-01 00:30:00,694829.6921494979,7519.1416,0.0,702348.8337494979
2025-01-01 00:35:00,688274.695053748,7464.6551,0.0,695739.350153748
2025-01-01 00:40:00,681719.6979579979,7410.1685,0.0,689129.8664579979
2025-01-01 00:45:00,675164.700862248,7355.682,0.0,682520.382862248
2025-01-01 00:50:00,668609.703766498,7301.1955,0.0,675910.899266498
2025-01-01 00:55:00,662054.706670748,7246.7089,0.0,669301.4155707479
2025-01-01 01:00:00,655499.709574998,7192.2224,0.0,662691.931974998
2025-01-01 01:05:00,654407.2100590396,6919.7897,0.0,661326.9997590396
2025-01-01 01:10:00,653314.7105430814,6647.3571,0.0,659962.0676430814
2025-01-01 01:15:00,652222.211027123,6374.9244,0.0,658597.135427123
2025-01-01 01:20:00,651129.7115111647,6102.4917,0.0,657232.2032111647
2025-01-01 01:25:00,650037.2119952064,5830.0591,0.0,655867.2710952064
2025-01-01 01:30:00,648944.7124792481,5557.6264,0.0,654502.338879248
2025-01-01 01:35:00,647852.2129632897,5285.1937,0.0,653137.4066632896
2025-01-01 01:40:00,646759.7134473313,5012.7611,0.0,651772.4745473313
2025-01-01 01:45:00,645667.213931373,4740.3284,0.0,650407.542331373
2025-01-01 01:50:00,644574.7144154147,4467.8957,0.0,649042.6101154147
2025-01-01 01:55:00,643482.2148994564,4195.4631,0.0,647677.6779994564
2025-01-01 02:00:00,642389.715383498,3923.0304,0.0,646312.745783498
2025-01-01 02:05:00,641297.2158675396,3759.5708,0.0,645056.7866675396
2025-01-01 02:10:00,640204.7163515814,3596.1112,0.0,643800.8275515814
2025-01-01 02:15:00,639112.216835623,3432.6516,0.0,642544.868435623
2025-01-01 02:20:00,638019.7173196647,3269.192,0.0,641288.9093196647
2025-01-01 02:25:00,636927.2178037064,3105.7324,0.0,640032.9502037064
2025-01-01 02:30:00,635834.718287748,2942.2728,0.0,638776.9910877481
2025-01-01 02:35:00,634742.2187717897,2778.8132,0.0,637521.0319717897
2025-01-01 02:40:00,633649.7192558314,2615.3536,0.0,636265.0728558315
2025-01-01 02:45:00,632557.2197398731,2451.894,0.0,635009.113739873
2025-01-01 02:50:00,631464.7202239147,2288.4344,0.0,633753.1546239147
2025-01-01 02:55:00,630372.2207079565,2124.9748,0.0,632497.1955079564
2025-01-01 03:00:00,629279.7211919981,1961.5152,0.0,631241.2363919981
2025-01-01 03:05:00,634742.2187717897,1798.0556,0.0,636540.2743717897
2025-01-01 03:10:00,640204.7163515814,1634.596,0.0,641839.3123515814
2025-01-01 03:15:00,645667.213931373,1471.1364,0.0,647138.3503313729
2025-01-01 03:20:00,651129.7115111647,1307.6768,0.0,652437.3883111647
2025-01-01 03:25:00,656592.2090909564,1144.2172,0.0,657736.4262909563
2025-01-01 03:30:00,662054.706670748,980.7576,0.0,663035.464270748
2025-01-01 03:35:00,667517.2042505397,817.298,0.0,668334.5022505396
2025-01-01 03:40:00,672979.7018303312,653.8384,0.0,673633.5402303312
2025-01-01 03:45:00,678442.199410123,490.3788,0.0,678932.578210123
2025-01-01 03:50:00,683904.6969899146,326.9192,0.0,684231.6161899146
2025-01-01 03:55:00,689367.1945697063,163.4596,0.0,689530.6541697063
2025-01-01 04:00:00,694829.6921494979,0.0,0.0,694829.6921494979
2025-01-01 04:05:00,710124.6853729147,926.27107,0.0,711050.9564429147
2025-01-01 04:10:00,725419.6785963312,1852.5421,0.0,727272.2206963311
2025-01-01 04:15:00,740714.6718197478,2778.8132,0.0,743493.4850197477
2025-01-01 04:20:00,756009.6650431644,3705.0843,0.0,759714.7493431644
2025-01-01 04:25:00,771304.658266581,4631.3553,0.0,775936.0135665811
2025-01-01 04:30:00,786599.6514899977,5557.6264,0.0,792157.2778899977
2025-01-01 04:35:00,801894.6447134143,6483.8975,0.0,808378.5422134142
2025-01-01 04:40:00,817189.637936831,7410.1685,0.0,824599.806436831
2025-01-01 04:45:00,832484.6311602475,8336.4396,0.0,840821.0707602475
