Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,235714.45308727675,1.81318810067136,209523.95829980157
2025-01-01 00:05:00,233613.40850256896,1.7970262192505304,207656.36311339462
2025-01-01 00:10:00,231512.3638178611,1.7808643370604702,205788.76783809875
2025-01-01 00:15:00,229411.31923315328,1.7647024556396407,203921.17265169183
2025-01-01 00:20:00,227310.27464844543,1.7485405742188111,202053.57746528485
2025-01-01 00:25:00,225209.23006373763,1.7323786927979818,200185.9822788779
2025-01-01 00:30:00,223108.18537902975,1.7162168106079212,198318.387003582
2025-01-01 00:35:00,221007.14079432195,1.7000549291870921,196450.79181717508
2025-01-01 00:40:00,218906.09620961413,1.6838930477662628,194583.19663076813
2025-01-01 00:45:00,216805.0516249063,1.6677311663454333,192715.60144436118
2025-01-01 00:50:00,214704.00694019845,1.6515692841553726,190848.00616906528
2025-01-01 00:55:00,212602.96235549063,1.6354074027345433,188980.41098265833
2025-01-01 01:00:00,210501.9177707828,1.619245521313714,187112.81579625138
2025-01-01 01:05:00,210091.7111566648,1.6160900858204987,186748.18769481318
2025-01-01 01:10:00,209681.50444254687,1.6129346495580528,186383.5595044861
2025-01-01 01:15:00,209271.29782842888,1.6097792140648377,186018.9314030479
2025-01-01 01:20:00,208861.0912143109,1.6066237785716224,185654.3033016097
2025-01-01 01:25:00,208450.88460019292,1.6034683430784074,185289.6752001715
2025-01-01 01:30:00,208040.67788607496,1.6003129068159614,184925.04700984442
2025-01-01 01:35:00,207630.47127195695,1.5971574713227459,184560.4189084062
2025-01-01 01:40:00,207220.26465783903,1.594002035829531,184195.79080696803
2025-01-01 01:45:00,206810.05804372104,1.590846600336316,183831.16270552983
2025-01-01 01:50:00,206399.8513296031,1.5876911640738702,183466.53451520277
2025-01-01 01:55:00,205989.6447354851,1.584535728734501,183101.90643154233
2025-01-01 02:00:00,205579.43810136715,1.5813802930874397,182737.27831232635
2025-01-01 02:05:00,205194.0725072492,1.5784159423634556,182394.73111755485
2025-01-01 02:10:00,204808.7069231312,1.575451591716394,182052.1839316722
2025-01-01 02:15:00,204423.34132901323,1.5724872409924096,181709.63673690066
2025-01-01 02:20:00,204037.97574489523,1.569522890345348,181367.08955101797
2025-01-01 02:25:00,203652.6101507773,1.5665585396213642,181024.5423562465
2025-01-01 02:30:00,203267.2445666593,1.5635941889743024,180681.99517036384
2025-01-01 02:35:00,202881.8789725413,1.5606298382503176,180339.44797559228
2025-01-01 02:40:00,202496.5133884234,1.557665487603257,179996.9007897097
2025-01-01 02:45:00,202111.14779430535,1.554701136879272,179654.3535949381
2025-01-01 02:50:00,201725.78221018743,1.5517367862322113,179311.8064090555
2025-01-01 02:55:00,201340.41661606944,1.5487724355082266,178969.25921428396
2025-01-01 03:00:00,200955.05103195147,1.5458080848611653,178626.71202840132
2025-01-01 03:05:00,202658.30952254133,1.558910073250318,180140.71957559232
2025-01-01 03:10:00,204361.5680231312,1.572012061716394,181654.7271316722
2025-01-01 03:15:00,206064.82651372103,1.5851140501055465,183168.73467886317
2025-01-01 03:20:00,207768.0850143109,1.5982160385716224,184682.74223494306
2025-01-01 03:25:00,209471.3435049008,1.6113180269607756,186196.74978213408
2025-01-01 03:30:00,211174.60200549063,1.624420015426851,187710.75733821388
2025-01-01 03:35:00,212877.86049608048,1.6375220038160039,189224.76488540487
2025-01-01 03:40:00,214581.11899667032,1.6506239922820796,190738.77244148473
2025-01-01 03:45:00,216284.37748726024,1.6637259806712326,192252.77998867576
2025-01-01 03:50:00,217987.63598785008,1.6768279691373082,193766.7875447556
2025-01-01 03:55:00,219690.89448343997,1.689929957564923,195280.79509639108
2025-01-01 04:00:00,221394.15297902975,1.7030319459925365,196794.80264802644
2025-01-01 04:05:00,226478.7581066814,1.7421442931283186,201314.45165038347
2025-01-01 04:10:00,231563.36322433295,1.7812566401871768,205834.10064385153
2025-01-01 04:15:00,236647.9683519846,1.8203689873229585,210353.74964620854
2025-01-01 04:20:00,241732.57346963615,1.8594813343818166,214873.39863967657
2025-01-01 04:25:00,246817.17856728777,1.898593681286829,219393.0476153669
2025-01-01 04:30:00,251901.7837649394,1.9377060289610726,223912.69667994615
2025-01-01 04:35:00,256986.38886259095,1.9768183758660844,228432.34565563643
2025-01-01 04:40:00,262070.9939602426,2.015930722771097,232951.9946313268
2025-01-01 04:45:00,267155.59905789414,2.055043069676109,237471.643607017
2025-01-01 04:50:00,272240.2041555458,2.0941554165811214,241991.29258270736
2025-01-01 04:55:00,277324.80935319734,2.1332677642553644,246510.94164728653
2025-01-01 05:00:00,282409.414450849,2.172380111160377,251030.5906229769
2025-01-01 05:05:00,283714.8868073209,2.1824222062101604,252191.01049539633
2025-01-01 05:10:00,285020.35926379275,2.192464302029175,253351.4304567047
2025-01-01 05:15:00,286325.8316202646,2.2025063970789587,254511.85032912414
2025-01-01 05:20:00,287631.3039767365,2.2125484921287426,255672.27020154358
2025-01-01 05:25:00,288936.7763332084,2.2225905871785265,256832.69007396305
2025-01-01 05:30:00,290242.24868968024,2.2326326822283096,257993.10994638246
2025-01-01 05:35:00,291547.7211461522,2.2426747780473244,259153.52990769083
2025-01-01 05:40:00,292853.19350262405,2.252716873097108,260313.94978011027
2025-01-01 05:45:00,294158.01061978587,2.262753927844507,261473.78721758747
2025-01-01 05:50:00,295453.5749595678,2.272719807381291,262625.3999640603
2025-01-01 05:55:00,296749.6350420397,2.2826895003233822,263777.4533707019
2025-01-01 06:00:00,298011.60826151154,2.292396986627012,264899.2073435658
2025-01-01 06:05:00,298180.4966585116,2.293696128142397,265049.3303631214
2025-01-01 06:10:00,298642.8322685116,2.2972525559116277,265460.2953497881
2025-01-01 06:15:00,298880.26633851154,2.2990789718347044,265671.3478564547
2025-01-01 06:20:00,299390.1028285116,2.303000790988551,266124.53584756586
2025-01-01 06:25:00,299767.3784685116,2.3059029112962435,266459.8919720103
2025-01-01 06:30:00,300196.8828785116,2.3092067913731666,266841.6736697881
2025-01-01 06:35:00,300709.61683851155,2.3131508987577813,267297.43718978803
2025-01-01 06:40:00,300963.7130285116,2.315105484834705,267523.3004697881
2025-01-01 06:45:00,300043.5385285116,2.3080272194500893,266705.3675808992
2025-01-01 06:50:00,300475.4946285116,2.3113499586808586,267089.328558677
2025-01-01 06:55:00,300918.3246285116,2.314756343296243,267482.95522534364
2025-01-01 07:00:00,300187.4445285116,2.3091341886808587,266833.28402534366
2025-01-01 07:05:00,302115.5617991014,2.3239658599930877,268547.1660436457
2025-01-01 07:10:00,304306.74726969126,2.340821132843779,270494.88646194775
