Hora,P_carga [kW],FC red,S max need
2025-01-01 00:00:00,109475.23600000006,0.8421172000000006,97311.32088888895
2025-01-01 00:05:00,108498.46718000008,0.8346035936923083,96443.08193777785
2025-01-01 00:10:00,107521.69837000009,0.8270899874615392,95574.84299555563
2025-01-01 00:15:00,106544.92955000006,0.8195763811538467,94706.60404444451
2025-01-01 00:20:00,105568.16073000006,0.8120627748461544,93838.3650933334
2025-01-01 00:25:00,104591.39192000008,0.8045491686153854,92970.1261511112
2025-01-01 00:30:00,103614.62310000008,0.7970355623076931,92101.88720000008
2025-01-01 00:35:00,102637.85428000006,0.7895219560000005,91233.64824888895
2025-01-01 00:40:00,101661.08547000006,0.7820083497692313,90365.40930666673
2025-01-01 00:45:00,100684.31665000004,0.7744947434615388,89497.17035555559
2025-01-01 00:50:00,99707.54783000008,0.7669811371538469,88628.93140444452
2025-01-01 00:55:00,98730.77902000006,0.7594675309230774,87760.69246222227
2025-01-01 01:00:00,97754.01020000003,0.7519539246153848,86892.45351111113
2025-01-01 01:05:00,97579.5657783334,0.7506120444487184,86737.39180296301
2025-01-01 01:10:00,97405.12134666673,0.7492701642051287,86582.33008592598
2025-01-01 01:15:00,97230.67692500004,0.7479282840384619,86427.26837777781
2025-01-01 01:20:00,97056.23250333338,0.7465864038717952,86272.20666962967
2025-01-01 01:25:00,96881.78807166671,0.7452445236282056,86117.14495259264
2025-01-01 01:30:00,96707.34365000004,0.7439026434615388,85962.08324444448
2025-01-01 01:35:00,96532.89922833338,0.7425607632948722,85807.02153629635
2025-01-01 01:40:00,96358.45479666672,0.7412188830512825,85651.95981925931
2025-01-01 01:45:00,96184.01037500004,0.7398770028846158,85496.89811111115
2025-01-01 01:50:00,96009.56595333338,0.7385351227179491,85341.836402963
2025-01-01 01:55:00,95835.12152166672,0.7371932424743594,85186.77468592596
2025-01-01 02:00:00,95660.67710000004,0.7358513623076927,85031.71297777782
2025-01-01 02:05:00,95491.05320833338,0.734546563141026,84880.93618518523
2025-01-01 02:10:00,95321.42931666672,0.7332417639743595,84730.15939259264
2025-01-01 02:15:00,95151.80542500006,0.7319369648076928,84579.38260000006
2025-01-01 02:20:00,94982.18153333338,0.7306321656410261,84428.60580740745
2025-01-01 02:25:00,94812.55764166672,0.7293273664743594,84277.82901481485
2025-01-01 02:30:00,94642.93375000004,0.7280225673076927,84127.05222222226
2025-01-01 02:35:00,94473.30985833338,0.726717768141026,83976.27542962966
2025-01-01 02:40:00,94303.68596666672,0.7254129689743595,83825.49863703709
2025-01-01 02:45:00,94134.06207500004,0.7241081698076925,83674.72184444447
2025-01-01 02:50:00,93964.43818333338,0.7228033706410261,83523.9450518519
2025-01-01 02:55:00,93794.81429166671,0.7214985714743594,83373.1682592593
2025-01-01 03:00:00,93625.19040000004,0.7201937723076927,83222.39146666671
2025-01-01 03:05:00,94429.92505833338,0.7263840389102567,83937.711162963
2025-01-01 03:10:00,95234.65971666672,0.7325743055128209,84653.0308592593
2025-01-01 03:15:00,96039.39437500005,0.7387645721153849,85368.35055555559
2025-01-01 03:20:00,96844.12903333336,0.7449548387179489,86083.67025185187
2025-01-01 03:25:00,97648.86369166672,0.7511451053205133,86798.9899481482
2025-01-01 03:30:00,98453.59835000006,0.7573353719230774,87514.3096444445
2025-01-01 03:35:00,99258.3330083334,0.7635256385256416,88229.62934074081
2025-01-01 03:40:00,100063.06766666671,0.7697159051282055,88944.94903703708
2025-01-01 03:45:00,100867.80232500008,0.7759061717307699,89660.2687333334
2025-01-01 03:50:00,101672.5369833334,0.782096438333334,90375.5884296297
2025-01-01 03:55:00,102477.27164166674,0.788286704935898,91090.90812592598
2025-01-01 04:00:00,103282.00630000008,0.7944769715384622,91806.2278222223
2025-01-01 04:05:00,105596.4841163334,0.8122806470487186,93863.54143674081
2025-01-01 04:10:00,107910.96193366672,0.8300843225666672,95920.85505214821
2025-01-01 04:15:00,110225.43975000006,0.8478879980769237,97978.16866666674
2025-01-01 04:20:00,112539.9175633334,0.865691673564103,100035.48227851858
2025-01-01 04:25:00,114854.39538666671,0.8834953491282056,102092.7958992593
2025-01-01 04:30:00,117168.87320000007,0.9012990246153852,104150.1095111112
2025-01-01 04:35:00,119483.3510133334,0.9191027001025647,106207.42312296302
2025-01-01 04:40:00,121797.82883666675,0.9369063756666673,108264.73674370378
2025-01-01 04:45:00,124112.30665000009,0.9547100511538469,110322.05035555564
2025-01-01 04:50:00,126426.78446333342,0.9725137266410263,112379.36396740748
2025-01-01 04:55:00,128741.26228666674,0.9903174022051289,114436.67758814822
2025-01-01 05:00:00,131055.74010000008,1.0081210776923084,116493.99120000008
2025-01-01 05:05:00,131688.44059666674,1.0129880045897441,117056.39164148155
2025-01-01 05:10:00,132321.14110333342,1.0178549315641032,117618.79209185194
2025-01-01 05:15:00,132953.84160000007,1.0227218584615392,118181.19253333341
2025-01-01 05:20:00,133586.54209666673,1.027588785358975,118743.59297481488
2025-01-01 05:25:00,134219.2426033334,1.0324557123333338,119305.99342518524
2025-01-01 05:30:00,134851.94310000006,1.0373226392307697,119868.39386666672
2025-01-01 05:35:00,135484.64359666675,1.042189566128206,120430.79430814822
2025-01-01 05:40:00,136117.34410333342,1.047056493102565,120993.1947585186
2025-01-01 05:45:00,136747.69675910007,1.0519053596853851,121553.50823031117
2025-01-01 05:50:00,137344.89504066677,1.0564991926205136,122084.35114725935
2025-01-01 05:55:00,137943.8693083334,1.0611066869871801,122616.7727185186
2025-01-01 06:00:00,138420.70453000008,1.0647746502307698,123040.62624888895
2025-01-01 06:05:00,137594.64187000008,1.0584203220769237,122306.34832888897
2025-01-01 06:10:00,137820.05331000008,1.0601542562307698,122506.7140533334
2025-01-01 06:15:00,137239.60220000008,1.0556892476923083,121990.75751111118
2025-01-01 06:20:00,137635.21787000008,1.058732445153847,122342.41588444452
2025-01-01 06:25:00,137555.84443000008,1.05812188023077,122271.86171555563
2025-01-01 06:30:00,137663.61570000008,1.0589508900000006,122367.65840000007
2025-01-01 06:35:00,138069.61357000007,1.0620739505384622,122728.54539555561
2025-01-01 06:40:00,137548.86583000008,1.0580681986923084,122265.65851555562
2025-01-01 06:45:00,132820.49380000003,1.0216961061538465,118062.66115555559
2025-01-01 06:50:00,132937.0501000001,1.022592693076924,118166.26675555567
2025-01-01 06:55:00,133092.5695000001,1.0237889961538469,118304.5062222223
2025-01-01 07:00:00,129042.47390000008,0.9926344146153854,114704.42124444453
2025-01-01 07:05:00,129516.35975833342,0.9962796904487186,115125.65311851859
2025-01-01 07:10:00,130932.86861666672,1.0071759124358979,116384.77210370376
2025-01-01 07:15:00,131088.99847500006,1.0083769113461543,116523.55420000006
2025-01-01 07:20:00,139314.40233333342,1.0716492487179494,123835.02429629637
2025-01-01 07:25:00,137486.30869166675,1.0575869899358983,122210.05217037046
2025-01-01 07:30:00,131742.76705000008,1.013405900384616,117104.68182222231
2025-01-01 07:35:00,131061.30790833345,1.0081639069871804,116498.94036296307
2025-01-01 07:40:00,139320.10846666674,1.0716931420512827,123840.09641481489
2025-01-01 07:45:00,139990.98972500008,1.0768537671153853,124436.43531111119
2025-01-01 07:50:00,144071.03818333344,1.108238755256411,128063.14505185194
